source_record_id,product_category_id,product_id,category_id,is_primary,active_from,active_to,created_at,updated_at
SRC_PRODUCT_CATEGORY_B001_000000717,PC00000717,P000477,CAT0011,N,2024-08-17,,2024-08-17 11:58:07,2024-08-17 11:58:07
SRC_PRODUCT_CATEGORY_B001_000000718,PC00000718,P000478,CAT0029,Y,2025-02-21,,2025-02-21 01:32:32,2025-02-21 01:32:32
SRC_PRODUCT_CATEGORY_B001_000000719,PC00000719,P000479,CAT0020,Y,2025-03-19,,2025-03-19 11:07:46,2025-03-19 11:07:46
SRC_PRODUCT_CATEGORY_B001_000000720,PC00000720,P000479,CAT0008,N,2025-03-19,,2025-03-19 11:07:46,2025-03-19 11:07:46
SRC_PRODUCT_CATEGORY_B001_000000721,PC00000721,P000480,CAT0023,Y,2026-04-07,,2026-04-07 12:55:50,2026-04-07 12:55:50
SRC_PRODUCT_CATEGORY_B001_000000722,PC00000722,P000480,CAT0019,N,2026-04-07,,2026-04-07 12:55:50,2026-04-07 12:55:50
SRC_PRODUCT_CATEGORY_B001_000000723,PC00000723,P000481,CAT0014,Y,2023-07-03,,2023-07-03 11:58:29,2023-07-03 11:58:29
SRC_PRODUCT_CATEGORY_B001_000000724,PC00000724,P000482,CAT0016,Y,2025-07-13,,2025-07-13 18:19:44,2025-07-13 18:19:44
SRC_PRODUCT_CATEGORY_B001_000000725,PC00000725,P000483,CAT0019,Y,2023-10-12,,2023-10-12 18:30:21,2023-10-12 18:30:21
SRC_PRODUCT_CATEGORY_B001_000000726,PC00000726,P000483,CAT0012,N,2023-10-12,,2023-10-12 18:30:21,2023-10-12 18:30:21
SRC_PRODUCT_CATEGORY_B001_000000727,PC00000727,P000484,CAT0011,Y,2023-11-02,,2023-11-02 00:25:04,2023-11-02 00:25:04
SRC_PRODUCT_CATEGORY_B001_000000728,PC00000728,P000485,CAT0019,Y,2026-01-13,,2026-01-13 02:04:09,2026-01-13 02:04:09
SRC_PRODUCT_CATEGORY_B001_000000729,PC00000729,P000486,CAT0025,Y,2025-07-23,,2025-07-23 18:02:15,2025-07-23 18:02:15
SRC_PRODUCT_CATEGORY_B001_000000730,PC00000730,P000487,CAT0021,Y,2023-04-18,,2023-04-18 10:37:05,2023-04-18 10:37:05
SRC_PRODUCT_CATEGORY_B001_000000731,PC00000731,P000488,CAT0029,Y,2025-01-27,,2025-01-27 12:33:48,2025-01-27 12:33:48
SRC_PRODUCT_CATEGORY_B001_000000732,PC00000732,P000488,CAT0018,N,2025-01-27,,2025-01-27 12:33:48,2025-01-27 12:33:48
SRC_PRODUCT_CATEGORY_B001_000000733,PC00000733,P000489,CAT0010,Y,2026-02-04,,2026-02-04 14:14:46,2026-02-04 14:14:46
SRC_PRODUCT_CATEGORY_B001_000000734,PC00000734,P000489,CAT0030,N,2026-02-04,,2026-02-04 14:14:46,2026-02-04 14:14:46
SRC_PRODUCT_CATEGORY_B001_000000735,PC00000735,P000489,CAT0029,N,2026-02-04,,2026-02-04 14:14:46,2026-02-04 14:14:46
SRC_PRODUCT_CATEGORY_B001_000000736,PC00000736,P000490,CAT0028,Y,2023-09-17,,2023-09-17 02:40:18,2023-09-17 02:40:18
SRC_PRODUCT_CATEGORY_B001_000000737,PC00000737,P000490,CAT0021,N,2023-09-17,,2023-09-17 02:40:18,2023-09-17 02:40:18
SRC_PRODUCT_CATEGORY_B001_000000738,PC00000738,P000491,CAT0011,Y,2023-03-24,,2023-03-24 07:01:42,2023-03-24 07:01:42
SRC_PRODUCT_CATEGORY_B001_000000739,PC00000739,P000491,CAT0016,N,2023-03-24,,2023-03-24 07:01:42,2023-03-24 07:01:42
SRC_PRODUCT_CATEGORY_B001_000000740,PC00000740,P000492,CAT0027,Y,2024-08-09,,2024-08-09 07:50:06,2024-08-09 07:50:06
SRC_PRODUCT_CATEGORY_B001_000000741,PC00000741,P000493,CAT0014,Y,2026-05-04,,2026-05-04 16:46:43,2026-05-04 16:46:43
SRC_PRODUCT_CATEGORY_B001_000000742,PC00000742,P000493,CAT0027,N,2026-05-04,,2026-05-04 16:46:43,2026-05-04 16:46:43
SRC_PRODUCT_CATEGORY_B001_000000743,PC00000743,P000494,CAT0028,Y,2025-01-28,,2025-01-28 04:13:18,2025-01-28 04:13:18
SRC_PRODUCT_CATEGORY_B001_000000744,PC00000744,P000494,CAT0017,N,2025-01-28,,2025-01-28 04:13:18,2025-01-28 04:13:18
SRC_PRODUCT_CATEGORY_B001_000000745,PC00000745,P000495,CAT0017,Y,2024-02-05,,2024-02-05 16:23:36,2024-02-05 16:23:36
SRC_PRODUCT_CATEGORY_B001_000000746,PC00000746,P000495,CAT0025,N,2024-02-05,,2024-02-05 16:23:36,2024-02-05 16:23:36
SRC_PRODUCT_CATEGORY_B001_000000747,PC00000747,P000495,CAT0028,N,2024-02-05,,2024-02-05 16:23:36,2024-02-05 16:23:36
SRC_PRODUCT_CATEGORY_B001_000000748,PC00000748,P000496,CAT0012,Y,2023-12-12,,2023-12-12 16:50:39,2023-12-12 16:50:39
SRC_PRODUCT_CATEGORY_B001_000000749,PC00000749,P000497,CAT0018,Y,2024-06-12,,2024-06-12 02:13:34,2024-06-12 02:13:34
SRC_PRODUCT_CATEGORY_B001_000000750,PC00000750,P000498,CAT0020,Y,2023-05-25,,2023-05-25 04:24:23,2023-05-25 04:24:23
SRC_PRODUCT_CATEGORY_B001_000000751,PC00000751,P000498,CAT0008,N,2023-05-25,,2023-05-25 04:24:23,2023-05-25 04:24:23
SRC_PRODUCT_CATEGORY_B001_000000752,PC00000752,P000498,CAT0019,N,2023-05-25,,2023-05-25 04:24:23,2023-05-25 04:24:23
SRC_PRODUCT_CATEGORY_B001_000000753,PC00000753,P000499,CAT0010,Y,2023-12-17,,2023-12-17 03:11:58,2023-12-17 03:11:58
SRC_PRODUCT_CATEGORY_B001_000000754,PC00000754,P000499,CAT0011,N,2023-12-17,,2023-12-17 03:11:58,2023-12-17 03:11:58
SRC_PRODUCT_CATEGORY_B001_000000755,PC00000755,P000499,CAT0026,N,2023-12-17,,2023-12-17 03:11:58,2023-12-17 03:11:58
SRC_PRODUCT_CATEGORY_B001_000000756,PC00000756,P000500,CAT0023,Y,2023-11-08,,2023-11-08 05:50:37,2023-11-08 05:50:37
SRC_PRODUCT_CATEGORY_B001_000000757,PC00000757,P000500,CAT0025,N,2023-11-08,,2023-11-08 05:50:37,2023-11-08 05:50:37
SRC_PRODUCT_CATEGORY_B001_000000758,PC00000758,P000500,CAT0027,N,2023-11-08,,2023-11-08 05:50:37,2023-11-08 05:50:37
DEF_PC_ORPHAN_PRODUCT_B001_001,PC_BAD_B001_001,P_DOES_NOT_EXIST,CAT0024,Y,2025-06-10,,2025-06-10 16:56:12,2025-06-10 16:56:12
DEF_PC_ORPHAN_CATEGORY_B001_001,PC_BAD_B001_002,P000002,CAT_DOES_NOT_EXIST,Y,2025-06-06,,2025-06-06 18:15:29,2025-06-06 18:15:29
