source_record_id,order_id,customer_id,billing_address_id,shipping_address_id,order_timestamp,channel,order_status,currency_code,subtotal_amount,discount_amount,tax_amount,shipping_amount,order_total_amount,created_at,updated_at
SRC_ORDER_B002_000000122,O000120941,C0045920,A00058782,A00058782,2026-09-02 19:49:00,MOBILE,COMPLETED,GBP,857.77,171.55,137.24,0.00,823.46,2026-09-02 19:49:00,2026-09-03 03:42:44
SRC_ORDER_B002_000000123,O000120942,C0043648,A00055869,A00055869,2026-09-03 17:29:03,STORE,COMPLETED,GBP,6651.58,41.93,1321.92,0.00,7931.57,2026-09-03 17:29:03,2026-09-04 15:02:42
SRC_ORDER_B002_000000124,O000120943,C0028330,A00036247,A00036247,2026-09-02 22:08:32,STORE,COMPLETED,GBP,1865.39,0.00,373.08,0.00,2238.47,2026-09-02 22:08:32,2026-09-03 20:19:31
SRC_ORDER_B002_000000125,O000120944,C0030552,A00039111,A00039111,2026-09-01 16:24:37,STORE,COMPLETED,GBP,4610.24,0.00,922.05,0.00,5532.29,2026-09-01 16:24:37,2026-09-01 17:45:27
SRC_ORDER_B002_000000126,O000120945,C0007921,A00010222,A00010222,2026-09-03 20:19:43,ECOMMERCE,COMPLETED,GBP,1148.72,0.00,229.74,0.00,1378.46,2026-09-03 20:19:43,2026-09-04 08:54:47
SRC_ORDER_B002_000000127,O000120946,C0032860,A00042075,A00042075,2026-09-01 15:58:03,STORE,COMPLETED,GBP,3270.59,20.73,649.97,0.00,3899.83,2026-09-01 15:58:03,2026-09-01 21:02:53
SRC_ORDER_B002_000000128,O000120947,C0008819,A00011351,A00011351,2026-09-02 04:15:53,ECOMMERCE,COMPLETED,GBP,954.69,95.47,171.84,0.00,1031.06,2026-09-02 04:15:53,2026-09-02 07:35:38
SRC_ORDER_B002_000000129,O000120948,C0000789,A00001015,A00001015,2026-09-03 19:56:54,STORE,COMPLETED,GBP,5709.74,36.68,1134.60,0.00,6807.66,2026-09-03 19:56:54,2026-09-04 14:10:11
SRC_ORDER_B002_000000130,O000120949,C0034378,A00043996,A00043996,2026-09-01 12:10:06,ECOMMERCE,COMPLETED,GBP,2732.02,257.68,494.87,0.00,2969.21,2026-09-01 12:10:06,2026-09-01 14:30:52
SRC_ORDER_B002_000000131,O000120950,C0017191,A00021996,A00021996,2026-09-03 05:24:34,STORE,COMPLETED,GBP,1219.97,0.00,244.00,0.00,1463.97,2026-09-03 05:24:34,2026-09-04 01:53:46
SRC_ORDER_B002_000000132,O000120951,C0004343,A00005583,A00005583,2026-09-01 09:15:55,STORE,COMPLETED,GBP,2515.33,0.00,503.07,0.00,3018.40,2026-09-01 09:15:55,2026-09-02 01:46:31
SRC_ORDER_B002_000000133,O000120952,C0032843,A00042054,A00042054,2026-09-02 17:19:39,STORE,COMPLETED,GBP,558.22,0.00,111.64,0.00,669.86,2026-09-02 17:19:39,2026-09-03 13:46:25
SRC_ORDER_B002_000000134,O000120953,C0034927,A00044703,A00044703,2026-09-02 04:05:41,STORE,COMPLETED,GBP,1431.69,0.00,286.34,0.00,1718.03,2026-09-02 04:05:41,2026-09-02 15:19:01
SRC_ORDER_B002_000000135,O000120954,C0034080,A00043617,A00043617,2026-09-01 14:59:53,STORE,COMPLETED,GBP,866.23,0.00,173.24,0.00,1039.47,2026-09-01 14:59:53,2026-09-02 04:00:57
SRC_ORDER_B002_000000136,O000120955,C0004998,A00006436,A00006436,2026-09-01 08:23:57,ECOMMERCE,COMPLETED,GBP,2766.31,70.43,539.18,0.00,3235.06,2026-09-01 08:23:57,2026-09-01 19:43:11
SRC_ORDER_B002_000000137,O000120956,C0005333,A00006859,A00006859,2026-09-03 23:26:14,STORE,COMPLETED,GBP,639.66,0.00,127.93,0.00,767.59,2026-09-03 23:26:14,2026-09-04 03:15:03
SRC_ORDER_B002_000000138,O000120957,C0008345,A00010762,A00010762,2026-09-03 13:53:48,STORE,COMPLETED,GBP,1536.02,23.14,302.58,0.00,1815.46,2026-09-03 13:53:48,2026-09-04 11:55:34
SRC_ORDER_B002_000000139,O000120958,C0033497,A00042868,A00042868,2026-09-02 07:58:34,STORE,COMPLETED,GBP,1645.98,128.10,303.58,0.00,1821.46,2026-09-02 07:58:34,2026-09-03 00:44:49
SRC_ORDER_B002_000000140,O000120959,C0018837,A00024099,A00024099,2026-09-03 16:11:41,ECOMMERCE,COMPLETED,GBP,2257.84,0.00,451.57,0.00,2709.41,2026-09-03 16:11:41,2026-09-04 09:24:19
SRC_ORDER_B002_000000141,O000120960,C0026297,A00033623,A00033623,2026-09-02 16:09:31,STORE,COMPLETED,GBP,3733.07,606.92,625.23,0.00,3751.38,2026-09-02 16:09:31,2026-09-02 20:26:00
SRC_ORDER_B002_000000142,O000120961,C0040134,A00051363,A00051363,2026-09-01 22:47:17,STORE,COMPLETED,GBP,1306.48,0.00,261.30,0.00,1567.78,2026-09-01 22:47:17,2026-09-02 18:49:01
SRC_ORDER_B002_000000143,O000120962,C0038573,A00049367,A00049367,2026-09-01 18:41:07,MOBILE,COMPLETED,GBP,2590.48,42.11,509.68,0.00,3058.05,2026-09-01 18:41:07,2026-09-02 05:55:24
SRC_ORDER_B002_000000144,O000120963,C0001711,A00002191,A00002191,2026-09-03 13:33:05,STORE,COMPLETED,GBP,4934.25,141.72,958.50,0.00,5751.03,2026-09-03 13:33:05,2026-09-03 21:55:34
SRC_ORDER_B002_000000145,O000120964,C0006642,A00008578,A00008578,2026-09-01 17:12:19,ECOMMERCE,COMPLETED,GBP,302.01,0.00,60.40,0.00,362.41,2026-09-01 17:12:19,2026-09-01 22:33:24
SRC_ORDER_B002_000000146,O000120965,C0032193,A00041215,A00041215,2026-09-02 05:05:39,ECOMMERCE,COMPLETED,GBP,5812.01,336.74,1095.06,0.00,6570.33,2026-09-02 05:05:39,2026-09-03 01:13:09
SRC_ORDER_B002_000000147,O000120966,C0024040,A00030768,A00030768,2026-09-01 16:59:56,STORE,COMPLETED,GBP,2917.47,350.63,513.37,0.00,3080.21,2026-09-01 16:59:56,2026-09-01 17:42:34
SRC_ORDER_B002_000000148,O000120967,C0015698,A00020100,A00020100,2026-09-01 17:38:26,STORE,COMPLETED,GBP,1538.22,0.00,307.65,0.00,1845.87,2026-09-01 17:38:26,2026-09-01 18:51:20
SRC_ORDER_B002_000000149,O000120968,C0010208,A00013106,A00013106,2026-09-03 09:30:14,STORE,COMPLETED,GBP,3955.08,359.47,719.11,0.00,4314.72,2026-09-03 09:30:14,2026-09-04 00:48:17
SRC_ORDER_B002_000000150,O000120969,C0037019,A00047380,A00047380,2026-09-02 11:33:27,MOBILE,COMPLETED,GBP,2107.78,62.26,409.10,0.00,2454.62,2026-09-02 11:33:27,2026-09-03 04:43:42
SRC_ORDER_B002_000000151,O000120970,C0021863,A00027968,A00027968,2026-09-01 09:23:09,STORE,COMPLETED,GBP,2532.85,313.21,443.93,0.00,2663.57,2026-09-01 09:23:09,2026-09-01 16:29:19
SRC_ORDER_B002_000000152,O000120971,C0031463,A00040267,A00040267,2026-09-01 09:07:58,STORE,COMPLETED,GBP,8324.37,44.83,1655.90,0.00,9935.44,2026-09-01 09:07:58,2026-09-01 19:41:55
SRC_ORDER_B002_000000153,O000120972,C0027055,A00034599,A00034599,2026-09-02 06:46:09,ECOMMERCE,COMPLETED,GBP,156.52,15.07,28.29,0.00,169.74,2026-09-02 06:46:09,2026-09-02 10:39:30
SRC_ORDER_B002_000000154,O000120973,C0001005,A00001282,A00001282,2026-09-03 08:50:45,ECOMMERCE,COMPLETED,GBP,2281.61,117.67,432.78,0.00,2596.72,2026-09-03 08:50:45,2026-09-04 05:37:20
SRC_ORDER_B002_000000155,O000120974,C0024634,A00031519,A00031519,2026-09-02 10:02:41,STORE,COMPLETED,GBP,2940.88,45.29,579.12,0.00,3474.71,2026-09-02 10:02:41,2026-09-02 19:58:51
SRC_ORDER_B002_000000156,O000120975,C0015010,A00019230,A00019230,2026-09-02 18:13:37,STORE,COMPLETED,GBP,4648.26,85.02,912.66,0.00,5475.90,2026-09-02 18:13:37,2026-09-03 16:04:03
SRC_ORDER_B002_000000157,O000120976,C0013486,A00017283,A00017283,2026-09-02 18:35:02,MOBILE,COMPLETED,GBP,2576.48,51.07,505.07,0.00,3030.48,2026-09-02 18:35:02,2026-09-03 04:49:06
SRC_ORDER_B002_000000158,O000120977,C0017249,A00022068,A00022068,2026-09-03 20:30:57,ECOMMERCE,COMPLETED,GBP,1466.90,49.77,283.42,0.00,1700.55,2026-09-03 20:30:57,2026-09-04 17:23:51
SRC_ORDER_B002_000000159,O000120978,C0002461,A00003151,A00003151,2026-09-02 05:46:17,ECOMMERCE,COMPLETED,GBP,3052.54,341.45,542.21,0.00,3253.30,2026-09-02 05:46:17,2026-09-03 00:03:47
SRC_ORDER_B002_000000160,O000120979,C0022877,A00029277,A00029277,2026-09-02 20:46:07,STORE,COMPLETED,GBP,36.70,0.00,7.34,0.00,44.04,2026-09-02 20:46:07,2026-09-03 17:05:53
SRC_ORDER_B002_000000161,O000120980,C0019659,A00025160,A00025160,2026-09-02 04:48:24,MOBILE,COMPLETED,GBP,2668.09,340.38,465.54,0.00,2793.25,2026-09-02 04:48:24,2026-09-02 16:22:23
SRC_ORDER_B002_000000162,O000120981,C0022196,A00028403,A00028403,2026-09-03 17:57:04,STORE,COMPLETED,GBP,1981.06,74.32,381.34,0.00,2288.08,2026-09-03 17:57:04,2026-09-04 16:12:44
SRC_ORDER_B002_000000163,O000120982,C0030864,A00039501,A00039501,2026-09-01 14:02:15,STORE,COMPLETED,GBP,6038.45,315.28,1144.62,0.00,6867.79,2026-09-01 14:02:15,2026-09-02 12:32:34
SRC_ORDER_B002_000000164,O000120983,C0037419,A00047885,A00047885,2026-09-01 18:02:19,ECOMMERCE,COMPLETED,GBP,2690.05,124.47,513.12,0.00,3078.70,2026-09-01 18:02:19,2026-09-02 17:00:29
SRC_ORDER_B002_000000165,O000120984,C0046341,A00059302,A00059302,2026-09-03 15:14:14,STORE,COMPLETED,GBP,2787.34,261.37,505.20,0.00,3031.17,2026-09-03 15:14:14,2026-09-04 05:05:39
SRC_ORDER_B002_000000166,O000120985,C0004466,A00005755,A00005755,2026-09-03 22:04:11,STORE,COMPLETED,GBP,3345.10,142.86,640.46,0.00,3842.70,2026-09-03 22:04:11,2026-09-04 05:59:10
SRC_ORDER_B002_000000167,O000120986,C0022779,A00029157,A00029157,2026-09-02 01:00:50,MOBILE,COMPLETED,GBP,4.15,0.00,0.83,0.00,4.98,2026-09-02 01:00:50,2026-09-02 14:14:27
SRC_ORDER_B002_000000168,O000120987,C0008811,A00011340,A00011340,2026-09-01 07:01:14,STORE,COMPLETED,GBP,2151.85,170.24,396.31,0.00,2377.92,2026-09-01 07:01:14,2026-09-01 07:24:11
SRC_ORDER_B002_000000169,O000120988,C0011235,A00014414,A00014414,2026-09-01 10:07:05,STORE,COMPLETED,GBP,636.39,28.55,121.57,0.00,729.41,2026-09-01 10:07:05,2026-09-01 14:15:38
SRC_ORDER_B002_000000170,O000120989,C0000247,A00000313,A00000313,2026-09-02 01:10:02,ECOMMERCE,COMPLETED,GBP,3680.11,129.26,710.16,0.00,4261.01,2026-09-02 01:10:02,2026-09-02 12:39:18
SRC_ORDER_B002_000000171,O000120990,C0026449,A00033814,A00033814,2026-09-03 11:52:37,STORE,CANCELLED,GBP,983.46,80.62,180.57,0.00,1083.41,2026-09-03 11:52:37,2026-09-03 20:20:37
SRC_ORDER_B002_000000172,O000120991,C0014614,A00018733,A00018733,2026-09-03 18:34:37,STORE,COMPLETED,GBP,7849.36,184.24,1533.02,0.00,9198.14,2026-09-03 18:34:37,2026-09-03 19:45:17
SRC_ORDER_B002_000000173,O000120992,C0051245,A00065592,A00065592,2026-09-01 14:11:12,MOBILE,COMPLETED,GBP,1711.74,123.99,317.55,0.00,1905.30,2026-09-01 14:11:12,2026-09-02 13:56:25
SRC_ORDER_B002_000000174,O000120993,C0024100,A00030842,A00030842,2026-09-01 19:56:35,MOBILE,COMPLETED,GBP,4817.27,85.57,946.33,0.00,5678.03,2026-09-01 19:56:35,2026-09-02 04:28:32
SRC_ORDER_B002_000000175,O000120994,C0010579,A00013580,A00013580,2026-09-03 05:24:13,STORE,COMPLETED,GBP,650.23,65.02,117.04,0.00,702.25,2026-09-03 05:24:13,2026-09-04 01:39:27
SRC_ORDER_B002_000000176,O000120995,C0036938,A00047275,A00047275,2026-09-02 05:55:35,STORE,COMPLETED,GBP,6796.03,259.22,1307.36,0.00,7844.17,2026-09-02 05:55:35,2026-09-03 01:18:08
SRC_ORDER_B002_000000177,O000120996,C0023180,A00029670,A00029670,2026-09-03 01:14:27,ECOMMERCE,COMPLETED,GBP,1228.07,0.00,245.61,0.00,1473.68,2026-09-03 01:14:27,2026-09-03 01:57:10
SRC_ORDER_B002_000000178,O000120997,C0037518,A00048016,A00048016,2026-09-03 04:51:57,ECOMMERCE,COMPLETED,GBP,2138.34,355.32,356.60,0.00,2139.62,2026-09-03 04:51:57,2026-09-03 19:32:57
SRC_ORDER_B002_000000179,O000120998,C0019720,A00025240,A00025240,2026-09-03 20:32:26,STORE,COMPLETED,GBP,517.43,0.00,103.49,0.00,620.92,2026-09-03 20:32:26,2026-09-04 12:45:19
SRC_ORDER_B002_000000180,O000120999,C0039613,A00050692,A00050692,2026-09-02 17:14:35,MOBILE,COMPLETED,GBP,923.22,0.00,184.64,0.00,1107.86,2026-09-02 17:14:35,2026-09-03 13:36:55
SRC_ORDER_B002_000000181,O000121000,C0043977,A00056298,A00056298,2026-09-02 23:44:18,ECOMMERCE,COMPLETED,GBP,3320.51,85.28,647.05,0.00,3882.28,2026-09-02 23:44:18,2026-09-03 05:35:34
SRC_ORDER_B002_000000182,O000121001,C0018891,A00024170,A00024170,2026-09-02 23:14:25,STORE,COMPLETED,GBP,3314.35,42.34,654.40,0.00,3926.41,2026-09-02 23:14:25,2026-09-03 07:39:50
SRC_ORDER_B002_000000183,O000121002,C0046501,A00059510,A00059510,2026-09-02 00:21:09,STORE,COMPLETED,GBP,4299.85,327.89,794.39,0.00,4766.35,2026-09-02 00:21:09,2026-09-02 17:41:42
SRC_ORDER_B002_000000184,O000121003,C0002942,A00003782,A00003782,2026-09-01 11:29:20,STORE,COMPLETED,GBP,1840.94,28.46,362.50,0.00,2174.98,2026-09-01 11:29:20,2026-09-02 06:48:25
SRC_ORDER_B002_000000185,O000121004,C0019955,A00025538,A00025538,2026-09-01 12:13:32,ECOMMERCE,COMPLETED,GBP,1007.98,0.00,201.59,0.00,1209.57,2026-09-01 12:13:32,2026-09-02 01:04:42
SRC_ORDER_B002_000000186,O000121005,C0015971,A00020446,A00020446,2026-09-01 19:14:35,STORE,COMPLETED,GBP,1536.48,35.42,300.21,0.00,1801.27,2026-09-01 19:14:35,2026-09-02 03:50:20
SRC_ORDER_B002_000000187,O000121006,C0024567,A00031430,A00031430,2026-09-01 07:54:43,STORE,COMPLETED,GBP,2126.39,154.19,394.44,0.00,2366.64,2026-09-01 07:54:43,2026-09-02 06:49:04
SRC_ORDER_B002_000000188,O000121007,C0026637,A00034051,A00034051,2026-09-03 20:20:14,ECOMMERCE,COMPLETED,GBP,1006.74,0.00,201.35,0.00,1208.09,2026-09-03 20:20:14,2026-09-04 12:20:47
SRC_ORDER_B002_000000189,O000121008,C0033111,A00042391,A00042391,2026-09-03 03:40:12,STORE,COMPLETED,GBP,563.05,0.00,112.61,0.00,675.66,2026-09-03 03:40:12,2026-09-03 22:35:36
SRC_ORDER_B002_000000190,O000121009,C0049356,A00063188,A00063188,2026-09-02 13:43:14,ECOMMERCE,COMPLETED,GBP,2069.33,0.00,413.87,0.00,2483.20,2026-09-02 13:43:14,2026-09-02 22:05:35
SRC_ORDER_B002_000000191,O000121010,C0048973,A00062698,A00062698,2026-09-03 11:59:18,STORE,COMPLETED,GBP,632.81,3.48,125.87,0.00,755.20,2026-09-03 11:59:18,2026-09-04 10:32:00
SRC_ORDER_B002_000000192,O000121011,C0043922,A00056225,A00056225,2026-09-03 14:23:11,STORE,CANCELLED,GBP,1637.59,0.00,327.51,0.00,1965.10,2026-09-03 14:23:11,2026-09-04 02:05:24
SRC_ORDER_B002_000000193,O000121012,C0029127,A00037271,A00037271,2026-09-02 22:25:09,STORE,COMPLETED,GBP,2865.28,8.23,571.41,0.00,3428.46,2026-09-02 22:25:09,2026-09-03 15:02:49
SRC_ORDER_B002_000000194,O000121013,C0026429,A00033789,A00033789,2026-09-03 02:47:44,STORE,COMPLETED,GBP,2870.86,65.71,561.03,0.00,3366.18,2026-09-03 02:47:44,2026-09-03 05:54:02
SRC_ORDER_B002_000000195,O000121014,C0041156,A00052674,A00052675,2026-09-03 21:26:15,STORE,COMPLETED,GBP,3763.41,306.17,691.45,0.00,4148.69,2026-09-03 21:26:15,2026-09-04 05:03:01
SRC_ORDER_B002_000000196,O000121015,C0023723,A00030357,A00030358,2026-09-03 14:45:51,ECOMMERCE,COMPLETED,GBP,4248.88,472.70,755.24,0.00,4531.42,2026-09-03 14:45:51,2026-09-03 21:34:03
SRC_ORDER_B002_000000197,O000121016,C0039159,A00050117,A00050117,2026-09-02 23:03:55,ECOMMERCE,COMPLETED,GBP,905.76,0.00,181.15,0.00,1086.91,2026-09-02 23:03:55,2026-09-03 16:23:33
SRC_ORDER_B002_000000198,O000121017,C0028425,A00036364,A00036364,2026-09-01 06:41:26,ECOMMERCE,COMPLETED,GBP,341.36,0.00,68.27,0.00,409.63,2026-09-01 06:41:26,2026-09-01 17:25:29
SRC_ORDER_B002_000000199,O000121018,C0022301,A00028544,A00028544,2026-09-02 16:02:43,STORE,COMPLETED,GBP,1176.72,176.51,200.04,0.00,1200.25,2026-09-02 16:02:43,2026-09-02 16:02:50
SRC_ORDER_B002_000000200,O000121019,C0009082,A00011687,A00011687,2026-09-03 05:51:20,STORE,COMPLETED,GBP,570.82,0.00,114.16,0.00,684.98,2026-09-03 05:51:20,2026-09-03 11:10:49
SRC_ORDER_B002_000000201,O000121020,C0018612,A00023803,A00023803,2026-09-01 12:19:23,STORE,COMPLETED,GBP,7536.63,91.94,1488.94,0.00,8933.63,2026-09-01 12:19:23,2026-09-01 20:59:10
SRC_ORDER_B002_000000202,O000121021,C0013264,A00017000,A00017000,2026-09-02 14:56:52,STORE,COMPLETED,GBP,674.16,0.00,134.83,0.00,808.99,2026-09-02 14:56:52,2026-09-03 10:04:32
SRC_ORDER_B002_000000203,O000121022,C0016509,A00021121,A00021121,2026-09-01 11:57:20,STORE,COMPLETED,GBP,4638.58,298.32,868.05,0.00,5208.31,2026-09-01 11:57:20,2026-09-02 08:04:40
SRC_ORDER_B002_000000204,O000121023,C0018967,A00024268,A00024269,2026-09-03 09:14:22,STORE,COMPLETED,GBP,2640.16,69.67,514.09,0.00,3084.58,2026-09-03 09:14:22,2026-09-04 05:07:45
SRC_ORDER_B002_000000205,O000121024,C0032485,A00041583,A00041584,2026-09-02 22:15:53,STORE,COMPLETED,GBP,850.63,0.00,170.13,0.00,1020.76,2026-09-02 22:15:53,2026-09-03 21:55:43
SRC_ORDER_B002_000000206,O000121025,C0016600,A00021236,A00021236,2026-09-01 12:24:47,ECOMMERCE,COMPLETED,GBP,3010.12,201.11,561.80,0.00,3370.81,2026-09-01 12:24:47,2026-09-01 23:15:00
SRC_ORDER_B002_000000207,O000121026,C0015199,A00019467,A00019467,2026-09-02 12:57:18,ECOMMERCE,COMPLETED,GBP,757.68,3.60,150.81,0.00,904.89,2026-09-02 12:57:18,2026-09-03 05:19:43
SRC_ORDER_B002_000000208,O000121027,C0017618,A00022544,A00022544,2026-09-03 08:16:05,STORE,COMPLETED,GBP,1703.22,208.43,298.96,0.00,1793.75,2026-09-03 08:16:05,2026-09-03 23:14:35
SRC_ORDER_B002_000000209,O000121028,C0049086,A00062843,A00062843,2026-09-02 00:25:48,MOBILE,COMPLETED,GBP,892.72,0.00,178.54,0.00,1071.26,2026-09-02 00:25:48,2026-09-02 22:44:27
SRC_ORDER_B002_000000210,O000121029,C0026785,A00034237,A00034237,2026-09-03 03:20:11,STORE,COMPLETED,GBP,1717.78,0.00,343.56,0.00,2061.34,2026-09-03 03:20:11,2026-09-03 09:18:38
SRC_ORDER_B002_000000211,O000121030,C0029776,A00038104,A00038104,2026-09-01 16:24:41,MOBILE,COMPLETED,GBP,4205.03,616.08,717.79,0.00,4306.74,2026-09-01 16:24:41,2026-09-02 13:27:12
SRC_ORDER_B002_000000212,O000121031,C0037479,A00047964,A00047965,2026-09-01 06:00:00,ECOMMERCE,COMPLETED,GBP,2085.93,22.66,412.66,0.00,2475.93,2026-09-01 06:00:00,2026-09-02 02:42:36
SRC_ORDER_B002_000000213,O000121032,C0015398,A00019727,A00019727,2026-09-02 05:29:42,STORE,COMPLETED,GBP,2226.91,24.74,440.43,0.00,2642.60,2026-09-02 05:29:42,2026-09-02 11:16:26
SRC_ORDER_B002_000000214,O000121033,C0044191,A00056572,A00056572,2026-09-02 21:53:42,STORE,COMPLETED,GBP,4095.70,79.44,803.25,0.00,4819.51,2026-09-02 21:53:42,2026-09-03 00:40:55
SRC_ORDER_B002_000000215,O000121034,C0049787,A00063728,A00063728,2026-09-02 03:06:03,STORE,COMPLETED,GBP,723.13,0.00,144.62,0.00,867.75,2026-09-02 03:06:03,2026-09-02 13:30:25
SRC_ORDER_B002_000000216,O000121035,C0021121,A00027027,A00027027,2026-09-01 20:12:00,MOBILE,COMPLETED,GBP,3782.18,8.80,754.68,0.00,4528.06,2026-09-01 20:12:00,2026-09-02 03:43:12
SRC_ORDER_B002_000000217,O000121036,C0029213,A00037384,A00037384,2026-09-02 05:51:11,MOBILE,COMPLETED,GBP,3106.37,0.00,621.27,0.00,3727.64,2026-09-02 05:51:11,2026-09-02 18:39:59
SRC_ORDER_B002_000000218,O000121037,C0050951,A00065220,A00065220,2026-09-03 23:14:57,STORE,CANCELLED,GBP,4767.47,393.41,874.81,0.00,5248.87,2026-09-03 23:14:57,2026-09-04 04:18:08
SRC_ORDER_B002_000000219,O000121038,C0048033,A00061508,A00061508,2026-09-01 20:38:16,ECOMMERCE,COMPLETED,GBP,779.12,0.00,155.82,0.00,934.94,2026-09-01 20:38:16,2026-09-02 17:00:43
SRC_ORDER_B002_000000220,O000121039,C0048588,A00062222,A00062222,2026-09-03 22:15:47,STORE,COMPLETED,GBP,4969.48,271.15,939.66,0.00,5637.99,2026-09-03 22:15:47,2026-09-04 12:00:36
SRC_ORDER_B002_000000221,O000121040,C0031338,A00040102,A00040102,2026-09-01 16:06:43,ECOMMERCE,COMPLETED,GBP,1296.65,0.00,259.33,0.00,1555.98,2026-09-01 16:06:43,2026-09-01 18:21:41
SRC_ORDER_B002_000000222,O000121041,C0047610,A00060964,A00060964,2026-09-03 03:45:17,STORE,COMPLETED,GBP,4409.78,0.00,881.95,0.00,5291.73,2026-09-03 03:45:17,2026-09-03 12:23:25
SRC_ORDER_B002_000000223,O000121042,C0010446,A00013410,A00013410,2026-09-02 12:00:29,ECOMMERCE,COMPLETED,GBP,1052.92,53.90,199.80,0.00,1198.82,2026-09-02 12:00:29,2026-09-02 22:16:05
SRC_ORDER_B002_000000224,O000121043,C0039160,A00050118,A00050118,2026-09-02 10:29:10,STORE,COMPLETED,GBP,3700.34,276.49,684.77,0.00,4108.62,2026-09-02 10:29:10,2026-09-02 18:56:51
SRC_ORDER_B002_000000225,O000121044,C0011356,A00014566,A00014566,2026-09-03 13:08:25,MOBILE,COMPLETED,GBP,5641.73,78.13,1112.72,0.00,6676.32,2026-09-03 13:08:25,2026-09-03 21:53:38
SRC_ORDER_B002_000000226,O000121045,C0032281,A00041327,A00041327,2026-09-03 18:09:03,STORE,COMPLETED,GBP,2103.08,219.66,376.69,0.00,2260.11,2026-09-03 18:09:03,2026-09-04 17:25:38
SRC_ORDER_B002_000000227,O000121046,C0039651,A00050739,A00050739,2026-09-02 04:13:26,STORE,COMPLETED,GBP,4642.38,96.58,909.16,0.00,5454.96,2026-09-02 04:13:26,2026-09-02 12:56:10
SRC_ORDER_B002_000000228,O000121047,C0045618,A00058404,A00058404,2026-09-03 19:56:32,STORE,COMPLETED,GBP,584.32,0.00,116.86,0.00,701.18,2026-09-03 19:56:32,2026-09-04 06:24:38
SRC_ORDER_B002_000000229,O000121048,C0049470,A00063328,A00063328,2026-09-03 12:55:45,ECOMMERCE,COMPLETED,GBP,2053.56,46.49,401.42,0.00,2408.49,2026-09-03 12:55:45,2026-09-03 14:45:55
SRC_ORDER_B002_000000230,O000121049,C0040090,A00051302,A00051302,2026-09-03 06:33:37,ECOMMERCE,CANCELLED,GBP,1155.71,22.37,226.67,0.00,1360.01,2026-09-03 06:33:37,2026-09-04 01:54:23
SRC_ORDER_B002_000000231,O000121050,C0012275,A00015736,A00015736,2026-09-03 02:50:19,ECOMMERCE,COMPLETED,GBP,2339.70,184.90,430.95,0.00,2585.75,2026-09-03 02:50:19,2026-09-03 08:28:17
SRC_ORDER_B002_000000232,O000121051,C0004861,A00006258,A00006258,2026-09-01 09:19:27,MOBILE,COMPLETED,GBP,1978.37,7.09,394.26,0.00,2365.54,2026-09-01 09:19:27,2026-09-01 21:49:48
SRC_ORDER_B002_000000233,O000121052,C0033716,A00043147,A00043147,2026-09-01 11:46:15,STORE,COMPLETED,GBP,2437.51,77.61,471.98,0.00,2831.88,2026-09-01 11:46:15,2026-09-02 00:08:49
SRC_ORDER_B002_000000234,O000121053,C0049683,A00063595,A00063595,2026-09-02 10:44:04,STORE,COMPLETED,GBP,1430.10,0.00,286.02,0.00,1716.12,2026-09-02 10:44:04,2026-09-02 12:50:52
SRC_ORDER_B002_000000235,O000121054,C0012287,A00015754,A00015755,2026-09-02 09:37:44,STORE,COMPLETED,GBP,2049.45,31.93,403.50,0.00,2421.02,2026-09-02 09:37:44,2026-09-02 19:51:46
SRC_ORDER_B002_000000236,O000121055,C0004005,A00005157,A00005157,2026-09-02 23:24:52,STORE,COMPLETED,GBP,67.56,10.13,11.49,0.00,68.92,2026-09-02 23:24:52,2026-09-03 21:54:37
SRC_ORDER_B002_000000237,O000121056,C0025153,A00032165,A00032165,2026-09-02 14:39:32,ECOMMERCE,COMPLETED,GBP,661.00,66.10,118.98,0.00,713.88,2026-09-02 14:39:32,2026-09-03 06:58:40
SRC_ORDER_B002_000000238,O000121057,C0042050,A00053815,A00053815,2026-09-03 01:08:46,STORE,COMPLETED,GBP,466.33,0.00,93.26,0.00,559.59,2026-09-03 01:08:46,2026-09-03 11:53:36
SRC_ORDER_B002_000000239,O000121058,C0021948,A00028076,A00028076,2026-09-02 17:47:38,ECOMMERCE,COMPLETED,GBP,3999.59,38.60,792.20,0.00,4753.19,2026-09-02 17:47:38,2026-09-03 06:56:29
SRC_ORDER_B002_000000240,O000121059,C0049627,A00063528,A00063528,2026-09-03 11:41:14,STORE,COMPLETED,GBP,4421.99,6.95,883.01,0.00,5298.05,2026-09-03 11:41:14,2026-09-04 11:39:46
SRC_ORDER_B002_000000241,O000121060,C0020622,A00026395,A00026395,2026-09-02 08:33:25,MOBILE,COMPLETED,GBP,1400.00,6.22,278.76,0.00,1672.54,2026-09-02 08:33:25,2026-09-03 03:25:59
SRC_ORDER_B002_000000242,O000121061,C0009926,A00012735,A00012735,2026-09-01 09:55:22,STORE,COMPLETED,GBP,615.82,0.00,123.16,0.00,738.98,2026-09-01 09:55:22,2026-09-02 01:11:47
SRC_ORDER_B002_000000243,O000121062,C0001771,A00002271,A00002271,2026-09-02 08:16:29,STORE,COMPLETED,GBP,1731.79,0.00,346.36,0.00,2078.15,2026-09-02 08:16:29,2026-09-03 06:14:12
