source_record_id,order_item_id,order_id,product_id,quantity,unit_price,discount_amount,tax_amount,line_total_amount,created_at,updated_at
SRC_ORDER_ITEM_B002_000000171,OI0000372001,O000120878,P000418,2,888.05,0.00,355.22,2131.32,2026-09-01 14:24:44,2026-09-01 14:24:44
SRC_ORDER_ITEM_B002_000000172,OI0000372002,O000120878,P000396,3,334.12,50.12,190.45,1142.69,2026-09-01 14:24:44,2026-09-01 14:24:44
SRC_ORDER_ITEM_B002_000000173,OI0000372003,O000120878,P000195,2,656.01,0.00,262.40,1574.42,2026-09-01 14:24:44,2026-09-01 14:24:44
SRC_ORDER_ITEM_B002_000000174,OI0000372004,O000120878,P000365,1,713.42,35.67,135.55,813.30,2026-09-01 14:24:44,2026-09-01 14:24:44
SRC_ORDER_ITEM_B002_000000175,OI0000372005,O000120878,P000342,1,396.23,0.00,79.25,475.48,2026-09-01 14:24:44,2026-09-01 14:24:44
SRC_ORDER_ITEM_B002_000000176,OI0000372006,O000120879,P000211,2,126.84,25.37,45.66,273.97,2026-09-01 12:38:57,2026-09-01 12:38:57
SRC_ORDER_ITEM_B002_000000177,OI0000372007,O000120879,P000157,1,141.51,21.23,24.06,144.34,2026-09-01 12:38:57,2026-09-01 12:38:57
SRC_ORDER_ITEM_B002_000000178,OI0000372008,O000120879,P000411,1,571.96,0.00,114.39,686.35,2026-09-01 12:38:57,2026-09-01 12:38:57
SRC_ORDER_ITEM_B002_000000179,OI0000372009,O000120880,P000452,2,484.50,96.90,174.42,1046.52,2026-09-03 05:18:36,2026-09-03 05:18:36
SRC_ORDER_ITEM_B002_000000180,OI0000372010,O000120880,P000315,1,767.07,0.00,153.41,920.48,2026-09-03 05:18:36,2026-09-03 05:18:36
SRC_ORDER_ITEM_B002_000000181,OI0000372011,O000120881,P000267,2,593.71,178.11,201.86,1211.17,2026-09-03 16:42:50,2026-09-03 16:42:50
SRC_ORDER_ITEM_B002_000000182,OI0000372012,O000120881,P000089,1,639.66,0.00,127.93,767.59,2026-09-03 16:42:50,2026-09-03 16:42:50
SRC_ORDER_ITEM_B002_000000183,OI0000372013,O000120881,P000089,3,639.66,0.00,383.80,2302.78,2026-09-03 16:42:50,2026-09-03 16:42:50
SRC_ORDER_ITEM_B002_000000184,OI0000372014,O000120881,P000534,3,308.91,92.67,166.81,1000.87,2026-09-03 16:42:50,2026-09-03 16:42:50
SRC_ORDER_ITEM_B002_000000185,OI0000372015,O000120881,P000188,3,722.56,0.00,433.54,2601.22,2026-09-03 16:42:50,2026-09-03 16:42:50
SRC_ORDER_ITEM_B002_000000186,OI0000372016,O000120881,P000247,2,371.15,0.00,148.46,890.76,2026-09-03 16:42:50,2026-09-03 16:42:50
SRC_ORDER_ITEM_B002_000000187,OI0000372017,O000120882,P000422,2,94.28,0.00,37.71,226.27,2026-09-02 16:43:28,2026-09-02 16:43:28
SRC_ORDER_ITEM_B002_000000188,OI0000372018,O000120882,P000216,1,662.94,0.00,132.59,795.53,2026-09-02 16:43:28,2026-09-02 16:43:28
SRC_ORDER_ITEM_B002_000000189,OI0000372019,O000120883,P000051,1,357.55,17.88,67.93,407.60,2026-09-03 03:32:45,2026-09-03 03:32:45
SRC_ORDER_ITEM_B002_000000190,OI0000372020,O000120883,P000343,1,980.64,0.00,196.13,1176.77,2026-09-03 03:32:45,2026-09-03 03:32:45
SRC_ORDER_ITEM_B002_000000191,OI0000372021,O000120884,P000543,1,77.14,7.71,13.89,83.32,2026-09-03 08:13:58,2026-09-03 08:13:58
SRC_ORDER_ITEM_B002_000000192,OI0000372022,O000120884,P000044,3,83.49,0.00,50.09,300.56,2026-09-03 08:13:58,2026-09-03 08:13:58
SRC_ORDER_ITEM_B002_000000193,OI0000372023,O000120884,P000222,1,629.25,94.39,106.97,641.83,2026-09-03 08:13:58,2026-09-03 08:13:58
SRC_ORDER_ITEM_B002_000000194,OI0000372024,O000120885,P000055,1,541.98,0.00,108.40,650.38,2026-09-03 16:25:29,2026-09-03 16:25:29
SRC_ORDER_ITEM_B002_000000195,OI0000372025,O000120885,P000316,1,350.93,0.00,70.19,421.12,2026-09-03 16:25:29,2026-09-03 16:25:29
SRC_ORDER_ITEM_B002_000000196,OI0000372026,O000120886,P000189,1,219.80,0.00,43.96,263.76,2026-09-02 12:51:10,2026-09-02 12:51:10
SRC_ORDER_ITEM_B002_000000197,OI0000372027,O000120886,P000038,1,230.32,0.00,46.06,276.38,2026-09-02 12:51:10,2026-09-02 12:51:10
SRC_ORDER_ITEM_B002_000000198,OI0000372028,O000120886,P000272,2,699.22,0.00,279.69,1678.13,2026-09-02 12:51:10,2026-09-02 12:51:10
SRC_ORDER_ITEM_B002_000000199,OI0000372029,O000120886,P000359,4,179.43,71.77,129.19,775.14,2026-09-02 12:51:10,2026-09-02 12:51:10
SRC_ORDER_ITEM_B002_000000200,OI0000372030,O000120886,P000423,1,631.43,0.00,126.29,757.72,2026-09-02 12:51:10,2026-09-02 12:51:10
SRC_ORDER_ITEM_B002_000000201,OI0000372031,O000120887,P000524,2,638.56,0.00,255.42,1532.54,2026-09-03 07:02:57,2026-09-03 07:02:57
SRC_ORDER_ITEM_B002_000000202,OI0000372032,O000120888,P000086,4,737.06,0.00,589.65,3537.89,2026-09-01 15:45:39,2026-09-01 15:45:39
SRC_ORDER_ITEM_B002_000000203,OI0000372033,O000120888,P000050,1,322.88,48.43,54.89,329.34,2026-09-01 15:45:39,2026-09-01 15:45:39
SRC_ORDER_ITEM_B002_000000204,OI0000372034,O000120889,P000283,1,966.19,48.31,183.58,1101.46,2026-09-03 01:44:30,2026-09-03 01:44:30
SRC_ORDER_ITEM_B002_000000205,OI0000372035,O000120889,P000236,1,372.20,0.00,74.44,446.64,2026-09-03 01:44:30,2026-09-03 01:44:30
SRC_ORDER_ITEM_B002_000000206,OI0000372036,O000120889,P000489,1,326.10,0.00,65.22,391.32,2026-09-03 01:44:30,2026-09-03 01:44:30
SRC_ORDER_ITEM_B002_000000207,OI0000372037,O000120889,P000436,2,44.40,4.44,16.87,101.23,2026-09-03 01:44:30,2026-09-03 01:44:30
SRC_ORDER_ITEM_B002_000000208,OI0000372038,O000120890,P000518,1,130.12,0.00,26.02,156.14,2026-09-01 14:47:30,2026-09-01 14:47:30
SRC_ORDER_ITEM_B002_000000209,OI0000372039,O000120891,P000253,1,910.22,0.00,182.04,1092.26,2026-09-01 16:05:40,2026-09-01 16:05:40
SRC_ORDER_ITEM_B002_000000210,OI0000372040,O000120891,P000227,1,9.85,0.98,1.77,10.64,2026-09-01 16:05:40,2026-09-01 16:05:40
SRC_ORDER_ITEM_B002_000000211,OI0000372041,O000120891,P000185,3,694.40,0.00,416.64,2499.84,2026-09-01 16:05:40,2026-09-01 16:05:40
SRC_ORDER_ITEM_B002_000000212,OI0000372042,O000120892,P000191,1,766.65,0.00,153.33,919.98,2026-09-03 22:11:41,2026-09-03 22:11:41
SRC_ORDER_ITEM_B002_000000213,OI0000372043,O000120892,P000130,2,116.20,0.00,46.48,278.88,2026-09-03 22:11:41,2026-09-03 22:11:41
SRC_ORDER_ITEM_B002_000000214,OI0000372044,O000120892,P000417,2,891.60,0.00,356.64,2139.84,2026-09-03 22:11:41,2026-09-03 22:11:41
SRC_ORDER_ITEM_B002_000000215,OI0000372045,O000120892,P000326,1,43.61,0.00,8.72,52.33,2026-09-03 22:11:41,2026-09-03 22:11:41
SRC_ORDER_ITEM_B002_000000216,OI0000372046,O000120893,P000196,1,82.04,16.41,13.13,78.76,2026-09-03 00:46:52,2026-09-03 00:46:52
SRC_ORDER_ITEM_B002_000000217,OI0000372047,O000120893,P000414,1,143.28,0.00,28.66,171.94,2026-09-03 00:46:52,2026-09-03 00:46:52
SRC_ORDER_ITEM_B002_000000218,OI0000372048,O000120894,P000328,1,532.26,26.61,101.13,606.78,2026-09-03 20:03:31,2026-09-03 20:03:31
SRC_ORDER_ITEM_B002_000000219,OI0000372049,O000120894,P000068,2,509.04,0.00,203.62,1221.70,2026-09-03 20:03:31,2026-09-03 20:03:31
SRC_ORDER_ITEM_B002_000000220,OI0000372050,O000120894,P000454,1,214.68,10.73,40.79,244.74,2026-09-03 20:03:31,2026-09-03 20:03:31
SRC_ORDER_ITEM_B002_000000221,OI0000372051,O000120894,P000348,2,17.69,0.00,7.08,42.46,2026-09-03 20:03:31,2026-09-03 20:03:31
SRC_ORDER_ITEM_B002_000000222,OI0000372052,O000120894,P000262,1,21.89,2.19,3.94,23.64,2026-09-03 20:03:31,2026-09-03 20:03:31
SRC_ORDER_ITEM_B002_000000223,OI0000372053,O000120894,P000248,1,547.67,0.00,109.53,657.20,2026-09-03 20:03:31,2026-09-03 20:03:31
SRC_ORDER_ITEM_B002_000000224,OI0000372054,O000120895,P000540,1,494.75,0.00,98.95,593.70,2026-09-03 05:05:03,2026-09-03 05:05:03
SRC_ORDER_ITEM_B002_000000225,OI0000372055,O000120896,P000459,1,737.32,73.73,132.72,796.31,2026-09-03 07:17:30,2026-09-03 07:17:30
SRC_ORDER_ITEM_B002_000000226,OI0000372056,O000120896,P000155,3,663.87,99.58,378.41,2270.44,2026-09-03 07:17:30,2026-09-03 07:17:30
SRC_ORDER_ITEM_B002_000000227,OI0000372057,O000120897,P000014,1,832.99,0.00,166.60,999.59,2026-09-01 11:47:35,2026-09-01 11:47:35
SRC_ORDER_ITEM_B002_000000228,OI0000372058,O000120897,P000545,3,91.70,0.00,55.02,330.12,2026-09-01 11:47:35,2026-09-01 11:47:35
SRC_ORDER_ITEM_B002_000000229,OI0000372059,O000120897,P000124,2,588.36,58.84,223.58,1341.46,2026-09-01 11:47:35,2026-09-01 11:47:35
SRC_ORDER_ITEM_B002_000000230,OI0000372060,O000120898,P000032,3,713.05,0.00,427.83,2566.98,2026-09-02 05:20:21,2026-09-02 05:20:21
SRC_ORDER_ITEM_B002_000000231,OI0000372061,O000120898,P000175,1,886.96,0.00,177.39,1064.35,2026-09-02 05:20:21,2026-09-02 05:20:21
SRC_ORDER_ITEM_B002_000000232,OI0000372062,O000120898,P000409,2,90.56,0.00,36.22,217.34,2026-09-02 05:20:21,2026-09-02 05:20:21
SRC_ORDER_ITEM_B002_000000233,OI0000372063,O000120898,P000251,2,574.36,114.87,206.77,1240.62,2026-09-02 05:20:21,2026-09-02 05:20:21
SRC_ORDER_ITEM_B002_000000234,OI0000372064,O000120898,P000276,1,998.35,0.00,199.67,1198.02,2026-09-02 05:20:21,2026-09-02 05:20:21
SRC_ORDER_ITEM_B002_000000235,OI0000372065,O000120898,P000475,1,813.23,121.98,138.25,829.50,2026-09-02 05:20:21,2026-09-02 05:20:21
SRC_ORDER_ITEM_B002_000000236,OI0000372066,O000120899,P000356,2,153.71,0.00,61.48,368.90,2026-09-03 08:31:18,2026-09-03 08:31:18
SRC_ORDER_ITEM_B002_000000237,OI0000372067,O000120900,P000405,1,713.59,0.00,142.72,856.31,2026-09-01 18:03:55,2026-09-01 18:03:55
SRC_ORDER_ITEM_B002_000000238,OI0000372068,O000120900,P000023,1,154.66,0.00,30.93,185.59,2026-09-01 18:03:55,2026-09-01 18:03:55
SRC_ORDER_ITEM_B002_000000239,OI0000372069,O000120900,P000425,3,164.69,0.00,98.81,592.88,2026-09-01 18:03:55,2026-09-01 18:03:55
SRC_ORDER_ITEM_B002_000000240,OI0000372070,O000120900,P000528,2,211.05,0.00,84.42,506.52,2026-09-01 18:03:55,2026-09-01 18:03:55
SRC_ORDER_ITEM_B002_000000241,OI0000372071,O000120901,P000481,2,182.36,0.00,72.94,437.66,2026-09-02 08:07:46,2026-09-02 08:07:46
SRC_ORDER_ITEM_B002_000000242,OI0000372072,O000120901,P000039,1,653.24,32.66,124.12,744.70,2026-09-02 08:07:46,2026-09-02 08:07:46
SRC_ORDER_ITEM_B002_000000243,OI0000372073,O000120901,P000102,1,722.63,0.00,144.53,867.16,2026-09-02 08:07:46,2026-09-02 08:07:46
SRC_ORDER_ITEM_B002_000000244,OI0000372074,O000120901,P000369,1,498.02,49.80,89.64,537.86,2026-09-02 08:07:46,2026-09-02 08:07:46
SRC_ORDER_ITEM_B002_000000245,OI0000372075,O000120901,P000069,1,190.81,38.16,30.53,183.18,2026-09-02 08:07:46,2026-09-02 08:07:46
SRC_ORDER_ITEM_B002_000000246,OI0000372076,O000120902,P000234,1,919.44,0.00,183.89,1103.33,2026-09-03 07:44:47,2026-09-03 07:44:47
SRC_ORDER_ITEM_B002_000000247,OI0000372077,O000120902,P000129,1,843.10,0.00,168.62,1011.72,2026-09-03 07:44:47,2026-09-03 07:44:47
SRC_ORDER_ITEM_B002_000000248,OI0000372078,O000120902,P000130,1,116.20,0.00,23.24,139.44,2026-09-03 07:44:47,2026-09-03 07:44:47
SRC_ORDER_ITEM_B002_000000249,OI0000372079,O000120903,P000019,3,103.18,0.00,61.91,371.45,2026-09-03 12:42:48,2026-09-03 12:42:48
SRC_ORDER_ITEM_B002_000000250,OI0000372080,O000120903,P000098,1,614.50,0.00,122.90,737.40,2026-09-03 12:42:48,2026-09-03 12:42:48
SRC_ORDER_ITEM_B002_000000251,OI0000372081,O000120903,P000399,1,205.83,0.00,41.17,247.00,2026-09-03 12:42:48,2026-09-03 12:42:48
SRC_ORDER_ITEM_B002_000000252,OI0000372082,O000120903,P000525,1,170.63,25.59,29.01,174.05,2026-09-03 12:42:48,2026-09-03 12:42:48
SRC_ORDER_ITEM_B002_000000253,OI0000372083,O000120904,P000152,2,167.35,0.00,66.94,401.64,2026-09-02 14:24:15,2026-09-02 14:24:15
SRC_ORDER_ITEM_B002_000000254,OI0000372084,O000120905,P000053,1,746.72,0.00,149.34,896.06,2026-09-02 15:07:42,2026-09-02 15:07:42
SRC_ORDER_ITEM_B002_000000255,OI0000372085,O000120905,P000230,3,681.89,0.00,409.13,2454.80,2026-09-02 15:07:42,2026-09-02 15:07:42
SRC_ORDER_ITEM_B002_000000256,OI0000372086,O000120905,P000245,1,826.64,165.33,132.26,793.57,2026-09-02 15:07:42,2026-09-02 15:07:42
SRC_ORDER_ITEM_B002_000000257,OI0000372087,O000120905,P000348,2,17.69,1.77,6.72,40.33,2026-09-02 15:07:42,2026-09-02 15:07:42
SRC_ORDER_ITEM_B002_000000258,OI0000372088,O000120906,P000318,1,496.94,74.54,84.48,506.88,2026-09-03 07:08:35,2026-09-03 07:08:35
SRC_ORDER_ITEM_B002_000000259,OI0000372089,O000120906,P000133,3,556.07,0.00,333.64,2001.85,2026-09-03 07:08:35,2026-09-03 07:08:35
SRC_ORDER_ITEM_B002_000000260,OI0000372090,O000120906,P000394,1,219.92,0.00,43.98,263.90,2026-09-03 07:08:35,2026-09-03 07:08:35
SRC_ORDER_ITEM_B002_000000261,OI0000372091,O000120907,P000329,1,681.40,102.21,115.84,695.03,2026-09-02 03:40:56,2026-09-02 03:40:56
SRC_ORDER_ITEM_B002_000000262,OI0000372092,O000120907,P000538,1,582.84,0.00,116.57,699.41,2026-09-02 03:40:56,2026-09-02 03:40:56
SRC_ORDER_ITEM_B002_000000263,OI0000372093,O000120908,P000193,1,90.32,9.03,16.26,97.55,2026-09-01 11:25:07,2026-09-01 11:25:07
SRC_ORDER_ITEM_B002_000000264,OI0000372094,O000120908,P000235,1,452.38,0.00,90.48,542.86,2026-09-01 11:25:07,2026-09-01 11:25:07
SRC_ORDER_ITEM_B002_000000265,OI0000372095,O000120908,P000247,2,371.15,0.00,148.46,890.76,2026-09-01 11:25:07,2026-09-01 11:25:07
SRC_ORDER_ITEM_B002_000000266,OI0000372096,O000120908,P000319,1,15.23,3.05,2.44,14.62,2026-09-01 11:25:07,2026-09-01 11:25:07
SRC_ORDER_ITEM_B002_000000267,OI0000372097,O000120908,P000120,1,253.99,0.00,50.80,304.79,2026-09-01 11:25:07,2026-09-01 11:25:07
SRC_ORDER_ITEM_B002_000000268,OI0000372098,O000120909,P000077,3,23.17,13.90,11.12,66.73,2026-09-02 08:32:18,2026-09-02 08:32:18
SRC_ORDER_ITEM_B002_000000269,OI0000372099,O000120909,P000126,1,763.39,0.00,152.68,916.07,2026-09-02 08:32:18,2026-09-02 08:32:18
SRC_ORDER_ITEM_B002_000000270,OI0000372100,O000120909,P000200,3,221.07,0.00,132.64,795.85,2026-09-02 08:32:18,2026-09-02 08:32:18
SRC_ORDER_ITEM_B002_000000271,OI0000372101,O000120909,P000436,3,44.40,0.00,26.64,159.84,2026-09-02 08:32:18,2026-09-02 08:32:18
SRC_ORDER_ITEM_B002_000000272,OI0000372102,O000120909,P000514,1,882.17,0.00,176.43,1058.60,2026-09-02 08:32:18,2026-09-02 08:32:18
SRC_ORDER_ITEM_B002_000000273,OI0000372103,O000120910,P000247,1,371.15,0.00,74.23,445.38,2026-09-02 05:37:48,2026-09-02 05:37:48
SRC_ORDER_ITEM_B002_000000274,OI0000372104,O000120910,P000072,3,763.58,229.07,412.33,2474.00,2026-09-02 05:37:48,2026-09-02 05:37:48
SRC_ORDER_ITEM_B002_000000275,OI0000372105,O000120910,P000215,2,87.99,0.00,35.20,211.18,2026-09-02 05:37:48,2026-09-02 05:37:48
SRC_ORDER_ITEM_B002_000000276,OI0000372106,O000120910,P000256,1,828.00,165.60,132.48,794.88,2026-09-02 05:37:48,2026-09-02 05:37:48
SRC_ORDER_ITEM_B002_000000277,OI0000372107,O000120911,P000073,3,715.36,0.00,429.22,2575.30,2026-09-03 11:41:58,2026-09-03 11:41:58
SRC_ORDER_ITEM_B002_000000278,OI0000372108,O000120912,P000389,1,103.43,0.00,20.69,124.12,2026-09-03 06:59:50,2026-09-03 06:59:50
SRC_ORDER_ITEM_B002_000000279,OI0000372109,O000120913,P000090,3,504.33,0.00,302.60,1815.59,2026-09-02 17:57:31,2026-09-02 17:57:31
SRC_ORDER_ITEM_B002_000000280,OI0000372110,O000120913,P000383,4,167.46,0.00,133.97,803.81,2026-09-02 17:57:31,2026-09-02 17:57:31
SRC_ORDER_ITEM_B002_000000281,OI0000372111,O000120914,P000525,3,170.63,0.00,102.38,614.27,2026-09-02 06:09:51,2026-09-02 06:09:51
SRC_ORDER_ITEM_B002_000000282,OI0000372112,O000120915,P000173,2,384.03,0.00,153.61,921.67,2026-09-03 22:25:23,2026-09-03 22:25:23
SRC_ORDER_ITEM_B002_000000283,OI0000372113,O000120915,P000091,1,548.78,0.00,109.76,658.54,2026-09-03 22:25:23,2026-09-03 22:25:23
SRC_ORDER_ITEM_B002_000000284,OI0000372114,O000120916,P000419,1,714.77,0.00,142.95,857.72,2026-09-01 06:26:25,2026-09-01 06:26:25
SRC_ORDER_ITEM_B002_000000285,OI0000372115,O000120916,P000453,1,246.44,0.00,49.29,295.73,2026-09-01 06:26:25,2026-09-01 06:26:25
SRC_ORDER_ITEM_B002_000000286,OI0000372116,O000120916,P000494,1,906.09,0.00,181.22,1087.31,2026-09-01 06:26:25,2026-09-01 06:26:25
SRC_ORDER_ITEM_B002_000000287,OI0000372117,O000120916,P000397,4,370.03,222.02,251.62,1509.72,2026-09-01 06:26:25,2026-09-01 06:26:25
SRC_ORDER_ITEM_B002_000000288,OI0000372118,O000120916,P000244,1,560.92,28.05,106.57,639.44,2026-09-01 06:26:25,2026-09-01 06:26:25
SRC_ORDER_ITEM_B002_000000289,OI0000372119,O000120916,P000126,3,763.39,229.02,412.23,2473.38,2026-09-01 06:26:25,2026-09-01 06:26:25
SRC_ORDER_ITEM_B002_000000290,OI0000372120,O000120917,P000244,1,560.92,0.00,112.18,673.10,2026-09-02 02:33:49,2026-09-02 02:33:49
SRC_ORDER_ITEM_B002_000000291,OI0000372121,O000120917,P000147,1,211.87,0.00,42.37,254.24,2026-09-02 02:33:49,2026-09-02 02:33:49
SRC_ORDER_ITEM_B002_000000292,OI0000372122,O000120917,P000315,1,767.07,0.00,153.41,920.48,2026-09-02 02:33:49,2026-09-02 02:33:49
SRC_ORDER_ITEM_B002_000000293,OI0000372123,O000120917,P000477,1,1052.91,105.29,189.52,1137.14,2026-09-02 02:33:49,2026-09-02 02:33:49
SRC_ORDER_ITEM_B002_000000294,OI0000372124,O000120918,P000138,4,695.31,0.00,556.25,3337.49,2026-09-02 00:01:47,2026-09-02 00:01:47
SRC_ORDER_ITEM_B002_000000295,OI0000372125,O000120918,P000360,1,653.43,0.00,130.69,784.12,2026-09-02 00:01:47,2026-09-02 00:01:47
SRC_ORDER_ITEM_B002_000000296,OI0000372126,O000120918,P000233,3,729.75,0.00,437.85,2627.10,2026-09-02 00:01:47,2026-09-02 00:01:47
SRC_ORDER_ITEM_B002_000000297,OI0000372127,O000120918,P000355,1,4.16,0.00,0.83,4.99,2026-09-02 00:01:47,2026-09-02 00:01:47
SRC_ORDER_ITEM_B002_000000298,OI0000372128,O000120919,P000479,2,569.22,56.92,216.30,1297.82,2026-09-01 06:34:13,2026-09-01 06:34:13
SRC_ORDER_ITEM_B002_000000299,OI0000372129,O000120919,P000144,2,820.45,0.00,328.18,1969.08,2026-09-01 06:34:13,2026-09-01 06:34:13
SRC_ORDER_ITEM_B002_000000300,OI0000372130,O000120920,P000516,2,17.99,0.00,7.20,43.18,2026-09-03 14:09:36,2026-09-03 14:09:36
SRC_ORDER_ITEM_B002_000000301,OI0000372131,O000120920,P000267,3,593.71,0.00,356.23,2137.36,2026-09-03 14:09:36,2026-09-03 14:09:36
SRC_ORDER_ITEM_B002_000000302,OI0000372132,O000120920,P000188,1,722.56,0.00,144.51,867.07,2026-09-03 14:09:36,2026-09-03 14:09:36
SRC_ORDER_ITEM_B002_000000303,OI0000372133,O000120921,P000511,1,8.40,0.00,1.68,10.08,2026-09-02 11:40:48,2026-09-02 11:40:48
SRC_ORDER_ITEM_B002_000000304,OI0000372134,O000120922,P000013,1,982.85,0.00,196.57,1179.42,2026-09-01 18:44:25,2026-09-01 18:44:25
SRC_ORDER_ITEM_B002_000000305,OI0000372135,O000120923,P000542,2,480.77,0.00,192.31,1153.85,2026-09-01 16:01:23,2026-09-01 16:01:23
SRC_ORDER_ITEM_B002_000000306,OI0000372136,O000120923,P000147,1,211.87,10.59,40.26,241.54,2026-09-01 16:01:23,2026-09-01 16:01:23
SRC_ORDER_ITEM_B002_000000307,OI0000372137,O000120923,P000485,2,173.92,0.00,69.57,417.41,2026-09-01 16:01:23,2026-09-01 16:01:23
SRC_ORDER_ITEM_B002_000000308,OI0000372138,O000120923,P000537,1,292.82,0.00,58.56,351.38,2026-09-01 16:01:23,2026-09-01 16:01:23
SRC_ORDER_ITEM_B002_000000309,OI0000372139,O000120923,P000256,1,828.00,41.40,157.32,943.92,2026-09-01 16:01:23,2026-09-01 16:01:23
SRC_ORDER_ITEM_B002_000000310,OI0000372140,O000120924,P000104,2,294.27,58.85,105.94,635.63,2026-09-02 01:01:52,2026-09-02 01:01:52
SRC_ORDER_ITEM_B002_000000311,OI0000372141,O000120924,P000055,1,541.98,0.00,108.40,650.38,2026-09-02 01:01:52,2026-09-02 01:01:52
SRC_ORDER_ITEM_B002_000000312,OI0000372142,O000120925,P000389,1,103.43,0.00,20.69,124.12,2026-09-03 19:41:40,2026-09-03 19:41:40
SRC_ORDER_ITEM_B002_000000313,OI0000372143,O000120926,P000398,1,958.19,0.00,191.64,1149.83,2026-09-03 09:24:22,2026-09-03 09:24:22
SRC_ORDER_ITEM_B002_000000314,OI0000372144,O000120926,P000350,2,679.44,0.00,271.78,1630.66,2026-09-03 09:24:22,2026-09-03 09:24:22
SRC_ORDER_ITEM_B002_000000315,OI0000372145,O000120926,P000469,1,406.72,0.00,81.34,488.06,2026-09-03 09:24:22,2026-09-03 09:24:22
SRC_ORDER_ITEM_B002_000000316,OI0000372146,O000120927,P000168,1,616.57,0.00,123.31,739.88,2026-09-02 22:57:36,2026-09-02 22:57:36
SRC_ORDER_ITEM_B002_000000317,OI0000372147,O000120927,P000255,1,687.00,0.00,137.40,824.40,2026-09-02 22:57:36,2026-09-02 22:57:36
SRC_ORDER_ITEM_B002_000000318,OI0000372148,O000120928,P000430,2,28.59,0.00,11.44,68.62,2026-09-03 14:52:18,2026-09-03 14:52:18
SRC_ORDER_ITEM_B002_000000319,OI0000372149,O000120928,P000283,2,966.19,96.62,367.15,2202.91,2026-09-03 14:52:18,2026-09-03 14:52:18
SRC_ORDER_ITEM_B002_000000320,OI0000372150,O000120928,P000476,1,391.21,0.00,78.24,469.45,2026-09-03 14:52:18,2026-09-03 14:52:18
SRC_ORDER_ITEM_B002_000000321,OI0000372151,O000120928,P000547,1,142.25,0.00,28.45,170.70,2026-09-03 14:52:18,2026-09-03 14:52:18
SRC_ORDER_ITEM_B002_000000322,OI0000372152,O000120929,P000111,1,59.40,0.00,11.88,71.28,2026-09-02 11:37:42,2026-09-02 11:37:42
SRC_ORDER_ITEM_B002_000000323,OI0000372153,O000120929,P000314,1,335.73,0.00,67.15,402.88,2026-09-02 11:37:42,2026-09-02 11:37:42
SRC_ORDER_ITEM_B002_000000324,OI0000372154,O000120929,P000511,1,8.40,0.00,1.68,10.08,2026-09-02 11:37:42,2026-09-02 11:37:42
SRC_ORDER_ITEM_B002_000000325,OI0000372155,O000120929,P000392,3,68.10,0.00,40.86,245.16,2026-09-02 11:37:42,2026-09-02 11:37:42
SRC_ORDER_ITEM_B002_000000326,OI0000372156,O000120929,P000174,2,512.71,102.54,184.58,1107.46,2026-09-02 11:37:42,2026-09-02 11:37:42
SRC_ORDER_ITEM_B002_000000327,OI0000372157,O000120929,P000425,1,164.69,8.23,31.29,187.75,2026-09-02 11:37:42,2026-09-02 11:37:42
SRC_ORDER_ITEM_B002_000000328,OI0000372158,O000120930,P000546,1,241.17,0.00,48.23,289.40,2026-09-03 05:49:23,2026-09-03 05:49:23
SRC_ORDER_ITEM_B002_000000329,OI0000372159,O000120930,P000296,2,368.65,73.73,132.71,796.28,2026-09-03 05:49:23,2026-09-03 05:49:23
SRC_ORDER_ITEM_B002_000000330,OI0000372160,O000120931,P000446,1,69.54,0.00,13.91,83.45,2026-09-03 18:42:18,2026-09-03 18:42:18
SRC_ORDER_ITEM_B002_000000331,OI0000372161,O000120931,P000381,1,463.62,0.00,92.72,556.34,2026-09-03 18:42:18,2026-09-03 18:42:18
SRC_ORDER_ITEM_B002_000000332,OI0000372162,O000120931,P000529,1,938.92,140.84,159.62,957.70,2026-09-03 18:42:18,2026-09-03 18:42:18
SRC_ORDER_ITEM_B002_000000333,OI0000372163,O000120931,P000415,1,931.99,139.80,158.44,950.63,2026-09-03 18:42:18,2026-09-03 18:42:18
SRC_ORDER_ITEM_B002_000000334,OI0000372164,O000120932,P000296,1,368.65,18.43,70.04,420.26,2026-09-01 13:50:43,2026-09-01 13:50:43
SRC_ORDER_ITEM_B002_000000335,OI0000372165,O000120932,P000422,3,94.28,14.14,53.74,322.44,2026-09-01 13:50:43,2026-09-01 13:50:43
SRC_ORDER_ITEM_B002_000000336,OI0000372166,O000120933,P000113,1,203.34,0.00,40.67,244.01,2026-09-03 13:26:17,2026-09-03 13:26:17
SRC_ORDER_ITEM_B002_000000337,OI0000372167,O000120933,P000088,1,436.59,0.00,87.32,523.91,2026-09-03 13:26:17,2026-09-03 13:26:17
SRC_ORDER_ITEM_B002_000000338,OI0000372168,O000120933,P000233,3,729.75,218.92,394.07,2364.40,2026-09-03 13:26:17,2026-09-03 13:26:17
SRC_ORDER_ITEM_B002_000000339,OI0000372169,O000120934,P000196,2,82.04,0.00,32.82,196.90,2026-09-02 14:17:55,2026-09-02 14:17:55
SRC_ORDER_ITEM_B002_000000340,OI0000372170,O000120935,P000011,2,583.37,116.67,210.01,1260.08,2026-09-03 23:19:43,2026-09-03 23:19:43
SRC_ORDER_ITEM_B002_000000341,OI0000372171,O000120936,P000410,1,587.90,0.00,117.58,705.48,2026-09-03 15:19:37,2026-09-03 15:19:37
