source_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,amount,currency_code,transaction_reference,created_at,updated_at
SRC_PAYMENT_B002_000000128,PAY0000126370,O000120965,C0032193,2026-09-02 05:36:54,CARD,CAPTURED,6570.33,GBP,TXN-B002-000000126370,2026-09-02 05:36:54,2026-09-02 05:36:54
SRC_PAYMENT_B002_000000129,PAY0000126371,O000120966,C0024040,2026-09-01 17:27:14,GIFT_CARD,CAPTURED,3080.21,GBP,TXN-B002-000000126371,2026-09-01 17:27:14,2026-09-01 17:27:14
SRC_PAYMENT_B002_000000130,PAY0000126372,O000120967,C0015698,2026-09-01 18:22:40,CARD,CAPTURED,1845.87,GBP,TXN-B002-000000126372,2026-09-01 18:22:40,2026-09-01 18:22:40
SRC_PAYMENT_B002_000000131,PAY0000126373,O000120968,C0010208,2026-09-03 10:00:35,APPLE_PAY,CAPTURED,4314.72,GBP,TXN-B002-000000126373,2026-09-03 10:00:35,2026-09-03 10:00:35
SRC_PAYMENT_B002_000000132,PAY0000126374,O000120969,C0037019,2026-09-02 12:20:41,GIFT_CARD,CAPTURED,2454.62,GBP,TXN-B002-000000126374,2026-09-02 12:20:41,2026-09-02 12:20:41
SRC_PAYMENT_B002_000000133,PAY0000126375,O000120970,C0021863,2026-09-01 10:13:47,PAYPAL,CAPTURED,2663.57,GBP,TXN-B002-000000126375,2026-09-01 10:13:47,2026-09-01 10:13:47
SRC_PAYMENT_B002_000000134,PAY0000126376,O000120971,C0031463,2026-09-01 10:05:24,BANK_TRANSFER,CAPTURED,9935.44,GBP,TXN-B002-000000126376,2026-09-01 10:05:24,2026-09-01 10:05:24
SRC_PAYMENT_B002_000000135,PAY0000126377,O000120972,C0027055,2026-09-02 07:11:35,PAYPAL,CAPTURED,169.74,GBP,TXN-B002-000000126377,2026-09-02 07:11:35,2026-09-02 07:11:35
SRC_PAYMENT_B002_000000136,PAY0000126378,O000120973,C0001005,2026-09-03 08:53:19,CARD,CAPTURED,2596.72,GBP,TXN-B002-000000126378,2026-09-03 08:53:19,2026-09-03 08:53:19
SRC_PAYMENT_B002_000000137,PAY0000126379,O000120974,C0024634,2026-09-02 10:39:49,APPLE_PAY,CAPTURED,3474.71,GBP,TXN-B002-000000126379,2026-09-02 10:39:49,2026-09-02 10:39:49
SRC_PAYMENT_B002_000000138,PAY0000126380,O000120975,C0015010,2026-09-02 18:14:35,PAYPAL,CAPTURED,5475.90,GBP,TXN-B002-000000126380,2026-09-02 18:14:35,2026-09-02 18:14:35
SRC_PAYMENT_B002_000000139,PAY0000126381,O000120976,C0013486,2026-09-02 19:03:46,GIFT_CARD,CAPTURED,3030.48,GBP,TXN-B002-000000126381,2026-09-02 19:03:46,2026-09-02 19:03:46
SRC_PAYMENT_B002_000000140,PAY0000126382,O000120977,C0017249,2026-09-03 20:39:32,GIFT_CARD,CAPTURED,1700.55,GBP,TXN-B002-000000126382,2026-09-03 20:39:32,2026-09-03 20:39:32
SRC_PAYMENT_B002_000000141,PAY0000126383,O000120978,C0002461,2026-09-02 06:24:38,CARD,CAPTURED,3253.30,GBP,TXN-B002-000000126383,2026-09-02 06:24:38,2026-09-02 06:24:38
SRC_PAYMENT_B002_000000142,PAY0000126384,O000120979,C0022877,2026-09-02 21:45:09,GIFT_CARD,CAPTURED,44.04,GBP,TXN-B002-000000126384,2026-09-02 21:45:09,2026-09-02 21:45:09
SRC_PAYMENT_B002_000000143,PAY0000126385,O000120980,C0019659,2026-09-02 05:01:17,PAYPAL,CAPTURED,2793.25,GBP,TXN-B002-000000126385,2026-09-02 05:01:17,2026-09-02 05:01:17
SRC_PAYMENT_B002_000000144,PAY0000126386,O000120981,C0022196,2026-09-03 18:08:56,CARD,CAPTURED,2288.08,GBP,TXN-B002-000000126386,2026-09-03 18:08:56,2026-09-03 18:08:56
SRC_PAYMENT_B002_000000145,PAY0000126387,O000120982,C0030864,2026-09-01 14:19:48,CARD,CAPTURED,6867.79,GBP,TXN-B002-000000126387,2026-09-01 14:19:48,2026-09-01 14:19:48
SRC_PAYMENT_B002_000000146,PAY0000126388,O000120983,C0037419,2026-09-01 18:45:59,CARD,CAPTURED,3078.70,GBP,TXN-B002-000000126388,2026-09-01 18:45:59,2026-09-01 18:45:59
SRC_PAYMENT_B002_000000147,PAY0000126389,O000120984,C0046341,2026-09-03 16:01:17,GIFT_CARD,CAPTURED,3031.17,GBP,TXN-B002-000000126389,2026-09-03 16:01:17,2026-09-03 16:01:17
SRC_PAYMENT_B002_000000148,PAY0000126390,O000120985,C0004466,2026-09-03 22:20:10,PAYPAL,CAPTURED,3842.70,GBP,TXN-B002-000000126390,2026-09-03 22:20:10,2026-09-03 22:20:10
SRC_PAYMENT_B002_000000149,PAY0000126391,O000120986,C0022779,2026-09-02 01:24:16,CARD,CAPTURED,4.98,GBP,TXN-B002-000000126391,2026-09-02 01:24:16,2026-09-02 01:24:16
SRC_PAYMENT_B002_000000150,PAY0000126392,O000120987,C0008811,2026-09-01 07:10:05,CARD,CAPTURED,2377.92,GBP,TXN-B002-000000126392,2026-09-01 07:10:05,2026-09-01 07:10:05
SRC_PAYMENT_B002_000000151,PAY0000126393,O000120988,C0011235,2026-09-01 10:19:53,APPLE_PAY,CAPTURED,729.41,GBP,TXN-B002-000000126393,2026-09-01 10:19:53,2026-09-01 10:19:53
SRC_PAYMENT_B002_000000152,PAY0000126394,O000120989,C0000247,2026-09-02 01:19:24,CARD,CAPTURED,4261.01,GBP,TXN-B002-000000126394,2026-09-02 01:19:24,2026-09-02 01:19:24
SRC_PAYMENT_B002_000000153,PAY0000126395,O000120991,C0014614,2026-09-03 19:26:41,CARD,CAPTURED,9198.14,GBP,TXN-B002-000000126395,2026-09-03 19:26:41,2026-09-03 19:26:41
SRC_PAYMENT_B002_000000154,PAY0000126396,O000120992,C0051245,2026-09-01 14:39:44,CARD,CAPTURED,1905.30,GBP,TXN-B002-000000126396,2026-09-01 14:39:44,2026-09-01 14:39:44
SRC_PAYMENT_B002_000000155,PAY0000126397,O000120993,C0024100,2026-09-01 20:01:26,APPLE_PAY,CAPTURED,5678.03,GBP,TXN-B002-000000126397,2026-09-01 20:01:26,2026-09-01 20:01:26
SRC_PAYMENT_B002_000000156,PAY0000126398,O000120994,C0010579,2026-09-03 05:28:48,APPLE_PAY,CAPTURED,702.25,GBP,TXN-B002-000000126398,2026-09-03 05:28:48,2026-09-03 05:28:48
SRC_PAYMENT_B002_000000157,PAY0000126399,O000120995,C0036938,2026-09-02 06:07:14,CARD,CAPTURED,7844.17,GBP,TXN-B002-000000126399,2026-09-02 06:07:14,2026-09-02 06:07:14
SRC_PAYMENT_B002_000000158,PAY0000126400,O000120996,C0023180,2026-09-03 01:23:48,CARD,CAPTURED,1473.68,GBP,TXN-B002-000000126400,2026-09-03 01:23:48,2026-09-03 01:23:48
SRC_PAYMENT_B002_000000159,PAY0000126401,O000120997,C0037518,2026-09-03 05:02:37,PAYPAL,CAPTURED,2139.62,GBP,TXN-B002-000000126401,2026-09-03 05:02:37,2026-09-03 05:02:37
SRC_PAYMENT_B002_000000160,PAY0000126402,O000120998,C0019720,2026-09-03 21:27:56,GIFT_CARD,CAPTURED,620.92,GBP,TXN-B002-000000126402,2026-09-03 21:27:56,2026-09-03 21:27:56
SRC_PAYMENT_B002_000000161,PAY0000126403,O000120999,C0039613,2026-09-02 17:25:19,CARD,CAPTURED,1107.86,GBP,TXN-B002-000000126403,2026-09-02 17:25:19,2026-09-02 17:25:19
SRC_PAYMENT_B002_000000162,PAY0000126404,O000121000,C0043977,2026-09-03 00:35:27,GIFT_CARD,CAPTURED,3882.28,GBP,TXN-B002-000000126404,2026-09-03 00:35:27,2026-09-03 00:35:27
SRC_PAYMENT_B002_000000163,PAY0000126405,O000121001,C0018891,2026-09-03 00:09:22,CARD,CAPTURED,3926.41,GBP,TXN-B002-000000126405,2026-09-03 00:09:22,2026-09-03 00:09:22
SRC_PAYMENT_B002_000000164,PAY0000126406,O000121002,C0046501,2026-09-02 01:18:26,CARD,CAPTURED,4766.35,GBP,TXN-B002-000000126406,2026-09-02 01:18:26,2026-09-02 01:18:26
SRC_PAYMENT_B002_000000165,PAY0000126407,O000121003,C0002942,2026-09-01 12:06:49,PAYPAL,CAPTURED,2174.98,GBP,TXN-B002-000000126407,2026-09-01 12:06:49,2026-09-01 12:06:49
SRC_PAYMENT_B002_000000166,PAY0000126408,O000121004,C0019955,2026-09-01 13:11:26,CARD,CAPTURED,1209.57,GBP,TXN-B002-000000126408,2026-09-01 13:11:26,2026-09-01 13:11:26
SRC_PAYMENT_B002_000000167,PAY0000126409,O000121005,C0015971,2026-09-01 19:40:39,CARD,CAPTURED,1801.27,GBP,TXN-B002-000000126409,2026-09-01 19:40:39,2026-09-01 19:40:39
SRC_PAYMENT_B002_000000168,PAY0000126410,O000121006,C0024567,2026-09-01 08:53:57,CARD,CAPTURED,2366.64,GBP,TXN-B002-000000126410,2026-09-01 08:53:57,2026-09-01 08:53:57
SRC_PAYMENT_B002_000000169,PAY0000126411,O000121007,C0026637,2026-09-03 20:53:42,CARD,CAPTURED,1208.09,GBP,TXN-B002-000000126411,2026-09-03 20:53:42,2026-09-03 20:53:42
SRC_PAYMENT_B002_000000170,PAY0000126412,O000121008,C0033111,2026-09-03 04:04:30,CARD,CAPTURED,675.66,GBP,TXN-B002-000000126412,2026-09-03 04:04:30,2026-09-03 04:04:30
SRC_PAYMENT_B002_000000171,PAY0000126413,O000121009,C0049356,2026-09-02 13:55:06,PAYPAL,CAPTURED,2483.20,GBP,TXN-B002-000000126413,2026-09-02 13:55:06,2026-09-02 13:55:06
SRC_PAYMENT_B002_000000172,PAY0000126414,O000121010,C0048973,2026-09-03 12:01:19,PAYPAL,CAPTURED,755.20,GBP,TXN-B002-000000126414,2026-09-03 12:01:19,2026-09-03 12:01:19
SRC_PAYMENT_B002_000000173,PAY0000126415,O000121012,C0029127,2026-09-02 23:10:31,CARD,CAPTURED,3428.46,GBP,TXN-B002-000000126415,2026-09-02 23:10:31,2026-09-02 23:10:31
SRC_PAYMENT_B002_000000174,PAY0000126416,O000121013,C0026429,2026-09-03 03:08:00,CARD,CAPTURED,3366.18,GBP,TXN-B002-000000126416,2026-09-03 03:08:00,2026-09-03 03:08:00
SRC_PAYMENT_B002_000000175,PAY0000126417,O000121014,C0041156,2026-09-03 22:09:46,CARD,CAPTURED,4148.69,GBP,TXN-B002-000000126417,2026-09-03 22:09:46,2026-09-03 22:09:46
SRC_PAYMENT_B002_000000176,PAY0000126418,O000121016,C0039159,2026-09-02 23:47:42,APPLE_PAY,CAPTURED,1086.91,GBP,TXN-B002-000000126418,2026-09-02 23:47:42,2026-09-02 23:47:42
SRC_PAYMENT_B002_000000177,PAY0000126419,O000121017,C0028425,2026-09-01 07:29:47,GIFT_CARD,CAPTURED,409.63,GBP,TXN-B002-000000126419,2026-09-01 07:29:47,2026-09-01 07:29:47
SRC_PAYMENT_B002_000000178,PAY0000126420,O000121018,C0022301,2026-09-02 16:40:55,CARD,CAPTURED,1200.25,GBP,TXN-B002-000000126420,2026-09-02 16:40:55,2026-09-02 16:40:55
SRC_PAYMENT_B002_000000179,PAY0000126421,O000121019,C0009082,2026-09-03 06:15:44,APPLE_PAY,CAPTURED,684.98,GBP,TXN-B002-000000126421,2026-09-03 06:15:44,2026-09-03 06:15:44
SRC_PAYMENT_B002_000000180,PAY0000126422,O000121020,C0018612,2026-09-01 13:00:05,PAYPAL,CAPTURED,8933.63,GBP,TXN-B002-000000126422,2026-09-01 13:00:05,2026-09-01 13:00:05
SRC_PAYMENT_B002_000000181,PAY0000126423,O000121021,C0013264,2026-09-02 15:13:04,CARD,CAPTURED,808.99,GBP,TXN-B002-000000126423,2026-09-02 15:13:04,2026-09-02 15:13:04
SRC_PAYMENT_B002_000000182,PAY0000126424,O000121022,C0016509,2026-09-01 12:53:11,PAYPAL,CAPTURED,5208.31,GBP,TXN-B002-000000126424,2026-09-01 12:53:11,2026-09-01 12:53:11
SRC_PAYMENT_B002_000000183,PAY0000126425,O000121023,C0018967,2026-09-03 09:33:07,CARD,CAPTURED,3084.58,GBP,TXN-B002-000000126425,2026-09-03 09:33:07,2026-09-03 09:33:07
SRC_PAYMENT_B002_000000184,PAY0000126426,O000121024,C0032485,2026-09-02 23:14:09,CARD,CAPTURED,1020.76,GBP,TXN-B002-000000126426,2026-09-02 23:14:09,2026-09-02 23:14:09
SRC_PAYMENT_B002_000000185,PAY0000126427,O000121025,C0016600,2026-09-01 12:36:35,CARD,CAPTURED,3370.81,GBP,TXN-B002-000000126427,2026-09-01 12:36:35,2026-09-01 12:36:35
SRC_PAYMENT_B002_000000186,PAY0000126428,O000121026,C0015199,2026-09-02 13:02:26,PAYPAL,CAPTURED,904.89,GBP,TXN-B002-000000126428,2026-09-02 13:02:26,2026-09-02 13:02:26
SRC_PAYMENT_B002_000000187,PAY0000126429,O000121027,C0017618,2026-09-03 08:44:21,CARD,CAPTURED,1793.75,GBP,TXN-B002-000000126429,2026-09-03 08:44:21,2026-09-03 08:44:21
SRC_PAYMENT_B002_000000188,PAY0000126430,O000121028,C0049086,2026-09-02 01:09:36,CARD,CAPTURED,1071.26,GBP,TXN-B002-000000126430,2026-09-02 01:09:36,2026-09-02 01:09:36
SRC_PAYMENT_B002_000000189,PAY0000126431,O000121029,C0026785,2026-09-03 04:03:21,CARD,CAPTURED,2061.34,GBP,TXN-B002-000000126431,2026-09-03 04:03:21,2026-09-03 04:03:21
SRC_PAYMENT_B002_000000190,PAY0000126432,O000121030,C0029776,2026-09-01 16:34:17,CARD,CAPTURED,4306.74,GBP,TXN-B002-000000126432,2026-09-01 16:34:17,2026-09-01 16:34:17
SRC_PAYMENT_B002_000000191,PAY0000126433,O000121031,C0037479,2026-09-01 06:46:34,APPLE_PAY,CAPTURED,2475.93,GBP,TXN-B002-000000126433,2026-09-01 06:46:34,2026-09-01 06:46:34
SRC_PAYMENT_B002_000000192,PAY0000126434,O000121032,C0015398,2026-09-02 05:59:56,BANK_TRANSFER,CAPTURED,2642.60,GBP,TXN-B002-000000126434,2026-09-02 05:59:56,2026-09-02 05:59:56
SRC_PAYMENT_B002_000000193,PAY0000126435,O000121033,C0044191,2026-09-02 22:17:01,APPLE_PAY,CAPTURED,4819.51,GBP,TXN-B002-000000126435,2026-09-02 22:17:01,2026-09-02 22:17:01
SRC_PAYMENT_B002_000000194,PAY0000126436,O000121035,C0021121,2026-09-01 20:49:32,GIFT_CARD,CAPTURED,4528.06,GBP,TXN-B002-000000126436,2026-09-01 20:49:32,2026-09-01 20:49:32
SRC_PAYMENT_B002_000000195,PAY0000126437,O000121036,C0029213,2026-09-02 06:19:02,GIFT_CARD,CAPTURED,3727.64,GBP,TXN-B002-000000126437,2026-09-02 06:19:02,2026-09-02 06:19:02
SRC_PAYMENT_B002_000000196,PAY0000126438,O000121038,C0048033,2026-09-01 20:49:05,APPLE_PAY,CAPTURED,934.94,GBP,TXN-B002-000000126438,2026-09-01 20:49:05,2026-09-01 20:49:05
SRC_PAYMENT_B002_000000197,PAY0000126439,O000121039,C0048588,2026-09-03 23:02:36,BANK_TRANSFER,CAPTURED,5637.99,GBP,TXN-B002-000000126439,2026-09-03 23:02:36,2026-09-03 23:02:36
SRC_PAYMENT_B002_000000198,PAY0000126440,O000121040,C0031338,2026-09-01 16:10:23,CARD,CAPTURED,1555.98,GBP,TXN-B002-000000126440,2026-09-01 16:10:23,2026-09-01 16:10:23
SRC_PAYMENT_B002_000000199,PAY0000126441,O000121041,C0047610,2026-09-03 04:18:10,GIFT_CARD,CAPTURED,5291.73,GBP,TXN-B002-000000126441,2026-09-03 04:18:10,2026-09-03 04:18:10
SRC_PAYMENT_B002_000000200,PAY0000126442,O000121042,C0010446,2026-09-02 12:56:29,BANK_TRANSFER,CAPTURED,1198.82,GBP,TXN-B002-000000126442,2026-09-02 12:56:29,2026-09-02 12:56:29
SRC_PAYMENT_B002_000000201,PAY0000126443,O000121043,C0039160,2026-09-02 11:29:02,CARD,CAPTURED,4108.62,GBP,TXN-B002-000000126443,2026-09-02 11:29:02,2026-09-02 11:29:02
SRC_PAYMENT_B002_000000202,PAY0000126444,O000121044,C0011356,2026-09-03 14:06:43,CARD,CAPTURED,6676.32,GBP,TXN-B002-000000126444,2026-09-03 14:06:43,2026-09-03 14:06:43
SRC_PAYMENT_B002_000000203,PAY0000126445,O000121045,C0032281,2026-09-03 19:03:48,APPLE_PAY,CAPTURED,2260.11,GBP,TXN-B002-000000126445,2026-09-03 19:03:48,2026-09-03 19:03:48
SRC_PAYMENT_B002_000000204,PAY0000126446,O000121046,C0039651,2026-09-02 05:05:51,CARD,CAPTURED,5454.96,GBP,TXN-B002-000000126446,2026-09-02 05:05:51,2026-09-02 05:05:51
SRC_PAYMENT_B002_000000205,PAY0000126447,O000121047,C0045618,2026-09-03 20:33:03,PAYPAL,CAPTURED,701.18,GBP,TXN-B002-000000126447,2026-09-03 20:33:03,2026-09-03 20:33:03
SRC_PAYMENT_B002_000000206,PAY0000126448,O000121048,C0049470,2026-09-03 13:49:02,CARD,CAPTURED,2408.49,GBP,TXN-B002-000000126448,2026-09-03 13:49:02,2026-09-03 13:49:02
SRC_PAYMENT_B002_000000207,PAY0000126449,O000121050,C0012275,2026-09-03 03:41:43,PAYPAL,CAPTURED,2585.75,GBP,TXN-B002-000000126449,2026-09-03 03:41:43,2026-09-03 03:41:43
SRC_PAYMENT_B002_000000208,PAY0000126450,O000121052,C0033716,2026-09-01 12:10:42,PAYPAL,CAPTURED,2831.88,GBP,TXN-B002-000000126450,2026-09-01 12:10:42,2026-09-01 12:10:42
SRC_PAYMENT_B002_000000209,PAY0000126451,O000121053,C0049683,2026-09-02 11:34:55,CARD,CAPTURED,1716.12,GBP,TXN-B002-000000126451,2026-09-02 11:34:55,2026-09-02 11:34:55
SRC_PAYMENT_B002_000000210,PAY0000126452,O000121054,C0012287,2026-09-02 10:23:45,CARD,CAPTURED,2421.02,GBP,TXN-B002-000000126452,2026-09-02 10:23:45,2026-09-02 10:23:45
SRC_PAYMENT_B002_000000211,PAY0000126453,O000121055,C0004005,2026-09-02 23:29:21,APPLE_PAY,CAPTURED,68.92,GBP,TXN-B002-000000126453,2026-09-02 23:29:21,2026-09-02 23:29:21
SRC_PAYMENT_B002_000000212,PAY0000126454,O000121056,C0025153,2026-09-02 15:15:54,CARD,CAPTURED,713.88,GBP,TXN-B002-000000126454,2026-09-02 15:15:54,2026-09-02 15:15:54
SRC_PAYMENT_B002_000000213,PAY0000126455,O000121057,C0042050,2026-09-03 01:16:17,CARD,CAPTURED,559.59,GBP,TXN-B002-000000126455,2026-09-03 01:16:17,2026-09-03 01:16:17
SRC_PAYMENT_B002_000000214,PAY0000126456,O000121058,C0021948,2026-09-02 18:40:06,CARD,CAPTURED,4753.19,GBP,TXN-B002-000000126456,2026-09-02 18:40:06,2026-09-02 18:40:06
SRC_PAYMENT_B002_000000215,PAY0000126457,O000121059,C0049627,2026-09-03 11:48:32,APPLE_PAY,CAPTURED,5298.05,GBP,TXN-B002-000000126457,2026-09-03 11:48:32,2026-09-03 11:48:32
SRC_PAYMENT_B002_000000216,PAY0000126458,O000121060,C0020622,2026-09-02 09:03:26,CARD,CAPTURED,1672.54,GBP,TXN-B002-000000126458,2026-09-02 09:03:26,2026-09-02 09:03:26
SRC_PAYMENT_B002_000000217,PAY0000126459,O000121061,C0009926,2026-09-01 10:15:15,CARD,CAPTURED,738.98,GBP,TXN-B002-000000126459,2026-09-01 10:15:15,2026-09-01 10:15:15
SRC_PAYMENT_B002_000000218,PAY0000126460,O000121062,C0001771,2026-09-02 09:00:03,GIFT_CARD,CAPTURED,2078.15,GBP,TXN-B002-000000126460,2026-09-02 09:00:03,2026-09-02 09:00:03
SRC_PAYMENT_B002_000000219,PAY0000126461,O000121063,C0015675,2026-09-02 16:53:38,CARD,CAPTURED,1150.21,GBP,TXN-B002-000000126461,2026-09-02 16:53:38,2026-09-02 16:53:38
SRC_PAYMENT_B002_000000220,PAY0000126462,O000121064,C0011694,2026-09-02 14:54:23,CARD,CAPTURED,327.02,GBP,TXN-B002-000000126462,2026-09-02 14:54:23,2026-09-02 14:54:23
SRC_PAYMENT_B002_000000221,PAY0000126463,O000121066,C0042399,2026-09-03 21:38:45,CARD,CAPTURED,1950.45,GBP,TXN-B002-000000126463,2026-09-03 21:38:45,2026-09-03 21:38:45
SRC_PAYMENT_B002_000000222,PAY0000126464,O000121067,C0013970,2026-09-02 01:21:29,CARD,CAPTURED,4092.90,GBP,TXN-B002-000000126464,2026-09-02 01:21:29,2026-09-02 01:21:29
SRC_PAYMENT_B002_000000223,PAY0000126465,O000121068,C0043088,2026-09-03 19:52:34,CARD,CAPTURED,1443.74,GBP,TXN-B002-000000126465,2026-09-03 19:52:34,2026-09-03 19:52:34
SRC_PAYMENT_B002_000000224,PAY0000126466,O000121071,C0044077,2026-09-02 18:10:49,BANK_TRANSFER,CAPTURED,2887.29,GBP,TXN-B002-000000126466,2026-09-02 18:10:49,2026-09-02 18:10:49
SRC_PAYMENT_B002_000000225,PAY0000126467,O000121072,C0039024,2026-09-01 15:44:28,BANK_TRANSFER,CAPTURED,7846.38,GBP,TXN-B002-000000126467,2026-09-01 15:44:28,2026-09-01 15:44:28
SRC_PAYMENT_B002_000000226,PAY0000126468,O000121073,C0040539,2026-09-01 16:07:50,CARD,CAPTURED,1441.53,GBP,TXN-B002-000000126468,2026-09-01 16:07:50,2026-09-01 16:07:50
SRC_PAYMENT_B002_000000227,PAY0000126469,O000121074,C0025592,2026-09-03 00:38:36,CARD,CAPTURED,6313.75,GBP,TXN-B002-000000126469,2026-09-03 00:38:36,2026-09-03 00:38:36
SRC_PAYMENT_B002_000000228,PAY0000126470,O000121076,C0022529,2026-09-02 08:42:12,CARD,CAPTURED,8426.99,GBP,TXN-B002-000000126470,2026-09-02 08:42:12,2026-09-02 08:42:12
SRC_PAYMENT_B002_000000229,PAY0000126471,O000121077,C0024443,2026-09-01 07:05:55,BANK_TRANSFER,CAPTURED,3484.74,GBP,TXN-B002-000000126471,2026-09-01 07:05:55,2026-09-01 07:05:55
SRC_PAYMENT_B002_000000230,PAY0000126472,O000121078,C0006797,2026-09-01 16:31:33,CARD,CAPTURED,3306.70,GBP,TXN-B002-000000126472,2026-09-01 16:31:33,2026-09-01 16:31:33
SRC_PAYMENT_B002_000000231,PAY0000126473,O000121079,C0033927,2026-09-02 15:46:48,PAYPAL,CAPTURED,2790.78,GBP,TXN-B002-000000126473,2026-09-02 15:46:48,2026-09-02 15:46:48
SRC_PAYMENT_B002_000000232,PAY0000126474,O000121080,C0012426,2026-09-03 08:44:38,CARD,CAPTURED,5226.42,GBP,TXN-B002-000000126474,2026-09-03 08:44:38,2026-09-03 08:44:38
SRC_PAYMENT_B002_000000233,PAY0000126475,O000121081,C0035614,2026-09-02 23:48:34,CARD,CAPTURED,986.76,GBP,TXN-B002-000000126475,2026-09-02 23:48:34,2026-09-02 23:48:34
SRC_PAYMENT_B002_000000234,PAY0000126476,O000121082,C0009655,2026-09-03 18:09:33,CARD,CAPTURED,3344.24,GBP,TXN-B002-000000126476,2026-09-03 18:09:33,2026-09-03 18:09:33
SRC_PAYMENT_B002_000000235,PAY0000126477,O000121083,C0050243,2026-09-02 07:36:25,CARD,CAPTURED,4619.72,GBP,TXN-B002-000000126477,2026-09-02 07:36:25,2026-09-02 07:36:25
SRC_PAYMENT_B002_000000236,PAY0000126478,O000121084,C0004162,2026-09-04 00:10:46,CARD,CAPTURED,1183.77,GBP,TXN-B002-000000126478,2026-09-04 00:10:46,2026-09-04 00:10:46
SRC_PAYMENT_B002_000000237,PAY0000126479,O000121087,C0026406,2026-09-03 05:08:27,APPLE_PAY,CAPTURED,2051.56,GBP,TXN-B002-000000126479,2026-09-03 05:08:27,2026-09-03 05:08:27
SRC_PAYMENT_B002_000000238,PAY0000126480,O000121089,C0027128,2026-09-01 16:46:26,CARD,CAPTURED,1341.45,GBP,TXN-B002-000000126480,2026-09-01 16:46:26,2026-09-01 16:46:26
SRC_PAYMENT_B002_000000239,PAY0000126481,O000121090,C0048846,2026-09-02 20:43:51,CARD,CAPTURED,9223.20,GBP,TXN-B002-000000126481,2026-09-02 20:43:51,2026-09-02 20:43:51
SRC_PAYMENT_B002_000000240,PAY0000126482,O000121091,C0018801,2026-09-01 09:08:26,PAYPAL,CAPTURED,5500.54,GBP,TXN-B002-000000126482,2026-09-01 09:08:26,2026-09-01 09:08:26
SRC_PAYMENT_B002_000000241,PAY0000126483,O000121092,C0044028,2026-09-01 22:47:54,CARD,CAPTURED,4067.96,GBP,TXN-B002-000000126483,2026-09-01 22:47:54,2026-09-01 22:47:54
SRC_PAYMENT_B002_000000242,PAY0000126484,O000121093,C0049305,2026-09-02 02:39:54,CARD,CAPTURED,2305.76,GBP,TXN-B002-000000126484,2026-09-02 02:39:54,2026-09-02 02:39:54
SRC_PAYMENT_B002_000000243,PAY0000126485,O000121094,C0028600,2026-09-01 12:26:04,CARD,CAPTURED,6755.08,GBP,TXN-B002-000000126485,2026-09-01 12:26:04,2026-09-01 12:26:04
SRC_PAYMENT_B002_000000244,PAY0000126486,O000121095,C0015103,2026-09-02 21:19:08,CARD,CAPTURED,1705.92,GBP,TXN-B002-000000126486,2026-09-02 21:19:08,2026-09-02 21:19:08
SRC_PAYMENT_B002_000000245,PAY0000126487,O000121096,C0008225,2026-09-02 18:19:19,CARD,CAPTURED,7873.24,GBP,TXN-B002-000000126487,2026-09-02 18:19:19,2026-09-02 18:19:19
SRC_PAYMENT_B002_000000246,PAY0000126488,O000121097,C0004223,2026-09-02 02:32:41,APPLE_PAY,CAPTURED,50.22,GBP,TXN-B002-000000126488,2026-09-02 02:32:41,2026-09-02 02:32:41
SRC_PAYMENT_B002_000000247,PAY0000126489,O000121098,C0026249,2026-09-03 15:30:31,CARD,CAPTURED,2538.83,GBP,TXN-B002-000000126489,2026-09-03 15:30:31,2026-09-03 15:30:31
SRC_PAYMENT_B002_000000248,PAY0000126490,O000121099,C0039372,2026-09-03 11:57:02,CARD,CAPTURED,4266.94,GBP,TXN-B002-000000126490,2026-09-03 11:57:02,2026-09-03 11:57:02
SRC_PAYMENT_B002_000000249,PAY0000126491,O000121100,C0029803,2026-09-03 12:11:31,APPLE_PAY,CAPTURED,2283.15,GBP,TXN-B002-000000126491,2026-09-03 12:11:31,2026-09-03 12:11:31
SRC_PAYMENT_B002_000000250,PAY0000126492,O000121101,C0001065,2026-09-03 08:12:42,CARD,CAPTURED,762.52,GBP,TXN-B002-000000126492,2026-09-03 08:12:42,2026-09-03 08:12:42
SRC_PAYMENT_B002_000000251,PAY0000126493,O000121102,C0045707,2026-09-02 22:40:24,CARD,CAPTURED,358.40,GBP,TXN-B002-000000126493,2026-09-02 22:40:24,2026-09-02 22:40:24
SRC_PAYMENT_B002_000000252,PAY0000126494,O000121103,C0002951,2026-09-03 18:54:07,CARD,CAPTURED,4754.33,GBP,TXN-B002-000000126494,2026-09-03 18:54:07,2026-09-03 18:54:07
SRC_PAYMENT_B002_000000253,PAY0000126495,O000121105,C0042917,2026-09-03 19:29:28,PAYPAL,CAPTURED,4274.85,GBP,TXN-B002-000000126495,2026-09-03 19:29:28,2026-09-03 19:29:28
SRC_PAYMENT_B002_000000254,PAY0000126496,O000121106,C0040560,2026-09-03 09:19:57,APPLE_PAY,CAPTURED,5130.50,GBP,TXN-B002-000000126496,2026-09-03 09:19:57,2026-09-03 09:19:57
SRC_PAYMENT_B002_000000255,PAY0000126497,O000121107,C0018798,2026-09-03 17:58:04,CARD,CAPTURED,648.77,GBP,TXN-B002-000000126497,2026-09-03 17:58:04,2026-09-03 17:58:04
