inventory_snapshot_id,store_id,product_id,available_qty,avg_daily_sales,days_of_supply,lead_time_days,edge_case_code,description
INV00000363,S001,P00363,1,0.1333,7.5,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000368,S001,P00368,0,0.1,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000369,S001,P00369,0,0.1333,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000370,S001,P00370,2,0.2667,7.5,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000371,S001,P00371,2,0.1,20.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000374,S001,P00374,0,0.0333,0.0,4,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000381,S001,P00381,1,0.1,10.0,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000382,S001,P00382,0,0.0333,0.0,7,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000383,S001,P00383,2,0.2667,7.5,12,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000384,S001,P00384,0,0.4,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000389,S001,P00389,0,0.1,0.0,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000394,S001,P00394,0,0.0667,0.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000395,S001,P00395,0,0.0333,0.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000399,S001,P00399,3,0.2,15.0,18,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000401,S001,P00401,1,0.0667,14.99,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000402,S001,P00402,1,0.0667,14.99,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000403,S001,P00403,0,0.0333,0.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000404,S001,P00404,0,0.0333,0.0,5,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000406,S001,P00406,0,0.2667,0.0,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000407,S001,P00407,1,0.0667,14.99,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000410,S001,P00410,2,0.3,6.67,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000414,S001,P00414,0,0.0333,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000415,S001,P00415,0,0.1667,0.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000416,S001,P00416,2,0.2333,8.57,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000418,S001,P00418,1,0.2667,3.75,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000420,S001,P00420,0,0.0667,0.0,7,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000423,S001,P00423,3,0.2667,11.25,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000427,S001,P00427,2,0.1667,12.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000428,S001,P00428,0,0.0667,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000430,S001,P00430,3,0.1667,18.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000436,S001,P00436,1,0.3,3.33,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000438,S001,P00438,0,0.2333,0.0,2,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000441,S001,P00441,0,0.2333,0.0,6,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000443,S001,P00443,1,0.2333,4.29,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000445,S001,P00445,1,0.2667,3.75,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000448,S001,P00448,1,0.1,10.0,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000449,S001,P00449,0,0.2,0.0,2,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000450,S001,P00450,0,0.1,0.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000451,S001,P00451,1,0.1333,7.5,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000452,S001,P00452,7,0.4,17.5,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000453,S001,P00453,4,0.2,20.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000454,S001,P00454,0,0.0333,0.0,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000455,S001,P00455,2,0.1,20.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000456,S001,P00456,0,0.2,0.0,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000458,S001,P00458,0,0.0333,0.0,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000459,S001,P00459,2,0.2,10.0,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000460,S001,P00460,3,0.2,15.0,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000461,S001,P00461,6,0.2667,22.5,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000464,S001,P00464,1,0.2333,4.29,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000465,S001,P00465,2,0.1333,15.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000469,S001,P00469,7,0.5667,12.35,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000472,S001,P00472,2,0.2667,7.5,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000473,S001,P00473,3,0.2,15.0,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000475,S001,P00475,2,0.2333,8.57,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000476,S001,P00476,3,0.2667,11.25,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000482,S001,P00482,1,0.1333,7.5,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000483,S001,P00483,2,0.1667,12.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000484,S001,P00484,3,0.1333,22.51,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000485,S001,P00485,0,0.1,0.0,6,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000487,S001,P00487,0,0.0667,0.0,7,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000489,S001,P00489,1,0.0667,14.99,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000490,S001,P00490,1,0.1,10.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000491,S001,P00491,1,0.1667,6.0,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000493,S001,P00493,1,0.2333,4.29,12,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000494,S001,P00494,4,0.2,20.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000495,S001,P00495,3,0.2,15.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000496,S001,P00496,5,0.3,16.67,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000497,S001,P00497,3,0.1667,18.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000500,S001,P00500,2,0.2667,7.5,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000501,S002,P00001,0,0.1333,0.0,2,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000504,S002,P00004,0,0.1667,0.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000505,S002,P00005,4,0.2333,17.15,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000507,S002,P00007,0,0.0333,0.0,6,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000508,S002,P00008,0,0.0333,0.0,4,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000510,S002,P00010,1,0.0667,14.99,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000511,S002,P00011,0,0.2,0.0,6,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000512,S002,P00012,0,0.0333,0.0,6,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000514,S002,P00014,6,0.3,20.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000515,S002,P00015,3,0.1333,22.51,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000519,S002,P00019,0,0.1333,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000520,S002,P00020,0,0.1,0.0,7,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000523,S002,P00023,0,0.1667,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000526,S002,P00026,0,0.3,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000527,S002,P00027,0,0.1,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000528,S002,P00028,6,0.2667,22.5,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000530,S002,P00030,7,0.2667,26.25,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000531,S002,P00031,2,0.1667,12.0,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000532,S002,P00032,0,0.2333,0.0,5,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000535,S002,P00035,1,0.2667,3.75,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000536,S002,P00036,1,0.1,10.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000539,S002,P00039,3,0.2,15.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000542,S002,P00042,0,0.4,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000544,S002,P00044,2,0.1333,15.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000545,S002,P00045,0,0.3,0.0,5,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000546,S002,P00046,1,0.1,10.0,19,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000548,S002,P00048,1,0.2667,3.75,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000549,S002,P00049,3,0.2667,11.25,12,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000551,S002,P00051,0,0.1333,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000552,S002,P00052,0,0.2,0.0,4,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000553,S002,P00053,7,0.4,17.5,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000555,S002,P00055,0,0.0667,0.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000556,S002,P00056,2,0.3333,6.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000558,S002,P00058,1,0.1333,7.5,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000559,S002,P00059,7,0.3,23.33,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000560,S002,P00060,0,0.1333,0.0,19,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000562,S002,P00062,0,0.1,0.0,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000564,S002,P00064,0,0.1333,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000567,S002,P00067,0,0.3,0.0,2,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000568,S002,P00068,0,0.0667,0.0,12,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000569,S002,P00069,0,0.1667,0.0,2,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00000572,S002,P00072,1,0.1,10.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
