inventory_snapshot_id,snapshot_date,store_id,product_id,supplier_id,on_hand_qty,reserved_qty,available_qty,units_sold_30d,avg_daily_sales,lead_time_days,supplier_reliability,days_of_supply
INV00000285,2025-12-31,S001,P00285,SUP0005,2,0,2,4,0.1333,4,0.858,15.0
INV00000286,2025-12-31,S001,P00286,SUP0002,1,1,0,2,0.0667,14,0.955,0.0
INV00000287,2025-12-31,S001,P00287,SUP0044,10,8,2,8,0.2667,29,0.972,7.5
INV00000288,2025-12-31,S001,P00288,SUP0049,1,0,1,1,0.0333,16,0.829,30.03
INV00000289,2025-12-31,S001,P00289,SUP0032,1,1,0,1,0.0333,2,0.899,0.0
INV00000290,2025-12-31,S001,P00290,SUP0036,2,2,0,5,0.1667,20,0.804,0.0
INV00000291,2025-12-31,S001,P00291,SUP0008,9,3,6,7,0.2333,14,0.883,25.72
INV00000292,2025-12-31,S001,P00292,SUP0008,16,2,14,0,0.0,14,0.883,
INV00000293,2025-12-31,S001,P00293,SUP0037,10,2,8,11,0.3667,28,0.809,21.82
INV00000294,2025-12-31,S001,P00294,SUP0020,3,1,2,3,0.1,23,0.878,20.0
INV00000295,2025-12-31,S001,P00295,SUP0004,1,1,0,1,0.0333,17,0.948,0.0
INV00000296,2025-12-31,S001,P00296,SUP0024,4,2,2,5,0.1667,23,0.912,12.0
INV00000297,2025-12-31,S001,P00297,SUP0026,2,2,0,2,0.0667,4,0.845,0.0
INV00000298,2025-12-31,S001,P00298,SUP0035,9,6,3,6,0.2,20,0.951,15.0
INV00000299,2025-12-31,S001,P00299,SUP0004,7,7,0,6,0.2,17,0.948,0.0
INV00000300,2025-12-31,S001,P00300,SUP0042,3,0,3,3,0.1,25,0.975,30.0
INV00000301,2025-12-31,S001,P00301,SUP0045,3,3,0,8,0.2667,7,0.847,0.0
INV00000302,2025-12-31,S001,P00302,SUP0037,4,4,0,4,0.1333,28,0.809,0.0
INV00000303,2025-12-31,S001,P00303,SUP0006,1,1,0,2,0.0667,12,0.852,0.0
INV00000304,2025-12-31,S001,P00304,SUP0031,6,4,2,5,0.1667,21,0.958,12.0
INV00000305,2025-12-31,S001,P00305,SUP0018,16,6,10,11,0.3667,17,0.888,27.27
INV00000306,2025-12-31,S001,P00306,SUP0013,25,9,16,0,0.0,22,0.804,
INV00000307,2025-12-31,S001,P00307,SUP0033,1,0,1,1,0.0333,10,0.948,30.03
INV00000308,2025-12-31,S001,P00308,SUP0011,3,0,3,2,0.0667,24,0.81,44.98
INV00000309,2025-12-31,S001,P00309,SUP0010,6,2,4,6,0.2,30,0.95,20.0
INV00000310,2025-12-31,S001,P00310,SUP0044,2,1,1,4,0.1333,29,0.972,7.5
INV00000311,2025-12-31,S001,P00311,SUP0041,5,2,3,5,0.1667,22,0.875,18.0
INV00000312,2025-12-31,S001,P00312,SUP0031,3,3,0,5,0.1667,21,0.958,0.0
INV00000313,2025-12-31,S001,P00313,SUP0048,7,4,3,7,0.2333,25,0.813,12.86
INV00000314,2025-12-31,S001,P00314,SUP0028,1,1,0,2,0.0667,3,0.981,0.0
INV00000315,2025-12-31,S001,P00315,SUP0036,1,0,1,1,0.0333,20,0.804,30.03
INV00000316,2025-12-31,S001,P00316,SUP0043,8,5,3,7,0.2333,2,0.829,12.86
INV00000317,2025-12-31,S001,P00317,SUP0042,4,4,0,3,0.1,25,0.975,0.0
INV00000318,2025-12-31,S001,P00318,SUP0020,4,4,0,6,0.2,23,0.878,0.0
INV00000319,2025-12-31,S001,P00319,SUP0042,12,6,6,15,0.5,25,0.975,12.0
INV00000320,2025-12-31,S001,P00320,SUP0003,2,1,1,2,0.0667,14,0.947,14.99
INV00000321,2025-12-31,S001,P00321,SUP0016,2,2,0,3,0.1,29,0.922,0.0
INV00000322,2025-12-31,S001,P00322,SUP0027,8,0,8,8,0.2667,22,0.917,30.0
INV00000323,2025-12-31,S001,P00323,SUP0018,15,8,7,10,0.3333,17,0.888,21.0
INV00000324,2025-12-31,S001,P00324,SUP0033,6,0,6,5,0.1667,10,0.948,35.99
INV00000325,2025-12-31,S001,P00325,SUP0018,18,10,8,15,0.5,17,0.888,16.0
INV00000326,2025-12-31,S001,P00326,SUP0002,2,0,2,4,0.1333,14,0.955,15.0
INV00000327,2025-12-31,S001,P00327,SUP0017,4,3,1,8,0.2667,4,0.858,3.75
INV00000328,2025-12-31,S001,P00328,SUP0044,2,2,0,5,0.1667,29,0.972,0.0
INV00000329,2025-12-31,S001,P00329,SUP0040,1,0,1,2,0.0667,11,0.951,14.99
INV00000330,2025-12-31,S001,P00330,SUP0033,3,3,0,3,0.1,10,0.948,0.0
INV00000331,2025-12-31,S001,P00331,SUP0019,6,6,0,10,0.3333,26,0.868,0.0
INV00000332,2025-12-31,S001,P00332,SUP0027,1,1,0,1,0.0333,22,0.917,0.0
INV00000333,2025-12-31,S001,P00333,SUP0022,6,4,2,5,0.1667,16,0.819,12.0
INV00000334,2025-12-31,S001,P00334,SUP0003,3,3,0,4,0.1333,14,0.947,0.0
INV00000335,2025-12-31,S001,P00335,SUP0010,1,0,1,2,0.0667,30,0.95,14.99
INV00000336,2025-12-31,S001,P00336,SUP0036,1,0,1,2,0.0667,20,0.804,14.99
INV00000337,2025-12-31,S001,P00337,SUP0011,4,3,1,4,0.1333,24,0.81,7.5
INV00000338,2025-12-31,S001,P00338,SUP0046,5,0,5,5,0.1667,5,0.844,29.99
INV00000339,2025-12-31,S001,P00339,SUP0025,2,2,0,2,0.0667,24,0.983,0.0
INV00000340,2025-12-31,S001,P00340,SUP0011,4,2,2,3,0.1,24,0.81,20.0
INV00000341,2025-12-31,S001,P00341,SUP0042,1,1,0,1,0.0333,25,0.975,0.0
INV00000342,2025-12-31,S001,P00342,SUP0038,3,2,1,5,0.1667,21,0.846,6.0
INV00000343,2025-12-31,S001,P00343,SUP0012,2,1,1,2,0.0667,28,0.926,14.99
INV00000344,2025-12-31,S001,P00344,SUP0046,2,2,0,3,0.1,5,0.844,0.0
INV00000345,2025-12-31,S001,P00345,SUP0010,3,0,3,3,0.1,30,0.95,30.0
INV00000346,2025-12-31,S001,P00346,SUP0009,2,0,2,4,0.1333,19,0.914,15.0
INV00000347,2025-12-31,S001,P00347,SUP0041,3,1,2,5,0.1667,22,0.875,12.0
INV00000348,2025-12-31,S001,P00348,SUP0034,4,4,0,3,0.1,6,0.907,0.0
INV00000349,2025-12-31,S001,P00349,SUP0027,14,6,8,10,0.3333,22,0.917,24.0
INV00000350,2025-12-31,S001,P00350,SUP0046,4,3,1,3,0.1,5,0.844,10.0
INV00000351,2025-12-31,S001,P00351,SUP0016,7,3,4,7,0.2333,29,0.922,17.15
INV00000352,2025-12-31,S001,P00352,SUP0030,1,0,1,1,0.0333,11,0.96,30.03
INV00000353,2025-12-31,S001,P00353,SUP0002,7,5,2,5,0.1667,14,0.955,12.0
INV00000354,2025-12-31,S001,P00354,SUP0020,3,2,1,6,0.2,23,0.878,5.0
INV00000355,2025-12-31,S001,P00355,SUP0028,2,0,2,2,0.0667,3,0.981,29.99
INV00000356,2025-12-31,S001,P00356,SUP0012,23,9,14,0,0.0,28,0.926,
INV00000357,2025-12-31,S001,P00357,SUP0027,3,2,1,7,0.2333,22,0.917,4.29
INV00000358,2025-12-31,S001,P00358,SUP0020,1,1,0,3,0.1,23,0.878,0.0
INV00000359,2025-12-31,S001,P00359,SUP0041,19,3,16,0,0.0,22,0.875,
INV00000360,2025-12-31,S001,P00360,SUP0009,3,1,2,4,0.1333,19,0.914,15.0
INV00000361,2025-12-31,S001,P00361,SUP0044,3,2,1,2,0.0667,29,0.972,14.99
INV00000362,2025-12-31,S001,P00362,SUP0016,7,1,6,8,0.2667,29,0.922,22.5
INV00000363,2025-12-31,S001,P00363,SUP0040,5,4,1,4,0.1333,11,0.951,7.5
INV00000364,2025-12-31,S001,P00364,SUP0015,7,6,1,5,0.1667,5,0.991,6.0
INV00000365,2025-12-31,S001,P00365,SUP0002,2,1,1,2,0.0667,14,0.955,14.99
INV00000366,2025-12-31,S001,P00366,SUP0044,6,0,6,6,0.2,29,0.972,30.0
INV00000367,2025-12-31,S001,P00367,SUP0024,1,0,1,1,0.0333,23,0.912,30.03
INV00000368,2025-12-31,S001,P00368,SUP0011,2,2,0,3,0.1,24,0.81,0.0
INV00000369,2025-12-31,S001,P00369,SUP0049,2,2,0,4,0.1333,16,0.829,0.0
INV00000370,2025-12-31,S001,P00370,SUP0013,9,7,2,8,0.2667,22,0.804,7.5
INV00000371,2025-12-31,S001,P00371,SUP0038,2,0,2,3,0.1,21,0.846,20.0
INV00000372,2025-12-31,S001,P00372,SUP0021,2,0,2,2,0.0667,24,0.903,29.99
INV00000373,2025-12-31,S001,P00373,SUP0026,1,0,1,1,0.0333,4,0.845,30.03
INV00000374,2025-12-31,S001,P00374,SUP0017,1,1,0,1,0.0333,4,0.858,0.0
INV00000375,2025-12-31,S001,P00375,SUP0032,2,1,1,2,0.0667,2,0.899,14.99
INV00000376,2025-12-31,S001,P00376,SUP0039,11,5,6,11,0.3667,10,0.858,16.36
INV00000377,2025-12-31,S001,P00377,SUP0040,12,3,9,9,0.3,11,0.951,30.0
INV00000378,2025-12-31,S001,P00378,SUP0005,8,2,6,6,0.2,4,0.858,30.0
INV00000379,2025-12-31,S001,P00379,SUP0026,12,3,9,11,0.3667,4,0.845,24.54
INV00000380,2025-12-31,S001,P00380,SUP0015,3,1,2,3,0.1,5,0.991,20.0
INV00000381,2025-12-31,S001,P00381,SUP0037,3,2,1,3,0.1,28,0.809,10.0
INV00000382,2025-12-31,S001,P00382,SUP0045,1,1,0,1,0.0333,7,0.847,0.0
INV00000383,2025-12-31,S001,P00383,SUP0006,7,5,2,8,0.2667,12,0.852,7.5
INV00000384,2025-12-31,S001,P00384,SUP0025,7,7,0,12,0.4,24,0.983,0.0
INV00000385,2025-12-31,S001,P00385,SUP0043,4,1,3,7,0.2333,2,0.829,12.86
INV00000386,2025-12-31,S001,P00386,SUP0027,6,1,5,5,0.1667,22,0.917,29.99
INV00000387,2025-12-31,S001,P00387,SUP0017,1,0,1,1,0.0333,4,0.858,30.03
INV00000388,2025-12-31,S001,P00388,SUP0029,7,4,3,11,0.3667,6,0.9,8.18
INV00000389,2025-12-31,S001,P00389,SUP0040,1,1,0,3,0.1,11,0.951,0.0
INV00000390,2025-12-31,S001,P00390,SUP0030,8,3,5,6,0.2,11,0.96,25.0
INV00000391,2025-12-31,S001,P00391,SUP0049,1,0,1,1,0.0333,16,0.829,30.03
INV00000392,2025-12-31,S001,P00392,SUP0023,3,0,3,2,0.0667,25,0.938,44.98
INV00000393,2025-12-31,S001,P00393,SUP0014,2,0,2,2,0.0667,6,0.872,29.99
INV00000394,2025-12-31,S001,P00394,SUP0018,1,1,0,2,0.0667,17,0.888,0.0
INV00000395,2025-12-31,S001,P00395,SUP0013,1,1,0,1,0.0333,22,0.804,0.0
INV00000396,2025-12-31,S001,P00396,SUP0014,2,0,2,3,0.1,6,0.872,20.0
INV00000397,2025-12-31,S001,P00397,SUP0001,4,2,2,3,0.1,18,0.967,20.0
INV00000398,2025-12-31,S001,P00398,SUP0010,1,0,1,1,0.0333,30,0.95,30.03
INV00000399,2025-12-31,S001,P00399,SUP0001,8,5,3,6,0.2,18,0.967,15.0
INV00000400,2025-12-31,S001,P00400,SUP0002,11,4,7,0,0.0,14,0.955,
INV00000401,2025-12-31,S001,P00401,SUP0049,2,1,1,2,0.0667,16,0.829,14.99
INV00000402,2025-12-31,S001,P00402,SUP0019,1,0,1,2,0.0667,26,0.868,14.99
INV00000403,2025-12-31,S001,P00403,SUP0048,1,1,0,1,0.0333,25,0.813,0.0
INV00000404,2025-12-31,S001,P00404,SUP0046,1,1,0,1,0.0333,5,0.844,0.0
INV00000405,2025-12-31,S001,P00405,SUP0041,1,0,1,1,0.0333,22,0.875,30.03
INV00000406,2025-12-31,S001,P00406,SUP0033,3,3,0,8,0.2667,10,0.948,0.0
INV00000407,2025-12-31,S001,P00407,SUP0031,1,0,1,2,0.0667,21,0.958,14.99
INV00000408,2025-12-31,S001,P00408,SUP0029,6,4,2,5,0.1667,6,0.9,12.0
INV00000409,2025-12-31,S001,P00409,SUP0042,1,0,1,1,0.0333,25,0.975,30.03
INV00000410,2025-12-31,S001,P00410,SUP0023,12,10,2,9,0.3,25,0.938,6.67
INV00000411,2025-12-31,S001,P00411,SUP0039,14,2,12,11,0.3667,10,0.858,32.72
INV00000412,2025-12-31,S001,P00412,SUP0033,10,3,7,8,0.2667,10,0.948,26.25
INV00000413,2025-12-31,S001,P00413,SUP0025,6,0,6,7,0.2333,24,0.983,25.72
INV00000414,2025-12-31,S001,P00414,SUP0003,1,1,0,1,0.0333,14,0.947,0.0
INV00000415,2025-12-31,S001,P00415,SUP0027,4,4,0,5,0.1667,22,0.917,0.0
INV00000416,2025-12-31,S001,P00416,SUP0018,5,3,2,7,0.2333,17,0.888,8.57
INV00000417,2025-12-31,S001,P00417,SUP0028,10,1,9,8,0.2667,3,0.981,33.75
INV00000418,2025-12-31,S001,P00418,SUP0012,5,4,1,8,0.2667,28,0.926,3.75
INV00000419,2025-12-31,S001,P00419,SUP0028,25,2,23,0,0.0,3,0.981,
INV00000420,2025-12-31,S001,P00420,SUP0045,1,1,0,2,0.0667,7,0.847,0.0
INV00000421,2025-12-31,S001,P00421,SUP0026,3,0,3,2,0.0667,4,0.845,44.98
INV00000422,2025-12-31,S001,P00422,SUP0007,5,1,4,5,0.1667,23,0.822,24.0
INV00000423,2025-12-31,S001,P00423,SUP0011,11,8,3,8,0.2667,24,0.81,11.25
INV00000424,2025-12-31,S001,P00424,SUP0004,3,1,2,2,0.0667,17,0.948,29.99
INV00000425,2025-12-31,S001,P00425,SUP0014,4,3,1,4,0.1333,6,0.872,7.5
INV00000426,2025-12-31,S001,P00426,SUP0034,3,1,2,6,0.2,6,0.907,10.0
INV00000427,2025-12-31,S001,P00427,SUP0038,3,1,2,5,0.1667,21,0.846,12.0
INV00000428,2025-12-31,S001,P00428,SUP0011,2,2,0,2,0.0667,24,0.81,0.0
INV00000429,2025-12-31,S001,P00429,SUP0009,6,0,6,9,0.3,19,0.914,20.0
INV00000430,2025-12-31,S001,P00430,SUP0041,5,2,3,5,0.1667,22,0.875,18.0
INV00000431,2025-12-31,S001,P00431,SUP0044,2,0,2,2,0.0667,29,0.972,29.99
INV00000432,2025-12-31,S001,P00432,SUP0017,2,0,2,5,0.1667,4,0.858,12.0
INV00000433,2025-12-31,S001,P00433,SUP0003,15,1,14,10,0.3333,14,0.947,42.0
INV00000434,2025-12-31,S001,P00434,SUP0010,3,0,3,2,0.0667,30,0.95,44.98
INV00000435,2025-12-31,S001,P00435,SUP0005,3,1,2,2,0.0667,4,0.858,29.99
INV00000436,2025-12-31,S001,P00436,SUP0004,9,8,1,9,0.3,17,0.948,3.33
INV00000437,2025-12-31,S001,P00437,SUP0026,4,3,1,4,0.1333,4,0.845,7.5
INV00000438,2025-12-31,S001,P00438,SUP0032,5,5,0,7,0.2333,2,0.899,0.0
INV00000439,2025-12-31,S001,P00439,SUP0015,5,2,3,5,0.1667,5,0.991,18.0
INV00000440,2025-12-31,S001,P00440,SUP0022,14,1,13,11,0.3667,16,0.819,35.45
INV00000441,2025-12-31,S001,P00441,SUP0014,5,5,0,7,0.2333,6,0.872,0.0
INV00000442,2025-12-31,S001,P00442,SUP0017,16,1,15,19,0.6333,4,0.858,23.69
INV00000443,2025-12-31,S001,P00443,SUP0021,10,9,1,7,0.2333,24,0.903,4.29
INV00000444,2025-12-31,S001,P00444,SUP0020,4,0,4,5,0.1667,23,0.878,24.0
INV00000445,2025-12-31,S001,P00445,SUP0020,11,10,1,8,0.2667,23,0.878,3.75
INV00000446,2025-12-31,S001,P00446,SUP0036,6,2,4,5,0.1667,20,0.804,24.0
INV00000447,2025-12-31,S001,P00447,SUP0005,3,2,1,3,0.1,4,0.858,10.0
INV00000448,2025-12-31,S001,P00448,SUP0010,1,0,1,3,0.1,30,0.95,10.0
INV00000449,2025-12-31,S001,P00449,SUP0032,4,4,0,6,0.2,2,0.899,0.0
INV00000450,2025-12-31,S001,P00450,SUP0038,1,1,0,3,0.1,21,0.846,0.0
INV00000451,2025-12-31,S001,P00451,SUP0007,5,4,1,4,0.1333,23,0.822,7.5
INV00000452,2025-12-31,S001,P00452,SUP0037,17,10,7,12,0.4,28,0.809,17.5
INV00000453,2025-12-31,S001,P00453,SUP0016,4,0,4,6,0.2,29,0.922,20.0
INV00000454,2025-12-31,S001,P00454,SUP0019,1,1,0,1,0.0333,26,0.868,0.0
INV00000455,2025-12-31,S001,P00455,SUP0027,3,1,2,3,0.1,22,0.917,20.0
INV00000456,2025-12-31,S001,P00456,SUP0033,4,4,0,6,0.2,10,0.948,0.0
INV00000457,2025-12-31,S001,P00457,SUP0019,3,0,3,3,0.1,26,0.868,30.0
INV00000458,2025-12-31,S001,P00458,SUP0037,1,1,0,1,0.0333,28,0.809,0.0
INV00000459,2025-12-31,S001,P00459,SUP0035,2,0,2,6,0.2,20,0.951,10.0
INV00000460,2025-12-31,S001,P00460,SUP0012,6,3,3,6,0.2,28,0.926,15.0
INV00000461,2025-12-31,S001,P00461,SUP0023,6,0,6,8,0.2667,25,0.938,22.5
INV00000462,2025-12-31,S001,P00462,SUP0003,5,2,3,6,0.2,14,0.947,15.0
INV00000463,2025-12-31,S001,P00463,SUP0043,2,0,2,2,0.0667,2,0.829,29.99
INV00000464,2025-12-31,S001,P00464,SUP0013,9,8,1,7,0.2333,22,0.804,4.29
INV00000465,2025-12-31,S001,P00465,SUP0021,2,0,2,4,0.1333,24,0.903,15.0
INV00000466,2025-12-31,S001,P00466,SUP0045,6,1,5,5,0.1667,7,0.847,29.99
INV00000467,2025-12-31,S001,P00467,SUP0033,1,0,1,2,0.0667,10,0.948,14.99
INV00000468,2025-12-31,S001,P00468,SUP0035,4,0,4,3,0.1,20,0.951,40.0
INV00000469,2025-12-31,S001,P00469,SUP0023,16,9,7,17,0.5667,25,0.938,12.35
INV00000470,2025-12-31,S001,P00470,SUP0050,3,1,2,3,0.1,18,0.945,20.0
INV00000471,2025-12-31,S001,P00471,SUP0026,2,1,1,3,0.1,4,0.845,10.0
INV00000472,2025-12-31,S001,P00472,SUP0013,3,1,2,8,0.2667,22,0.804,7.5
INV00000473,2025-12-31,S001,P00473,SUP0012,8,5,3,6,0.2,28,0.926,15.0
INV00000474,2025-12-31,S001,P00474,SUP0039,3,0,3,5,0.1667,10,0.858,18.0
INV00000475,2025-12-31,S001,P00475,SUP0039,3,1,2,7,0.2333,10,0.858,8.57
INV00000476,2025-12-31,S001,P00476,SUP0038,5,2,3,8,0.2667,21,0.846,11.25
INV00000477,2025-12-31,S001,P00477,SUP0015,6,1,5,5,0.1667,5,0.991,29.99
INV00000478,2025-12-31,S001,P00478,SUP0041,10,4,6,7,0.2333,22,0.875,25.72
INV00000479,2025-12-31,S001,P00479,SUP0011,6,1,5,6,0.2,24,0.81,25.0
INV00000480,2025-12-31,S001,P00480,SUP0002,4,2,2,4,0.1333,14,0.955,15.0
INV00000481,2025-12-31,S001,P00481,SUP0014,12,9,3,11,0.3667,6,0.872,8.18
INV00000482,2025-12-31,S001,P00482,SUP0016,5,4,1,4,0.1333,29,0.922,7.5
INV00000483,2025-12-31,S001,P00483,SUP0038,3,1,2,5,0.1667,21,0.846,12.0
INV00000484,2025-12-31,S001,P00484,SUP0020,3,0,3,4,0.1333,23,0.878,22.51
INV00000485,2025-12-31,S001,P00485,SUP0034,4,4,0,3,0.1,6,0.907,0.0
INV00000486,2025-12-31,S001,P00486,SUP0012,1,0,1,1,0.0333,28,0.926,30.03
INV00000487,2025-12-31,S001,P00487,SUP0045,1,1,0,2,0.0667,7,0.847,0.0
INV00000488,2025-12-31,S001,P00488,SUP0029,1,0,1,1,0.0333,6,0.9,30.03
INV00000489,2025-12-31,S001,P00489,SUP0038,2,1,1,2,0.0667,21,0.846,14.99
INV00000490,2025-12-31,S001,P00490,SUP0025,3,2,1,3,0.1,24,0.983,10.0
INV00000491,2025-12-31,S001,P00491,SUP0010,7,6,1,5,0.1667,30,0.95,6.0
INV00000492,2025-12-31,S001,P00492,SUP0046,2,1,1,5,0.1667,5,0.844,6.0
INV00000493,2025-12-31,S001,P00493,SUP0006,4,3,1,7,0.2333,12,0.852,4.29
INV00000494,2025-12-31,S001,P00494,SUP0048,6,2,4,6,0.2,25,0.813,20.0
INV00000495,2025-12-31,S001,P00495,SUP0018,6,3,3,6,0.2,17,0.888,15.0
INV00000496,2025-12-31,S001,P00496,SUP0027,8,3,5,9,0.3,22,0.917,16.67
INV00000497,2025-12-31,S001,P00497,SUP0011,7,4,3,5,0.1667,24,0.81,18.0
INV00000498,2025-12-31,S001,P00498,SUP0038,8,0,8,6,0.2,21,0.846,40.0
INV00000499,2025-12-31,S001,P00499,SUP0018,5,1,4,5,0.1667,17,0.888,24.0
INV00000500,2025-12-31,S001,P00500,SUP0038,10,8,2,8,0.2667,21,0.846,7.5
INV00000501,2025-12-31,S002,P00001,SUP0043,4,4,0,4,0.1333,2,0.829,0.0
INV00000502,2025-12-31,S002,P00002,SUP0022,8,0,8,7,0.2333,16,0.819,34.29
INV00000503,2025-12-31,S002,P00003,SUP0023,7,2,5,5,0.1667,25,0.938,29.99
INV00000504,2025-12-31,S002,P00004,SUP0018,6,6,0,5,0.1667,17,0.888,0.0
INV00000505,2025-12-31,S002,P00005,SUP0016,10,6,4,7,0.2333,29,0.922,17.15
INV00000506,2025-12-31,S002,P00006,SUP0034,7,3,4,7,0.2333,6,0.907,17.15
INV00000507,2025-12-31,S002,P00007,SUP0014,1,1,0,1,0.0333,6,0.872,0.0
INV00000508,2025-12-31,S002,P00008,SUP0017,1,1,0,1,0.0333,4,0.858,0.0
INV00000509,2025-12-31,S002,P00009,SUP0015,6,0,6,5,0.1667,5,0.991,35.99
INV00000510,2025-12-31,S002,P00010,SUP0013,1,0,1,2,0.0667,22,0.804,14.99
INV00000511,2025-12-31,S002,P00011,SUP0034,5,5,0,6,0.2,6,0.907,0.0
INV00000512,2025-12-31,S002,P00012,SUP0014,1,1,0,1,0.0333,6,0.872,0.0
INV00000513,2025-12-31,S002,P00013,SUP0029,3,2,1,2,0.0667,6,0.9,14.99
INV00000514,2025-12-31,S002,P00014,SUP0011,9,3,6,9,0.3,24,0.81,20.0
INV00000515,2025-12-31,S002,P00015,SUP0010,3,0,3,4,0.1333,30,0.95,22.51
INV00000516,2025-12-31,S002,P00016,SUP0020,4,0,4,3,0.1,23,0.878,40.0
INV00000517,2025-12-31,S002,P00017,SUP0015,5,1,4,5,0.1667,5,0.991,24.0
INV00000518,2025-12-31,S002,P00018,SUP0008,6,3,3,6,0.2,14,0.883,15.0
INV00000519,2025-12-31,S002,P00019,SUP0003,4,4,0,4,0.1333,14,0.947,0.0
INV00000520,2025-12-31,S002,P00020,SUP0045,2,2,0,3,0.1,7,0.847,0.0
INV00000521,2025-12-31,S002,P00021,SUP0049,3,0,3,2,0.0667,16,0.829,44.98
INV00000522,2025-12-31,S002,P00022,SUP0026,5,3,2,4,0.1333,4,0.845,15.0
INV00000523,2025-12-31,S002,P00023,SUP0049,3,3,0,5,0.1667,16,0.829,0.0
INV00000524,2025-12-31,S002,P00024,SUP0015,2,0,2,5,0.1667,5,0.991,12.0
INV00000525,2025-12-31,S002,P00025,SUP0040,9,0,9,9,0.3,11,0.951,30.0
INV00000526,2025-12-31,S002,P00026,SUP0008,4,4,0,9,0.3,14,0.883,0.0
INV00000527,2025-12-31,S002,P00027,SUP0021,3,3,0,3,0.1,24,0.903,0.0
INV00000528,2025-12-31,S002,P00028,SUP0019,11,5,6,8,0.2667,26,0.868,22.5
INV00000529,2025-12-31,S002,P00029,SUP0035,4,1,3,3,0.1,20,0.951,30.0
INV00000530,2025-12-31,S002,P00030,SUP0010,12,5,7,8,0.2667,30,0.95,26.25
INV00000531,2025-12-31,S002,P00031,SUP0012,3,1,2,5,0.1667,28,0.926,12.0
INV00000532,2025-12-31,S002,P00032,SUP0015,3,3,0,7,0.2333,5,0.991,0.0
INV00000533,2025-12-31,S002,P00033,SUP0038,3,0,3,3,0.1,21,0.846,30.0
INV00000534,2025-12-31,S002,P00034,SUP0046,3,0,3,7,0.2333,5,0.844,12.86
INV00000535,2025-12-31,S002,P00035,SUP0025,3,2,1,8,0.2667,24,0.983,3.75
INV00000536,2025-12-31,S002,P00036,SUP0044,1,0,1,3,0.1,29,0.972,10.0
INV00000537,2025-12-31,S002,P00037,SUP0033,1,0,1,1,0.0333,10,0.948,30.03
INV00000538,2025-12-31,S002,P00038,SUP0028,2,1,1,2,0.0667,3,0.981,14.99
INV00000539,2025-12-31,S002,P00039,SUP0016,7,4,3,6,0.2,29,0.922,15.0
INV00000540,2025-12-31,S002,P00040,SUP0024,6,2,4,5,0.1667,23,0.912,24.0
INV00000541,2025-12-31,S002,P00041,SUP0029,9,4,5,9,0.3,6,0.9,16.67
INV00000542,2025-12-31,S002,P00042,SUP0022,7,7,0,12,0.4,16,0.819,0.0
INV00000543,2025-12-31,S002,P00043,SUP0035,10,1,9,13,0.4333,20,0.951,20.77
INV00000544,2025-12-31,S002,P00044,SUP0044,6,4,2,4,0.1333,29,0.972,15.0
INV00000545,2025-12-31,S002,P00045,SUP0046,4,4,0,9,0.3,5,0.844,0.0
INV00000546,2025-12-31,S002,P00046,SUP0009,1,0,1,3,0.1,19,0.914,10.0
INV00000547,2025-12-31,S002,P00047,SUP0045,11,7,4,8,0.2667,7,0.847,15.0
INV00000548,2025-12-31,S002,P00048,SUP0008,11,10,1,8,0.2667,14,0.883,3.75
INV00000549,2025-12-31,S002,P00049,SUP0006,10,7,3,8,0.2667,12,0.852,11.25
INV00000550,2025-12-31,S002,P00050,SUP0046,3,0,3,4,0.1333,5,0.844,22.51
INV00000551,2025-12-31,S002,P00051,SUP0003,2,2,0,4,0.1333,14,0.947,0.0
INV00000552,2025-12-31,S002,P00052,SUP0005,6,6,0,6,0.2,4,0.858,0.0
INV00000553,2025-12-31,S002,P00053,SUP0047,17,10,7,12,0.4,23,0.949,17.5
INV00000554,2025-12-31,S002,P00054,SUP0011,8,0,8,9,0.3,24,0.81,26.67
INV00000555,2025-12-31,S002,P00055,SUP0048,1,1,0,2,0.0667,25,0.813,0.0
INV00000556,2025-12-31,S002,P00056,SUP0002,7,5,2,10,0.3333,14,0.955,6.0
INV00000557,2025-12-31,S002,P00057,SUP0009,8,3,5,7,0.2333,19,0.914,21.43
INV00000558,2025-12-31,S002,P00058,SUP0007,4,3,1,4,0.1333,23,0.822,7.5
INV00000559,2025-12-31,S002,P00059,SUP0042,8,1,7,9,0.3,25,0.975,23.33
INV00000560,2025-12-31,S002,P00060,SUP0009,3,3,0,4,0.1333,19,0.914,0.0
INV00000561,2025-12-31,S002,P00061,SUP0029,2,0,2,3,0.1,6,0.9,20.0
INV00000562,2025-12-31,S002,P00062,SUP0019,2,2,0,3,0.1,26,0.868,0.0
INV00000563,2025-12-31,S002,P00063,SUP0027,8,2,6,6,0.2,22,0.917,30.0
INV00000564,2025-12-31,S002,P00064,SUP0008,2,2,0,4,0.1333,14,0.883,0.0
INV00000565,2025-12-31,S002,P00065,SUP0028,5,3,2,6,0.2,3,0.981,10.0
INV00000566,2025-12-31,S002,P00066,SUP0004,9,6,3,0,0.0,17,0.948,
INV00000567,2025-12-31,S002,P00067,SUP0032,4,4,0,9,0.3,2,0.899,0.0
INV00000568,2025-12-31,S002,P00068,SUP0006,1,1,0,2,0.0667,12,0.852,0.0
INV00000569,2025-12-31,S002,P00069,SUP0032,4,4,0,5,0.1667,2,0.899,0.0
INV00000570,2025-12-31,S002,P00070,SUP0048,10,4,6,7,0.2333,25,0.813,25.72
