return_id,original_order_id,original_order_item_id,customer_id,return_timestamp,returned_quantity,refund_amount,return_type,return_reason
R0000000209,O0000005868,OI000000017857,C0001595,2025-05-23 07:12:01,1,4.39,FULL_ORDER_REFUND,DAMAGED
R0000000210,O0000005868,OI000000017858,C0001595,2025-05-17 15:14:32,1,16.7,FULL_ORDER_REFUND,DEFECTIVE
R0000000211,O0000005868,OI000000017859,C0001595,2025-06-06 21:21:04,1,16.07,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000212,O0000005886,OI000000017905,C0001601,2025-12-27 15:32:00,2,13.16,FULL_ORDER_REFUND,DEFECTIVE
R0000000213,O0000005886,OI000000017906,C0001601,2025-12-26 00:56:10,1,167.6,FULL_ORDER_REFUND,WRONG_ITEM
R0000000214,O0000005982,OI000000018218,C0001628,2025-07-28 07:28:14,2,916.78,FULL_ORDER_REFUND,DAMAGED
R0000000215,O0000005982,OI000000018219,C0001628,2025-07-12 13:16:02,1,3.77,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000216,O0000005982,OI000000018220,C0001628,2025-08-16 23:52:40,1,202.71,FULL_ORDER_REFUND,UNWANTED
R0000000217,O0000005982,OI000000018221,C0001628,2025-08-09 01:13:42,1,117.99,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000218,O0000005982,OI000000018222,C0001628,2025-07-31 05:56:45,1,51.48,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000219,O0000005982,OI000000018223,C0001628,2025-08-11 04:26:50,1,127.64,FULL_ORDER_REFUND,WRONG_ITEM
R0000000220,O0000005982,OI000000018224,C0001628,2025-08-01 19:19:11,1,24.13,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000221,O0000005989,OI000000018243,C0001630,2025-02-04 12:04:16,1,212.76,FULL_ORDER_REFUND,WRONG_ITEM
R0000000222,O0000006134,OI000000018677,C0001682,2025-10-30 21:14:21,2,826.48,FULL_ORDER_REFUND,DEFECTIVE
R0000000223,O0000006134,OI000000018678,C0001682,2025-11-15 10:35:39,1,254.65,FULL_ORDER_REFUND,DAMAGED
R0000000224,O0000006178,OI000000018812,C0001693,2025-07-26 11:31:20,1,66.84,FULL_ORDER_REFUND,DAMAGED
R0000000225,O0000006178,OI000000018813,C0001693,2025-07-23 17:58:48,2,48.36,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000226,O0000006178,OI000000018814,C0001693,2025-09-04 20:32:55,1,41.83,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000227,O0000006381,OI000000019411,C0001735,2025-12-30 00:01:30,2,479.01,FULL_ORDER_REFUND,WRONG_ITEM
R0000000228,O0000006381,OI000000019412,C0001735,2025-12-06 00:47:42,1,8.0,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000229,O0000006505,OI000000019830,C0001776,2025-01-12 15:29:08,2,23.1,FULL_ORDER_REFUND,WRONG_ITEM
R0000000230,O0000006505,OI000000019831,C0001776,2025-01-01 10:23:30,1,5.29,FULL_ORDER_REFUND,DEFECTIVE
R0000000231,O0000006505,OI000000019832,C0001776,2025-01-03 18:37:19,1,58.75,FULL_ORDER_REFUND,WRONG_ITEM
R0000000232,O0000006505,OI000000019833,C0001776,2024-12-27 04:16:45,1,38.75,FULL_ORDER_REFUND,DEFECTIVE
R0000000233,O0000006505,OI000000019834,C0001776,2025-01-23 09:41:55,3,118.64,FULL_ORDER_REFUND,WRONG_ITEM
R0000000234,O0000006634,OI000000020230,C0001816,2024-08-13 00:17:07,1,10.14,FULL_ORDER_REFUND,WRONG_ITEM
R0000000235,O0000006634,OI000000020231,C0001816,2024-08-21 00:03:57,1,269.23,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000236,O0000006634,OI000000020232,C0001816,2024-07-27 08:25:21,1,30.76,FULL_ORDER_REFUND,WRONG_ITEM
R0000000237,O0000006634,OI000000020233,C0001816,2024-08-14 18:53:45,2,13.0,FULL_ORDER_REFUND,UNWANTED
R0000000238,O0000006634,OI000000020234,C0001816,2024-08-18 09:15:36,1,44.2,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000239,O0000006634,OI000000020235,C0001816,2024-09-17 00:46:17,1,172.67,FULL_ORDER_REFUND,WRONG_ITEM
R0000000240,O0000006634,OI000000020236,C0001816,2024-08-29 20:56:29,1,181.16,FULL_ORDER_REFUND,DEFECTIVE
R0000000241,O0000006634,OI000000020237,C0001816,2024-08-07 04:31:00,1,132.21,FULL_ORDER_REFUND,DAMAGED
R0000000242,O0000006694,OI000000020388,C0001837,2025-05-26 14:57:31,1,24.99,FULL_ORDER_REFUND,UNWANTED
R0000000243,O0000006694,OI000000020389,C0001837,2025-06-09 10:40:59,1,138.73,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000244,O0000006694,OI000000020390,C0001837,2025-06-11 08:30:12,1,99.09,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000245,O0000006723,OI000000020478,C0001843,2024-11-23 15:36:11,1,3.9,FULL_ORDER_REFUND,DEFECTIVE
R0000000246,O0000006723,OI000000020479,C0001843,2024-11-19 06:55:06,1,2.89,FULL_ORDER_REFUND,DEFECTIVE
R0000000247,O0000006723,OI000000020480,C0001843,2024-11-21 19:57:28,4,67.08,FULL_ORDER_REFUND,DEFECTIVE
R0000000248,O0000006752,OI000000020569,C0001855,2025-08-16 14:03:29,1,8.0,FULL_ORDER_REFUND,DEFECTIVE
R0000000249,O0000006752,OI000000020570,C0001855,2025-08-10 10:28:23,1,151.18,FULL_ORDER_REFUND,WRONG_ITEM
R0000000250,O0000006853,OI000000020856,C0001878,2025-07-14 20:15:14,1,32.0,FULL_ORDER_REFUND,DAMAGED
R0000000251,O0000006853,OI000000020857,C0001878,2025-07-13 07:12:35,1,30.37,FULL_ORDER_REFUND,UNWANTED
R0000000252,O0000007017,OI000000021367,C0001947,2025-03-05 09:02:08,1,28.25,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000253,O0000007027,OI000000021401,C0001949,2024-11-06 01:26:24,1,7.1,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000254,O0000007027,OI000000021402,C0001949,2024-11-05 23:57:32,1,11.29,FULL_ORDER_REFUND,DEFECTIVE
R0000000255,O0000007027,OI000000021403,C0001949,2024-11-28 21:47:49,1,41.77,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000256,O0000007027,OI000000021404,C0001949,2024-10-16 14:57:44,2,472.8,FULL_ORDER_REFUND,DAMAGED
R0000000257,O0000007027,OI000000021405,C0001949,2024-10-21 14:24:41,2,42.14,FULL_ORDER_REFUND,DAMAGED
R0000000258,O0000007027,OI000000021406,C0001949,2024-10-27 19:00:12,3,37.98,FULL_ORDER_REFUND,WRONG_ITEM
R0000000259,O0000007037,OI000000021429,C0001952,2025-12-24 04:36:09,4,187.6,FULL_ORDER_REFUND,UNWANTED
R0000000260,O0000007037,OI000000021430,C0001952,2025-12-15 14:46:49,2,176.85,FULL_ORDER_REFUND,UNWANTED
R0000000261,O0000007037,OI000000021431,C0001952,2025-12-17 19:37:17,1,27.77,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000262,O0000007037,OI000000021432,C0001952,2025-12-25 01:50:35,1,4.24,FULL_ORDER_REFUND,UNWANTED
R0000000263,O0000007037,OI000000021433,C0001952,2025-12-08 05:45:35,1,65.33,FULL_ORDER_REFUND,UNWANTED
R0000000264,O0000007037,OI000000021434,C0001952,2025-12-22 02:11:46,2,76.2,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000265,O0000007037,OI000000021435,C0001952,2025-12-27 15:30:51,1,299.38,FULL_ORDER_REFUND,WRONG_ITEM
R0000000266,O0000007037,OI000000021436,C0001952,2025-12-07 09:42:28,1,5.97,FULL_ORDER_REFUND,DAMAGED
R0000000267,O0000007120,OI000000021645,C0001977,2025-07-31 19:46:11,1,5.03,FULL_ORDER_REFUND,DEFECTIVE
R0000000268,O0000007224,OI000000021945,C0002019,2025-09-10 06:39:55,1,24.33,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000269,O0000007224,OI000000021946,C0002019,2025-07-31 11:39:41,5,621.3,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000270,O0000007224,OI000000021947,C0002019,2025-08-02 10:28:29,1,181.16,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000271,O0000007271,OI000000022092,C0002032,2025-12-30 07:08:44,1,10.81,FULL_ORDER_REFUND,DAMAGED
R0000000272,O0000007410,OI000000022518,C0002075,2025-11-21 16:21:48,1,31.58,FULL_ORDER_REFUND,WRONG_ITEM
R0000000273,O0000007410,OI000000022519,C0002075,2025-11-14 01:18:14,1,26.77,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000274,O0000007410,OI000000022520,C0002075,2025-10-15 03:22:06,1,145.78,FULL_ORDER_REFUND,DAMAGED
R0000000275,O0000007410,OI000000022521,C0002075,2025-11-26 22:15:38,1,106.33,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000276,O0000007500,OI000000022826,C0002104,2025-12-08 07:12:55,4,77.32,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000277,O0000007500,OI000000022827,C0002104,2025-11-30 17:11:16,1,33.0,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000278,O0000007500,OI000000022828,C0002104,2025-12-26 20:30:07,1,61.78,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000279,O0000007695,OI000000023376,C0002137,2025-12-15 08:18:31,1,38.19,FULL_ORDER_REFUND,WRONG_ITEM
R0000000280,O0000007695,OI000000023377,C0002137,2025-12-21 23:37:50,2,25.86,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000281,O0000007695,OI000000023378,C0002137,2025-12-19 07:08:33,5,268.39,FULL_ORDER_REFUND,DAMAGED
R0000000282,O0000007695,OI000000023379,C0002137,2025-12-21 03:17:19,1,48.19,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000283,O0000007695,OI000000023380,C0002137,2025-12-11 06:06:53,1,2.65,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000284,O0000007701,OI000000023397,C0002138,2025-12-28 09:24:30,3,78.42,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000285,O0000007701,OI000000023398,C0002138,2025-12-10 23:52:42,1,12.97,FULL_ORDER_REFUND,WRONG_ITEM
R0000000286,O0000007701,OI000000023399,C0002138,2025-12-06 02:16:38,1,66.42,FULL_ORDER_REFUND,UNWANTED
R0000000287,O0000007701,OI000000023400,C0002138,2025-11-30 17:34:01,1,3.55,FULL_ORDER_REFUND,WRONG_ITEM
R0000000288,O0000007774,OI000000023610,C0002161,2025-01-16 23:11:23,1,33.55,FULL_ORDER_REFUND,WRONG_ITEM
R0000000289,O0000007774,OI000000023611,C0002161,2024-12-26 14:29:35,1,116.77,FULL_ORDER_REFUND,WRONG_ITEM
R0000000290,O0000007774,OI000000023612,C0002161,2025-01-08 04:33:58,1,78.19,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000291,O0000007774,OI000000023613,C0002161,2025-01-17 16:29:01,1,9.73,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000292,O0000007774,OI000000023614,C0002161,2025-01-01 14:42:12,1,79.94,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000293,O0000007917,OI000000024066,C0002204,2025-12-31 12:26:49,1,126.02,FULL_ORDER_REFUND,WRONG_ITEM
R0000000294,O0000007917,OI000000024067,C0002204,2025-12-26 17:44:00,1,16.73,FULL_ORDER_REFUND,WRONG_ITEM
R0000000295,O0000008842,OI000000026875,C0002484,2024-11-27 19:31:07,1,31.66,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000296,O0000008842,OI000000026876,C0002484,2024-12-10 13:47:58,1,186.22,FULL_ORDER_REFUND,DEFECTIVE
R0000000297,O0000008842,OI000000026877,C0002484,2025-01-04 22:21:21,1,263.5,FULL_ORDER_REFUND,DAMAGED
R0000000298,O0000008842,OI000000026878,C0002484,2024-11-17 14:48:21,1,115.89,FULL_ORDER_REFUND,UNWANTED
R0000000299,O0000008842,OI000000026879,C0002484,2025-01-10 13:21:54,1,4.32,FULL_ORDER_REFUND,DEFECTIVE
R0000000300,O0000008888,OI000000027009,C0002494,2025-09-16 09:23:24,1,58.68,FULL_ORDER_REFUND,UNWANTED
R0000000301,O0000008888,OI000000027010,C0002494,2025-09-10 01:10:52,3,271.23,FULL_ORDER_REFUND,DEFECTIVE
R0000000302,O0000008888,OI000000027011,C0002494,2025-08-20 21:43:57,1,22.33,FULL_ORDER_REFUND,DEFECTIVE
R0000000303,O0000008888,OI000000027012,C0002494,2025-09-12 11:02:45,1,52.13,FULL_ORDER_REFUND,WRONG_ITEM
R0000000304,O0000009081,OI000000027575,C0002559,2025-04-21 01:06:47,1,3.77,FULL_ORDER_REFUND,DEFECTIVE
R0000000305,O0000009081,OI000000027576,C0002559,2025-04-26 08:10:29,1,27.88,FULL_ORDER_REFUND,WRONG_ITEM
R0000000306,O0000009083,OI000000027580,C0002560,2025-02-27 19:16:28,1,23.77,FULL_ORDER_REFUND,UNWANTED
R0000000307,O0000009083,OI000000027581,C0002560,2025-01-28 04:41:15,1,23.35,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000308,O0000009099,OI000000027624,C0002564,2025-11-25 13:15:15,1,30.23,FULL_ORDER_REFUND,DEFECTIVE
R0000000309,O0000009099,OI000000027625,C0002564,2025-10-20 22:47:29,1,195.97,FULL_ORDER_REFUND,WRONG_ITEM
R0000000310,O0000009099,OI000000027626,C0002564,2025-10-02 12:19:41,1,61.89,FULL_ORDER_REFUND,UNWANTED
R0000000311,O0000009099,OI000000027627,C0002564,2025-10-11 13:09:58,1,13.99,FULL_ORDER_REFUND,UNWANTED
R0000000312,O0000009185,OI000000027906,C0002574,2025-12-31 03:33:29,1,90.41,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000313,O0000009185,OI000000027907,C0002574,2025-12-31 16:05:59,1,143.75,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000314,O0000009185,OI000000027908,C0002574,2025-12-27 09:55:35,1,3.55,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000315,O0000009185,OI000000027909,C0002574,2025-12-21 11:19:59,1,13.73,FULL_ORDER_REFUND,UNWANTED
R0000000316,O0000009185,OI000000027910,C0002574,2025-12-12 10:13:46,1,61.78,FULL_ORDER_REFUND,DAMAGED
R0000000317,O0000009185,OI000000027911,C0002574,2025-12-01 09:15:34,1,189.39,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000318,O0000009251,OI000000028092,C0002596,2025-08-19 00:55:16,1,8.96,FULL_ORDER_REFUND,UNWANTED
R0000000319,O0000009251,OI000000028093,C0002596,2025-07-29 17:44:39,3,14.13,FULL_ORDER_REFUND,UNWANTED
R0000000320,O0000009251,OI000000028094,C0002596,2025-07-29 16:20:34,1,17.65,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000321,O0000009329,OI000000028336,C0002626,2025-11-24 01:58:18,1,12.57,FULL_ORDER_REFUND,WRONG_ITEM
R0000000322,O0000009329,OI000000028337,C0002626,2025-11-20 15:46:57,1,40.12,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000323,O0000009391,OI000000028514,C0002633,2025-05-16 13:32:55,2,215.14,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000324,O0000009391,OI000000028515,C0002633,2025-05-23 04:25:46,1,25.22,FULL_ORDER_REFUND,UNWANTED
R0000000325,O0000009391,OI000000028516,C0002633,2025-06-09 02:11:20,1,97.47,FULL_ORDER_REFUND,DAMAGED
R0000000326,O0000009416,OI000000028572,C0002642,2025-03-11 09:22:24,1,59.56,FULL_ORDER_REFUND,UNWANTED
R0000000327,O0000009416,OI000000028573,C0002642,2025-01-20 09:25:53,1,23.46,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000328,O0000009416,OI000000028574,C0002642,2025-03-14 21:10:02,1,88.2,FULL_ORDER_REFUND,UNWANTED
R0000000329,O0000009416,OI000000028575,C0002642,2025-02-08 02:35:46,1,42.19,FULL_ORDER_REFUND,DAMAGED
R0000000330,O0000009426,OI000000028599,C0002642,2025-10-27 02:10:48,2,126.7,FULL_ORDER_REFUND,DEFECTIVE
R0000000331,O0000009426,OI000000028600,C0002642,2025-10-06 23:31:01,1,3.4,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000332,O0000009426,OI000000028601,C0002642,2025-10-04 16:45:04,1,14.3,FULL_ORDER_REFUND,DEFECTIVE
R0000000333,O0000009426,OI000000028602,C0002642,2025-11-22 22:41:02,1,19.73,FULL_ORDER_REFUND,WRONG_ITEM
R0000000334,O0000009489,OI000000028787,C0002663,2024-11-01 14:47:28,4,61.3,FULL_ORDER_REFUND,DAMAGED
R0000000335,O0000009489,OI000000028788,C0002663,2024-10-21 15:38:38,3,45.84,FULL_ORDER_REFUND,UNWANTED
R0000000336,O0000009489,OI000000028789,C0002663,2024-09-22 21:48:46,3,273.69,FULL_ORDER_REFUND,UNWANTED
R0000000337,O0000009496,OI000000028806,C0002664,2024-10-19 01:26:56,1,22.89,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000338,O0000009496,OI000000028807,C0002664,2024-10-24 14:05:03,1,5.46,FULL_ORDER_REFUND,WRONG_ITEM
R0000000339,O0000009496,OI000000028808,C0002664,2024-10-27 08:58:42,1,3.5,FULL_ORDER_REFUND,DEFECTIVE
R0000000340,O0000009619,OI000000029193,C0002686,2025-11-22 09:06:06,1,30.23,FULL_ORDER_REFUND,DEFECTIVE
R0000000341,O0000009619,OI000000029194,C0002686,2025-12-12 18:15:43,1,19.73,FULL_ORDER_REFUND,UNWANTED
R0000000342,O0000009713,OI000000029486,C0002718,2025-04-26 06:02:14,1,23.5,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000343,O0000009713,OI000000029487,C0002718,2025-04-28 15:44:23,1,6.5,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000344,O0000009713,OI000000029488,C0002718,2025-06-01 18:54:47,3,174.79,FULL_ORDER_REFUND,UNWANTED
R0000000345,O0000009713,OI000000029489,C0002718,2025-05-23 16:42:19,1,8.8,FULL_ORDER_REFUND,DAMAGED
R0000000346,O0000009736,OI000000029570,C0002725,2024-12-26 17:17:57,1,164.45,FULL_ORDER_REFUND,WRONG_ITEM
R0000000347,O0000009736,OI000000029571,C0002725,2024-11-19 07:38:51,1,1.96,FULL_ORDER_REFUND,DEFECTIVE
R0000000348,O0000009736,OI000000029572,C0002725,2024-12-30 13:24:53,1,266.35,FULL_ORDER_REFUND,WRONG_ITEM
R0000000349,O0000009736,OI000000029573,C0002725,2024-11-14 04:32:22,1,3.12,FULL_ORDER_REFUND,DEFECTIVE
R0000000350,O0000009736,OI000000029574,C0002725,2024-12-01 22:31:50,1,27.02,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000351,O0000010099,OI000000030652,C0002868,2025-12-30 04:11:33,2,24.02,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000352,O0000010099,OI000000030653,C0002868,2025-12-24 09:50:41,1,53.15,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000353,O0000010099,OI000000030654,C0002868,2025-12-26 16:10:52,1,34.18,FULL_ORDER_REFUND,UNWANTED
R0000000354,O0000010099,OI000000030655,C0002868,2025-12-26 14:37:10,1,11.68,FULL_ORDER_REFUND,WRONG_ITEM
R0000000355,O0000010168,OI000000030849,C0002890,2025-11-23 16:56:16,1,91.75,FULL_ORDER_REFUND,DEFECTIVE
R0000000356,O0000010168,OI000000030850,C0002890,2025-10-11 03:15:55,2,119.36,FULL_ORDER_REFUND,DEFECTIVE
R0000000357,O0000010168,OI000000030851,C0002890,2025-10-26 21:00:18,1,18.12,FULL_ORDER_REFUND,DEFECTIVE
R0000000358,O0000010307,OI000000031295,C0002925,2025-09-07 00:54:25,1,83.42,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000359,O0000010349,OI000000031432,C0002933,2025-07-06 09:07:51,1,124.86,FULL_ORDER_REFUND,UNWANTED
R0000000360,O0000010349,OI000000031433,C0002933,2025-07-16 08:32:57,3,153.99,FULL_ORDER_REFUND,UNWANTED
R0000000361,O0000010349,OI000000031434,C0002933,2025-08-16 07:45:13,1,1.77,FULL_ORDER_REFUND,DAMAGED
R0000000362,O0000010349,OI000000031435,C0002933,2025-07-11 20:16:46,1,137.14,FULL_ORDER_REFUND,DAMAGED
R0000000363,O0000010385,OI000000031534,C0002948,2025-06-15 09:50:52,1,12.94,FULL_ORDER_REFUND,DEFECTIVE
R0000000364,O0000010385,OI000000031535,C0002948,2025-06-17 17:41:04,5,48.12,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000365,O0000010385,OI000000031536,C0002948,2025-05-23 09:00:23,1,32.24,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000366,O0000010385,OI000000031537,C0002948,2025-05-24 11:01:02,1,59.62,FULL_ORDER_REFUND,UNWANTED
R0000000367,O0000010385,OI000000031538,C0002948,2025-06-08 11:07:54,3,1649.45,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000368,O0000010385,OI000000031539,C0002948,2025-06-14 07:16:17,1,28.82,FULL_ORDER_REFUND,UNWANTED
R0000000369,O0000010385,OI000000031540,C0002948,2025-07-05 00:20:25,1,29.54,FULL_ORDER_REFUND,DAMAGED
R0000000370,O0000010445,OI000000031736,C0002963,2025-09-27 14:13:07,2,229.08,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000371,O0000010445,OI000000031737,C0002963,2025-09-23 06:48:22,1,13.24,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000372,O0000010445,OI000000031738,C0002963,2025-10-17 04:37:48,1,6.88,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000373,O0000010776,OI000000032753,C0003046,2025-02-22 05:10:40,1,11.4,FULL_ORDER_REFUND,DAMAGED
R0000000374,O0000010776,OI000000032754,C0003046,2025-01-09 03:12:10,1,41.04,FULL_ORDER_REFUND,DEFECTIVE
R0000000375,O0000010835,OI000000032925,C0003068,2025-05-11 19:39:55,1,3.69,FULL_ORDER_REFUND,DEFECTIVE
R0000000376,O0000010835,OI000000032926,C0003068,2025-06-17 14:48:01,1,16.47,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000377,O0000010853,OI000000032971,C0003075,2025-12-30 10:45:47,2,10.78,FULL_ORDER_REFUND,DEFECTIVE
R0000000378,O0000010853,OI000000032972,C0003075,2025-12-24 17:42:34,2,177.94,FULL_ORDER_REFUND,DAMAGED
R0000000379,O0000010971,OI000000033336,C0003098,2025-12-25 14:43:48,1,32.36,FULL_ORDER_REFUND,DAMAGED
R0000000380,O0000010971,OI000000033337,C0003098,2025-12-30 09:22:26,1,39.74,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000381,O0000010971,OI000000033338,C0003098,2025-12-18 15:39:44,1,40.31,FULL_ORDER_REFUND,DAMAGED
R0000000382,O0000010971,OI000000033339,C0003098,2025-12-13 08:34:41,3,152.67,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000383,O0000010971,OI000000033340,C0003098,2025-12-31 07:48:31,1,7.66,FULL_ORDER_REFUND,DAMAGED
R0000000384,O0000010971,OI000000033341,C0003098,2025-12-31 07:46:50,1,63.88,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000385,O0000011058,OI000000033610,C0003123,2024-12-09 10:12:29,2,560.54,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000386,O0000011058,OI000000033611,C0003123,2024-12-28 22:06:50,1,24.88,FULL_ORDER_REFUND,UNWANTED
R0000000387,O0000011197,OI000000034003,C0003138,2025-12-16 13:19:55,1,29.06,FULL_ORDER_REFUND,UNWANTED
R0000000388,O0000011307,OI000000034355,C0003177,2024-12-30 04:01:44,1,27.0,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000389,O0000011415,OI000000034694,C0003200,2025-01-05 15:58:51,1,5.6,FULL_ORDER_REFUND,UNWANTED
R0000000390,O0000011415,OI000000034695,C0003200,2025-02-09 22:00:36,1,23.52,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000391,O0000011675,OI000000035462,C0003302,2025-07-23 11:16:32,1,24.83,FULL_ORDER_REFUND,DAMAGED
R0000000392,O0000011687,OI000000035502,C0003306,2025-07-19 19:13:04,2,76.59,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000393,O0000011687,OI000000035503,C0003306,2025-06-28 19:29:25,2,168.98,FULL_ORDER_REFUND,WRONG_ITEM
R0000000394,O0000011687,OI000000035504,C0003306,2025-07-19 06:41:45,1,33.13,FULL_ORDER_REFUND,WRONG_ITEM
R0000000395,O0000011687,OI000000035505,C0003306,2025-07-18 18:52:48,1,164.45,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000396,O0000011781,OI000000035779,C0003337,2025-01-19 06:22:59,3,24.0,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000397,O0000011781,OI000000035780,C0003337,2025-03-05 01:08:21,1,11.31,FULL_ORDER_REFUND,DAMAGED
R0000000398,O0000011781,OI000000035781,C0003337,2025-01-15 22:24:32,1,39.08,FULL_ORDER_REFUND,DEFECTIVE
R0000000399,O0000011781,OI000000035782,C0003337,2025-01-28 09:01:00,1,18.71,FULL_ORDER_REFUND,DEFECTIVE
R0000000400,O0000011781,OI000000035783,C0003337,2025-03-01 23:20:22,1,651.31,FULL_ORDER_REFUND,UNWANTED
R0000000401,O0000011781,OI000000035784,C0003337,2025-03-10 04:57:27,1,209.13,FULL_ORDER_REFUND,DAMAGED
R0000000402,O0000011801,OI000000035856,C0003337,2025-10-15 20:56:19,2,37.66,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000403,O0000011801,OI000000035857,C0003337,2025-10-27 03:49:39,1,29.11,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000404,O0000011801,OI000000035858,C0003337,2025-10-27 00:56:41,1,16.73,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000405,O0000011801,OI000000035859,C0003337,2025-10-15 15:30:56,2,2.76,FULL_ORDER_REFUND,DEFECTIVE
R0000000406,O0000012002,OI000000036439,C0003371,2025-12-16 04:02:14,2,67.36,FULL_ORDER_REFUND,DAMAGED
R0000000407,O0000012002,OI000000036440,C0003371,2025-12-04 21:02:06,1,18.12,FULL_ORDER_REFUND,WRONG_ITEM
R0000000408,O0000012002,OI000000036441,C0003371,2025-12-24 19:10:29,1,10.81,FULL_ORDER_REFUND,WRONG_ITEM
R0000000409,O0000012028,OI000000036532,C0003386,2025-04-14 15:11:32,1,38.42,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000410,O0000012028,OI000000036533,C0003386,2025-04-27 22:46:02,1,161.78,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000000411,O0000012028,OI000000036534,C0003386,2025-04-08 01:06:37,1,92.23,FULL_ORDER_REFUND,DAMAGED
R0000000412,O0000012028,OI000000036535,C0003386,2025-03-15 15:33:08,1,9.71,FULL_ORDER_REFUND,DEFECTIVE
R0000000413,O0000012028,OI000000036536,C0003386,2025-03-22 03:46:19,1,170.45,FULL_ORDER_REFUND,WRONG_ITEM
R0000000414,O0000012029,OI000000036537,C0003386,2025-08-09 12:58:17,1,776.16,FULL_ORDER_REFUND,UNWANTED
R0000000415,O0000012029,OI000000036538,C0003386,2025-08-01 19:45:27,2,12.41,FULL_ORDER_REFUND,UNWANTED
R0000000416,O0000012029,OI000000036539,C0003386,2025-07-03 01:12:41,1,83.01,FULL_ORDER_REFUND,SIZE_ISSUE
R0000000417,O0000012029,OI000000036540,C0003386,2025-07-10 00:10:22,1,9.61,FULL_ORDER_REFUND,UNWANTED
