order_id,customer_id,order_timestamp,channel,store_id,order_status,source_system
O0000000294,C0000089,2025-09-16 21:37:59,STORE,S005,COMPLETED,POS_MODERN
O0000000295,C0000089,2025-12-02 09:43:35,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000296,C0000090,2025-07-31 17:34:52,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000297,C0000090,2025-09-03 09:12:18,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000298,C0000090,2025-09-07 12:53:11,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000299,C0000090,2025-09-30 21:16:29,STORE,S024,COMPLETED,POS_LEGACY
O0000000300,C0000090,2025-11-24 16:38:06,STORE,S017,CANCELLED,POS_LEGACY
O0000000301,C0000090,2025-12-16 12:52:45,MOBILE,,COMPLETED,MOBILE_APP
O0000000302,C0000090,2025-12-17 16:54:16,ECOMMERCE,,CANCELLED,ECOM_V2
O0000000303,C0000091,2025-03-16 19:10:10,STORE,S018,COMPLETED,POS_MODERN
O0000000304,C0000091,2025-03-17 15:19:42,MOBILE,,COMPLETED,MOBILE_APP
O0000000305,C0000091,2025-03-30 19:28:43,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000306,C0000091,2025-04-11 19:44:58,STORE,S003,COMPLETED,POS_MODERN
O0000000307,C0000091,2025-05-04 19:49:48,STORE,S018,COMPLETED,POS_LEGACY
O0000000308,C0000091,2025-08-14 15:15:10,STORE,S018,COMPLETED,POS_LEGACY
O0000000309,C0000091,2025-09-30 15:26:21,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000310,C0000091,2025-11-15 19:46:06,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000311,C0000091,2025-12-21 21:46:03,MOBILE,,COMPLETED,MOBILE_APP
O0000000312,C0000093,2024-11-09 21:45:42,STORE,S011,COMPLETED,POS_LEGACY
O0000000313,C0000093,2024-11-14 11:51:44,MOBILE,,COMPLETED,MOBILE_APP
O0000000314,C0000093,2024-12-05 21:35:21,STORE,S016,COMPLETED,POS_MODERN
O0000000315,C0000093,2025-12-05 14:48:42,MOBILE,,COMPLETED,MOBILE_APP
O0000000316,C0000094,2025-01-16 14:57:58,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000317,C0000094,2025-03-21 17:38:34,STORE,S009,COMPLETED,POS_LEGACY
O0000000318,C0000094,2025-03-29 17:00:37,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000319,C0000094,2025-06-22 14:12:29,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000320,C0000094,2025-08-29 14:50:19,STORE,S023,COMPLETED,POS_MODERN
O0000000321,C0000094,2025-10-02 09:07:10,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000322,C0000094,2025-12-08 13:12:31,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000323,C0000095,2025-07-03 19:38:27,STORE,S029,COMPLETED,POS_LEGACY
O0000000324,C0000095,2025-07-10 16:13:45,STORE,S022,COMPLETED,POS_LEGACY
O0000000325,C0000095,2025-11-17 13:31:12,MOBILE,,COMPLETED,MOBILE_APP
O0000000326,C0000096,2025-05-06 10:01:54,STORE,S023,COMPLETED,POS_MODERN
O0000000327,C0000096,2025-07-09 10:41:38,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000328,C0000096,2025-07-14 09:20:01,STORE,S024,COMPLETED,POS_LEGACY
O0000000329,C0000096,2025-08-09 10:07:14,MOBILE,,COMPLETED,MOBILE_APP
O0000000330,C0000096,2025-08-12 15:52:23,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000331,C0000096,2025-10-25 08:42:21,MOBILE,,COMPLETED,MOBILE_APP
O0000000332,C0000096,2025-11-06 16:29:36,MOBILE,,COMPLETED,MOBILE_APP
O0000000333,C0000096,2025-11-14 19:00:23,STORE,S004,COMPLETED,POS_LEGACY
O0000000334,C0000096,2025-11-21 18:42:25,STORE,S006,COMPLETED,POS_MODERN
O0000000335,C0000097,2025-04-05 14:39:55,STORE,S007,COMPLETED,POS_MODERN
O0000000336,C0000097,2025-05-21 16:12:28,STORE,S004,COMPLETED,POS_MODERN
O0000000337,C0000097,2025-05-28 14:56:36,STORE,S006,CANCELLED,POS_MODERN
O0000000338,C0000097,2025-06-02 16:14:41,STORE,S008,COMPLETED,POS_MODERN
O0000000339,C0000097,2025-09-10 15:10:11,MOBILE,,COMPLETED,MOBILE_APP
O0000000340,C0000097,2025-09-20 20:16:26,MOBILE,,COMPLETED,MOBILE_APP
O0000000341,C0000097,2025-11-03 14:56:29,STORE,S017,COMPLETED,POS_LEGACY
O0000000342,C0000097,2025-11-22 18:18:56,STORE,S029,COMPLETED,POS_MODERN
O0000000343,C0000097,2025-11-28 19:29:53,STORE,S019,COMPLETED,POS_MODERN
O0000000344,C0000099,2025-11-11 19:58:43,STORE,S014,COMPLETED,POS_LEGACY
O0000000345,C0000099,2025-11-30 09:26:34,STORE,S002,COMPLETED,POS_MODERN
O0000000346,C0000099,2025-12-10 15:23:50,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000347,C0000099,2025-12-14 12:30:44,STORE,S003,COMPLETED,POS_LEGACY
O0000000348,C0000100,2024-07-07 21:12:55,STORE,S023,COMPLETED,POS_LEGACY
O0000000349,C0000100,2024-08-24 20:32:12,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000350,C0000100,2024-12-07 14:14:17,MOBILE,,COMPLETED,MOBILE_APP
O0000000351,C0000100,2025-02-24 08:09:28,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000352,C0000101,2024-12-04 14:29:03,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000353,C0000101,2025-06-05 18:42:02,MOBILE,,COMPLETED,MOBILE_APP
O0000000354,C0000101,2025-11-15 18:26:33,STORE,S003,COMPLETED,POS_MODERN
O0000000355,C0000101,2025-12-12 20:39:52,STORE,S024,COMPLETED,POS_LEGACY
O0000000356,C0000102,2025-12-03 15:12:40,STORE,S013,COMPLETED,POS_MODERN
O0000000357,C0000103,2024-09-19 20:26:01,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000358,C0000103,2024-12-02 16:22:07,MOBILE,,COMPLETED,MOBILE_APP
O0000000359,C0000103,2025-03-01 21:55:46,MOBILE,,COMPLETED,MOBILE_APP
O0000000360,C0000103,2025-04-14 17:48:58,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000361,C0000103,2025-11-01 12:36:28,STORE,S025,COMPLETED,POS_MODERN
O0000000362,C0000106,2025-11-09 09:45:52,STORE,S029,COMPLETED,POS_MODERN
O0000000363,C0000106,2025-11-10 08:16:18,STORE,S011,COMPLETED,POS_MODERN
O0000000364,C0000106,2025-11-12 08:55:40,STORE,S014,CANCELLED,POS_MODERN
O0000000365,C0000106,2025-11-29 10:19:50,STORE,S015,COMPLETED,POS_MODERN
O0000000366,C0000108,2025-06-28 15:46:32,STORE,S014,COMPLETED,POS_LEGACY
O0000000367,C0000109,2024-08-17 16:38:25,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000368,C0000109,2024-10-12 18:31:37,STORE,S022,COMPLETED,POS_MODERN
O0000000369,C0000109,2024-11-13 12:21:55,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000370,C0000109,2024-11-29 12:51:40,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000371,C0000109,2024-12-04 19:26:18,STORE,S013,COMPLETED,POS_MODERN
O0000000372,C0000109,2025-10-08 21:18:50,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000373,C0000111,2024-12-22 13:52:24,STORE,S001,COMPLETED,POS_LEGACY
O0000000374,C0000111,2025-02-19 16:12:43,STORE,S003,COMPLETED,POS_MODERN
O0000000375,C0000111,2025-03-20 16:08:43,STORE,S027,COMPLETED,POS_LEGACY
O0000000376,C0000111,2025-04-11 09:29:37,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000377,C0000111,2025-07-07 08:30:33,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000378,C0000111,2025-08-20 15:30:02,MOBILE,,COMPLETED,MOBILE_APP
O0000000379,C0000111,2025-10-07 16:07:00,STORE,S004,COMPLETED,POS_MODERN
O0000000380,C0000111,2025-12-21 12:55:56,STORE,S010,COMPLETED,POS_MODERN
O0000000381,C0000111,2025-12-22 20:29:03,STORE,S005,COMPLETED,POS_LEGACY
O0000000382,C0000111,2025-12-25 18:09:35,STORE,S013,COMPLETED,POS_LEGACY
O0000000383,C0000112,2024-05-25 11:57:44,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000384,C0000112,2024-12-02 18:50:55,STORE,S014,COMPLETED,POS_MODERN
O0000000385,C0000112,2024-12-03 12:40:01,STORE,S026,COMPLETED,POS_MODERN
O0000000386,C0000112,2025-02-08 09:32:04,STORE,S007,COMPLETED,POS_LEGACY
O0000000387,C0000112,2025-07-03 14:31:30,MOBILE,,COMPLETED,MOBILE_APP
O0000000388,C0000112,2025-09-01 09:00:58,ECOMMERCE,,CANCELLED,ECOM_V2
O0000000389,C0000112,2025-09-05 18:51:17,MOBILE,,COMPLETED,MOBILE_APP
O0000000390,C0000112,2025-09-24 19:32:35,STORE,S001,COMPLETED,POS_MODERN
O0000000391,C0000112,2025-11-01 17:15:07,STORE,S020,COMPLETED,POS_LEGACY
O0000000392,C0000112,2025-11-18 08:01:52,MOBILE,,COMPLETED,MOBILE_APP
O0000000393,C0000117,2025-12-17 18:09:34,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000394,C0000119,2025-05-11 15:45:23,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000395,C0000119,2025-05-13 08:05:36,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000396,C0000119,2025-11-28 18:41:35,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000397,C0000120,2025-11-08 08:23:13,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000398,C0000121,2025-06-26 16:30:57,STORE,S011,COMPLETED,POS_MODERN
O0000000399,C0000121,2025-12-10 19:28:05,STORE,S019,COMPLETED,POS_MODERN
O0000000400,C0000122,2025-11-17 09:45:39,STORE,S011,COMPLETED,POS_LEGACY
O0000000401,C0000123,2025-12-14 08:29:42,STORE,S006,COMPLETED,POS_MODERN
O0000000402,C0000124,2024-08-12 21:33:54,STORE,S017,COMPLETED,POS_MODERN
O0000000403,C0000124,2024-08-16 10:00:49,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000404,C0000124,2024-10-26 13:31:55,STORE,S011,COMPLETED,POS_MODERN
O0000000405,C0000124,2024-12-19 12:39:50,MOBILE,,COMPLETED,MOBILE_APP
O0000000406,C0000124,2025-03-12 20:26:49,STORE,S019,COMPLETED,POS_MODERN
O0000000407,C0000124,2025-05-07 18:34:11,STORE,S026,COMPLETED,POS_MODERN
O0000000408,C0000124,2025-06-13 18:31:05,STORE,S030,COMPLETED,POS_MODERN
O0000000409,C0000125,2024-12-25 20:02:18,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000410,C0000127,2025-12-21 15:32:44,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000411,C0000127,2025-12-24 20:44:08,STORE,S005,COMPLETED,POS_MODERN
O0000000412,C0000128,2024-11-05 16:44:08,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000413,C0000128,2024-11-08 13:24:13,STORE,S006,COMPLETED,POS_MODERN
O0000000414,C0000128,2024-11-23 18:28:49,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000415,C0000128,2024-12-10 20:43:06,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000416,C0000128,2024-12-19 12:48:58,MOBILE,,COMPLETED,MOBILE_APP
O0000000417,C0000128,2025-03-05 13:45:50,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000418,C0000128,2025-03-11 19:35:03,STORE,S002,COMPLETED,POS_MODERN
O0000000419,C0000128,2025-03-29 21:34:02,STORE,S004,COMPLETED,POS_LEGACY
O0000000420,C0000128,2025-05-29 16:21:44,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000421,C0000128,2025-07-07 09:03:10,STORE,S014,COMPLETED,POS_LEGACY
O0000000422,C0000128,2025-07-16 11:51:22,STORE,S028,COMPLETED,POS_LEGACY
O0000000423,C0000128,2025-07-30 10:11:26,STORE,S015,COMPLETED,POS_LEGACY
O0000000424,C0000128,2025-09-22 10:48:50,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000425,C0000128,2025-10-03 19:43:52,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000426,C0000128,2025-11-30 12:37:40,STORE,S006,COMPLETED,POS_LEGACY
O0000000427,C0000128,2025-12-02 15:32:11,STORE,S006,COMPLETED,POS_MODERN
O0000000428,C0000128,2025-12-09 19:07:52,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000429,C0000128,2025-12-09 20:01:22,STORE,S020,COMPLETED,POS_MODERN
O0000000430,C0000128,2025-12-25 20:45:34,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000431,C0000130,2025-11-20 19:11:19,STORE,S025,COMPLETED,POS_MODERN
O0000000432,C0000130,2025-11-24 11:42:59,STORE,S005,COMPLETED,POS_MODERN
O0000000433,C0000131,2024-02-07 11:19:36,MOBILE,,COMPLETED,MOBILE_APP
O0000000434,C0000134,2024-12-13 19:22:32,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000435,C0000134,2024-12-14 14:25:02,STORE,S005,COMPLETED,POS_MODERN
O0000000436,C0000134,2025-02-19 08:40:52,STORE,S010,COMPLETED,POS_MODERN
O0000000437,C0000134,2025-07-06 15:35:59,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000438,C0000135,2025-07-05 18:41:52,STORE,S016,COMPLETED,POS_LEGACY
O0000000439,C0000135,2025-07-10 09:48:39,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000440,C0000135,2025-08-19 10:43:52,STORE,S004,COMPLETED,POS_LEGACY
O0000000441,C0000137,2025-10-29 20:49:05,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000442,C0000138,2024-12-14 11:17:08,MOBILE,,COMPLETED,MOBILE_APP
O0000000443,C0000139,2024-07-13 21:26:55,STORE,S006,COMPLETED,POS_MODERN
O0000000444,C0000139,2024-08-14 14:20:24,MOBILE,,COMPLETED,MOBILE_APP
O0000000445,C0000139,2024-09-25 17:10:26,STORE,S028,COMPLETED,POS_LEGACY
O0000000446,C0000139,2025-01-10 15:33:04,STORE,S022,COMPLETED,POS_MODERN
O0000000447,C0000139,2025-03-20 17:22:53,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000448,C0000140,2024-10-26 20:50:27,MOBILE,,COMPLETED,MOBILE_APP
O0000000449,C0000140,2025-03-09 21:41:22,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000450,C0000140,2025-11-01 13:07:23,MOBILE,,COMPLETED,MOBILE_APP
O0000000451,C0000141,2025-09-25 12:34:12,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000452,C0000144,2024-12-19 16:11:51,MOBILE,,COMPLETED,MOBILE_APP
O0000000453,C0000145,2024-11-05 12:46:31,STORE,S022,COMPLETED,POS_LEGACY
O0000000454,C0000145,2024-12-23 15:05:12,MOBILE,,COMPLETED,MOBILE_APP
O0000000455,C0000145,2024-12-29 18:20:20,STORE,S001,COMPLETED,POS_LEGACY
O0000000456,C0000145,2025-01-21 08:30:20,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000457,C0000145,2025-01-21 21:31:03,STORE,S020,CANCELLED,POS_MODERN
O0000000458,C0000145,2025-03-22 21:18:25,STORE,S002,COMPLETED,POS_MODERN
O0000000459,C0000145,2025-05-24 11:54:32,STORE,S012,COMPLETED,POS_MODERN
O0000000460,C0000145,2025-06-03 21:23:46,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000461,C0000145,2025-06-29 13:43:51,STORE,S015,COMPLETED,POS_MODERN
O0000000462,C0000145,2025-07-07 08:27:58,STORE,S024,COMPLETED,POS_LEGACY
O0000000463,C0000145,2025-07-22 17:21:18,STORE,S015,COMPLETED,POS_MODERN
O0000000464,C0000145,2025-09-02 12:02:53,STORE,S017,COMPLETED,POS_MODERN
O0000000465,C0000145,2025-10-25 19:19:52,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000466,C0000145,2025-10-26 08:14:04,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000467,C0000145,2025-11-17 20:39:44,STORE,S014,COMPLETED,POS_MODERN
O0000000468,C0000145,2025-11-18 08:13:59,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000469,C0000145,2025-11-25 16:41:35,STORE,S026,CANCELLED,POS_MODERN
O0000000470,C0000145,2025-11-30 19:42:24,ECOMMERCE,,CANCELLED,ECOM_V2
O0000000471,C0000145,2025-12-09 17:20:34,STORE,S029,COMPLETED,POS_LEGACY
O0000000472,C0000145,2025-12-10 16:53:35,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000473,C0000145,2025-12-28 16:43:19,STORE,S015,COMPLETED,POS_MODERN
O0000000474,C0000146,2024-11-17 14:44:22,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000475,C0000146,2025-02-20 18:49:15,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000476,C0000146,2025-03-31 18:03:12,MOBILE,,COMPLETED,MOBILE_APP
O0000000477,C0000146,2025-08-20 09:28:05,STORE,S002,COMPLETED,POS_LEGACY
O0000000478,C0000146,2025-08-28 14:28:55,STORE,S022,COMPLETED,POS_MODERN
O0000000479,C0000147,2025-02-19 19:11:37,STORE,S009,COMPLETED,POS_LEGACY
O0000000480,C0000147,2025-03-10 16:57:04,STORE,S012,COMPLETED,POS_MODERN
O0000000481,C0000147,2025-03-15 08:01:18,STORE,S013,COMPLETED,POS_MODERN
O0000000482,C0000147,2025-05-31 10:28:04,STORE,S005,COMPLETED,POS_LEGACY
O0000000483,C0000147,2025-06-17 20:04:23,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000484,C0000147,2025-07-22 21:20:22,STORE,S021,COMPLETED,POS_LEGACY
O0000000485,C0000147,2025-11-12 18:38:00,STORE,S030,COMPLETED,POS_MODERN
O0000000486,C0000147,2025-11-30 13:35:23,STORE,S011,COMPLETED,POS_MODERN
O0000000487,C0000147,2025-12-06 13:09:46,STORE,S009,COMPLETED,POS_MODERN
O0000000488,C0000147,2025-12-13 08:30:37,MOBILE,,COMPLETED,MOBILE_APP
O0000000489,C0000150,2025-02-27 19:57:19,STORE,S017,COMPLETED,POS_LEGACY
O0000000490,C0000150,2025-03-05 17:56:36,STORE,S020,COMPLETED,POS_MODERN
O0000000491,C0000150,2025-04-01 18:47:34,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000492,C0000150,2025-04-11 18:53:51,STORE,S020,COMPLETED,POS_MODERN
O0000000493,C0000150,2025-05-18 12:46:48,MOBILE,,COMPLETED,MOBILE_APP
O0000000494,C0000150,2025-06-22 09:14:55,MOBILE,,COMPLETED,MOBILE_APP
O0000000495,C0000150,2025-09-11 08:06:52,MOBILE,,COMPLETED,MOBILE_APP
O0000000496,C0000150,2025-10-13 17:07:41,STORE,S029,COMPLETED,POS_LEGACY
O0000000497,C0000150,2025-11-26 14:59:18,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000498,C0000150,2025-12-26 10:46:30,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000499,C0000153,2025-12-13 08:09:41,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000500,C0000153,2025-12-16 10:21:45,STORE,S011,COMPLETED,POS_LEGACY
O0000000501,C0000153,2025-12-22 21:29:42,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000502,C0000155,2024-09-11 10:22:31,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000503,C0000155,2024-10-17 20:00:28,STORE,S003,COMPLETED,POS_MODERN
O0000000504,C0000155,2025-01-08 08:23:00,ECOMMERCE,,CANCELLED,ECOM_V2
O0000000505,C0000155,2025-04-18 12:59:52,STORE,S006,COMPLETED,POS_MODERN
O0000000506,C0000155,2025-08-04 18:08:30,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000507,C0000156,2025-11-15 19:14:28,MOBILE,,COMPLETED,MOBILE_APP
O0000000508,C0000156,2025-12-28 17:28:14,STORE,S007,COMPLETED,POS_MODERN
O0000000509,C0000159,2025-12-15 17:34:23,MOBILE,,COMPLETED,MOBILE_APP
O0000000510,C0000159,2025-12-17 16:11:27,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000511,C0000159,2025-12-21 11:41:24,STORE,S013,COMPLETED,POS_LEGACY
O0000000512,C0000159,2025-12-26 16:42:16,STORE,S009,COMPLETED,POS_MODERN
O0000000513,C0000160,2025-04-02 09:33:37,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000514,C0000160,2025-04-18 10:08:05,STORE,S016,COMPLETED,POS_MODERN
O0000000515,C0000160,2025-05-17 09:40:54,STORE,S024,COMPLETED,POS_LEGACY
O0000000516,C0000160,2025-06-21 10:31:58,STORE,S028,COMPLETED,POS_MODERN
O0000000517,C0000160,2025-11-02 21:31:40,STORE,S021,COMPLETED,POS_MODERN
O0000000518,C0000160,2025-11-24 20:14:46,MOBILE,,COMPLETED,MOBILE_APP
O0000000519,C0000160,2025-12-14 10:31:19,STORE,S006,COMPLETED,POS_MODERN
O0000000520,C0000160,2025-12-16 17:12:58,STORE,S024,CANCELLED,POS_LEGACY
O0000000521,C0000161,2024-12-21 09:01:23,STORE,S016,COMPLETED,POS_MODERN
O0000000522,C0000161,2024-12-25 18:32:24,STORE,S006,COMPLETED,POS_LEGACY
O0000000523,C0000161,2024-12-27 16:41:16,STORE,S007,COMPLETED,POS_LEGACY
O0000000524,C0000161,2025-01-06 18:28:14,STORE,S011,COMPLETED,POS_MODERN
O0000000525,C0000161,2025-02-08 19:08:56,STORE,S009,COMPLETED,POS_MODERN
O0000000526,C0000161,2025-02-13 16:29:45,STORE,S028,COMPLETED,POS_MODERN
O0000000527,C0000161,2025-04-18 08:06:26,STORE,S009,COMPLETED,POS_MODERN
O0000000528,C0000161,2025-11-28 10:01:34,MOBILE,,COMPLETED,MOBILE_APP
O0000000529,C0000162,2025-07-23 19:35:57,MOBILE,,COMPLETED,MOBILE_APP
O0000000530,C0000162,2025-07-30 13:00:16,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000531,C0000162,2025-08-05 16:01:10,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000532,C0000162,2025-10-07 16:10:49,STORE,S018,COMPLETED,POS_MODERN
O0000000533,C0000162,2025-11-18 11:04:38,STORE,S023,COMPLETED,POS_MODERN
O0000000534,C0000162,2025-11-25 09:24:37,MOBILE,,COMPLETED,MOBILE_APP
O0000000535,C0000162,2025-12-11 21:57:29,STORE,S015,COMPLETED,POS_LEGACY
O0000000536,C0000163,2025-01-04 16:11:34,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000537,C0000163,2025-04-01 16:57:13,MOBILE,,COMPLETED,MOBILE_APP
O0000000538,C0000163,2025-07-10 16:29:29,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000539,C0000163,2025-08-26 13:29:51,MOBILE,,COMPLETED,MOBILE_APP
O0000000540,C0000165,2025-10-19 12:31:41,STORE,S011,COMPLETED,POS_MODERN
O0000000541,C0000165,2025-11-07 15:42:26,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000542,C0000165,2025-11-20 14:57:11,STORE,S023,COMPLETED,POS_LEGACY
O0000000543,C0000165,2025-11-27 15:34:12,STORE,S021,COMPLETED,POS_MODERN
O0000000544,C0000165,2025-12-03 10:16:36,STORE,S018,COMPLETED,POS_MODERN
O0000000545,C0000165,2025-12-12 19:01:23,STORE,S028,COMPLETED,POS_MODERN
O0000000546,C0000165,2025-12-14 18:20:17,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000547,C0000165,2025-12-19 21:27:34,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000548,C0000166,2025-05-15 20:58:28,STORE,S021,COMPLETED,POS_MODERN
O0000000549,C0000166,2025-07-22 10:37:51,STORE,S022,COMPLETED,POS_MODERN
O0000000550,C0000166,2025-08-25 12:22:31,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000551,C0000166,2025-09-29 13:39:39,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000552,C0000166,2025-10-22 18:21:31,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000553,C0000166,2025-12-16 08:34:05,STORE,S019,COMPLETED,POS_LEGACY
O0000000554,C0000166,2025-12-20 08:08:00,MOBILE,,COMPLETED,MOBILE_APP
O0000000555,C0000166,2025-12-22 21:19:35,STORE,S020,COMPLETED,POS_MODERN
O0000000556,C0000166,2025-12-27 12:08:53,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000557,C0000169,2024-06-18 10:02:45,STORE,S024,COMPLETED,POS_LEGACY
O0000000558,C0000169,2024-09-17 14:19:45,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000559,C0000169,2024-12-28 21:20:41,STORE,S003,COMPLETED,POS_LEGACY
O0000000560,C0000169,2025-06-19 19:54:50,STORE,S014,COMPLETED,POS_MODERN
O0000000561,C0000169,2025-06-21 21:12:10,STORE,S028,COMPLETED,POS_LEGACY
O0000000562,C0000169,2025-12-09 20:49:02,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000563,C0000169,2025-12-11 09:14:33,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000564,C0000169,2025-12-15 12:23:48,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000565,C0000170,2025-01-28 19:41:00,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000566,C0000171,2025-07-20 09:31:24,STORE,S018,COMPLETED,POS_MODERN
O0000000567,C0000171,2025-07-25 09:06:22,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000568,C0000171,2025-09-19 14:12:52,STORE,S020,COMPLETED,POS_LEGACY
O0000000569,C0000171,2025-09-24 18:11:44,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000570,C0000171,2025-10-23 13:34:01,STORE,S014,COMPLETED,POS_MODERN
O0000000571,C0000171,2025-11-15 13:11:06,STORE,S005,COMPLETED,POS_LEGACY
O0000000572,C0000171,2025-12-13 14:05:59,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000573,C0000171,2025-12-16 08:20:09,STORE,S014,COMPLETED,POS_LEGACY
O0000000574,C0000171,2025-12-20 15:26:29,STORE,S025,COMPLETED,POS_MODERN
O0000000575,C0000171,2025-12-29 14:39:53,STORE,S013,COMPLETED,POS_MODERN
O0000000576,C0000172,2025-09-18 12:23:18,STORE,S005,COMPLETED,POS_LEGACY
O0000000577,C0000172,2025-09-26 11:56:25,STORE,S027,COMPLETED,POS_MODERN
O0000000578,C0000172,2025-10-18 13:20:56,MOBILE,,COMPLETED,MOBILE_APP
O0000000579,C0000172,2025-10-18 13:45:30,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000580,C0000172,2025-10-22 12:39:34,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000581,C0000172,2025-12-11 15:10:19,ECOMMERCE,,COMPLETED,ECOM_V1
O0000000582,C0000172,2025-12-13 09:24:05,STORE,S010,COMPLETED,POS_MODERN
O0000000583,C0000172,2025-12-23 14:14:43,STORE,S022,COMPLETED,POS_LEGACY
O0000000584,C0000175,2025-07-27 13:27:45,MOBILE,,COMPLETED,MOBILE_APP
O0000000585,C0000175,2025-08-24 17:52:38,MOBILE,,COMPLETED,MOBILE_APP
O0000000586,C0000175,2025-08-30 13:21:31,STORE,S008,COMPLETED,POS_MODERN
O0000000587,C0000175,2025-09-11 15:32:36,ECOMMERCE,,COMPLETED,ECOM_V2
O0000000588,C0000175,2025-09-23 19:08:46,STORE,S020,COMPLETED,POS_MODERN
