stock_count_id,count_date,inventory_snapshot_id,store_id,product_id,system_qty,physical_qty,variance_units,variance_pct
SC00000386,2025-12-31,INV00000188,S001,P00188,2,2,0,0.0
SC00000387,2025-12-31,INV00007205,S015,P00205,1,1,0,0.0
SC00000388,2025-12-31,INV00014561,S030,P00061,4,4,0,0.0
SC00000389,2025-12-31,INV00002203,S005,P00203,7,7,0,0.0
SC00000390,2025-12-31,INV00011223,S023,P00223,12,12,0,0.0
SC00000391,2025-12-31,INV00003353,S007,P00353,7,7,0,0.0
SC00000392,2025-12-31,INV00007778,S016,P00278,7,7,0,0.0
SC00000393,2025-12-31,INV00007113,S015,P00113,11,11,0,0.0
SC00000394,2025-12-31,INV00004376,S009,P00376,2,2,0,0.0
SC00000395,2025-12-31,INV00004179,S009,P00179,2,2,0,0.0
SC00000396,2025-12-31,INV00007595,S016,P00095,2,2,0,0.0
SC00000397,2025-12-31,INV00003001,S007,P00001,1,1,0,0.0
SC00000398,2025-12-31,INV00006697,S014,P00197,3,3,0,0.0
SC00000399,2025-12-31,INV00004190,S009,P00190,3,3,0,0.0
SC00000400,2025-12-31,INV00007002,S015,P00002,5,5,0,0.0
SC00000401,2025-12-31,INV00000953,S002,P00453,3,3,0,0.0
SC00000402,2025-12-31,INV00014496,S029,P00496,6,6,0,0.0
SC00000403,2025-12-31,INV00004400,S009,P00400,9,9,0,0.0
SC00000404,2025-12-31,INV00004543,S010,P00043,5,5,0,0.0
SC00000405,2025-12-31,INV00013932,S028,P00432,3,3,0,0.0
SC00000406,2025-12-31,INV00003379,S007,P00379,6,6,0,0.0
SC00000407,2025-12-31,INV00008783,S018,P00283,12,12,0,0.0
SC00000408,2025-12-31,INV00001693,S004,P00193,3,3,0,0.0
SC00000409,2025-12-31,INV00007999,S016,P00499,6,6,0,0.0
SC00000410,2025-12-31,INV00003286,S007,P00286,4,4,0,0.0
SC00000411,2025-12-31,INV00005297,S011,P00297,13,13,0,0.0
SC00000412,2025-12-31,INV00009778,S020,P00278,9,9,0,0.0
SC00000413,2025-12-31,INV00011995,S024,P00495,2,2,0,0.0
SC00000414,2025-12-31,INV00011211,S023,P00211,17,17,0,0.0
SC00000415,2025-12-31,INV00005317,S011,P00317,2,2,0,0.0
SC00000416,2025-12-31,INV00006908,S014,P00408,2,2,0,0.0
SC00000417,2025-12-31,INV00005592,S012,P00092,10,10,0,0.0
SC00000418,2025-12-31,INV00000742,S002,P00242,8,8,0,0.0
SC00000419,2025-12-31,INV00007178,S015,P00178,7,7,0,0.0
SC00000420,2025-12-31,INV00009303,S019,P00303,8,8,0,0.0
SC00000421,2025-12-31,INV00007886,S016,P00386,6,6,0,0.0
SC00000422,2025-12-31,INV00000032,S001,P00032,2,2,0,0.0
SC00000423,2025-12-31,INV00004992,S010,P00492,4,4,0,0.0
SC00000424,2025-12-31,INV00006307,S013,P00307,4,4,0,0.0
SC00000425,2025-12-31,INV00013125,S027,P00125,3,3,0,0.0
SC00000426,2025-12-31,INV00006484,S013,P00484,21,20,-1,-0.0476
SC00000427,2025-12-31,INV00005409,S011,P00409,2,2,0,0.0
SC00000428,2025-12-31,INV00006134,S013,P00134,10,10,0,0.0
SC00000429,2025-12-31,INV00003868,S008,P00368,6,6,0,0.0
SC00000430,2025-12-31,INV00001658,S004,P00158,2,2,0,0.0
SC00000431,2025-12-31,INV00002040,S005,P00040,3,3,0,0.0
SC00000432,2025-12-31,INV00010513,S022,P00013,2,2,0,0.0
SC00000433,2025-12-31,INV00011284,S023,P00284,8,8,0,0.0
SC00000434,2025-12-31,INV00013889,S028,P00389,5,5,0,0.0
SC00000435,2025-12-31,INV00003138,S007,P00138,1,1,0,0.0
SC00000436,2025-12-31,INV00009946,S020,P00446,3,3,0,0.0
SC00000437,2025-12-31,INV00007216,S015,P00216,18,18,0,0.0
SC00000438,2025-12-31,INV00010929,S022,P00429,3,3,0,0.0
SC00000439,2025-12-31,INV00000616,S002,P00116,5,5,0,0.0
SC00000440,2025-12-31,INV00006662,S014,P00162,7,7,0,0.0
SC00000441,2025-12-31,INV00004334,S009,P00334,2,2,0,0.0
SC00000442,2025-12-31,INV00010660,S022,P00160,2,2,0,0.0
SC00000443,2025-12-31,INV00009520,S020,P00020,5,5,0,0.0
SC00000444,2025-12-31,INV00009157,S019,P00157,2,2,0,0.0
SC00000445,2025-12-31,INV00003820,S008,P00320,10,10,0,0.0
SC00000446,2025-12-31,INV00006315,S013,P00315,11,11,0,0.0
SC00000447,2025-12-31,INV00011217,S023,P00217,5,5,0,0.0
SC00000448,2025-12-31,INV00001713,S004,P00213,9,9,0,0.0
SC00000449,2025-12-31,INV00009385,S019,P00385,1,1,0,0.0
SC00000450,2025-12-31,INV00009025,S019,P00025,1,1,0,0.0
SC00000451,2025-12-31,INV00009511,S020,P00011,3,3,0,0.0
SC00000452,2025-12-31,INV00012366,S025,P00366,4,4,0,0.0
SC00000453,2025-12-31,INV00005536,S012,P00036,6,6,0,0.0
SC00000454,2025-12-31,INV00011203,S023,P00203,27,28,1,0.037
SC00000455,2025-12-31,INV00002735,S006,P00235,10,10,0,0.0
SC00000456,2025-12-31,INV00010298,S021,P00298,7,7,0,0.0
SC00000457,2025-12-31,INV00007081,S015,P00081,6,6,0,0.0
SC00000458,2025-12-31,INV00000828,S002,P00328,10,10,0,0.0
SC00000459,2025-12-31,INV00014487,S029,P00487,8,8,0,0.0
SC00000460,2025-12-31,INV00011196,S023,P00196,5,5,0,0.0
SC00000461,2025-12-31,INV00012205,S025,P00205,3,3,0,0.0
SC00000462,2025-12-31,INV00004571,S010,P00071,10,10,0,0.0
SC00000463,2025-12-31,INV00014259,S029,P00259,10,10,0,0.0
SC00000464,2025-12-31,INV00008909,S018,P00409,4,4,0,0.0
SC00000465,2025-12-31,INV00010608,S022,P00108,12,12,0,0.0
SC00000466,2025-12-31,INV00006432,S013,P00432,2,2,0,0.0
SC00000467,2025-12-31,INV00004058,S009,P00058,3,3,0,0.0
SC00000468,2025-12-31,INV00001758,S004,P00258,5,5,0,0.0
SC00000469,2025-12-31,INV00003468,S007,P00468,5,5,0,0.0
SC00000470,2025-12-31,INV00007144,S015,P00144,10,10,0,0.0
SC00000471,2025-12-31,INV00013445,S027,P00445,3,3,0,0.0
SC00000472,2025-12-31,INV00013159,S027,P00159,7,7,0,0.0
SC00000473,2025-12-31,INV00010767,S022,P00267,4,4,0,0.0
SC00000474,2025-12-31,INV00013923,S028,P00423,3,3,0,0.0
SC00000475,2025-12-31,INV00014808,S030,P00308,1,1,0,0.0
SC00000476,2025-12-31,INV00011082,S023,P00082,5,5,0,0.0
SC00000477,2025-12-31,INV00007828,S016,P00328,4,4,0,0.0
SC00000478,2025-12-31,INV00003388,S007,P00388,2,2,0,0.0
SC00000479,2025-12-31,INV00013494,S027,P00494,5,5,0,0.0
SC00000480,2025-12-31,INV00012454,S025,P00454,5,5,0,0.0
SC00000481,2025-12-31,INV00008485,S017,P00485,2,2,0,0.0
SC00000482,2025-12-31,INV00001564,S004,P00064,9,9,0,0.0
SC00000483,2025-12-31,INV00000225,S001,P00225,4,4,0,0.0
SC00000484,2025-12-31,INV00006011,S013,P00011,3,3,0,0.0
SC00000485,2025-12-31,INV00002522,S006,P00022,1,1,0,0.0
SC00000486,2025-12-31,INV00014631,S030,P00131,4,4,0,0.0
SC00000487,2025-12-31,INV00013863,S028,P00363,9,9,0,0.0
SC00000488,2025-12-31,INV00009053,S019,P00053,2,2,0,0.0
SC00000489,2025-12-31,INV00002143,S005,P00143,9,9,0,0.0
SC00000490,2025-12-31,INV00004983,S010,P00483,2,2,0,0.0
SC00000491,2025-12-31,INV00009521,S020,P00021,5,5,0,0.0
SC00000492,2025-12-31,INV00004528,S010,P00028,2,2,0,0.0
SC00000493,2025-12-31,INV00010346,S021,P00346,7,7,0,0.0
SC00000494,2025-12-31,INV00013626,S028,P00126,3,3,0,0.0
SC00000495,2025-12-31,INV00008828,S018,P00328,9,9,0,0.0
SC00000496,2025-12-31,INV00013412,S027,P00412,2,2,0,0.0
SC00000497,2025-12-31,INV00001714,S004,P00214,2,2,0,0.0
SC00000498,2025-12-31,INV00001858,S004,P00358,2,2,0,0.0
SC00000499,2025-12-31,INV00009282,S019,P00282,2,2,0,0.0
SC00000500,2025-12-31,INV00010814,S022,P00314,25,25,0,0.0
SC00000501,2025-12-31,INV00003917,S008,P00417,4,4,0,0.0
SC00000502,2025-12-31,INV00000228,S001,P00228,1,1,0,0.0
SC00000503,2025-12-31,INV00004647,S010,P00147,2,2,0,0.0
SC00000504,2025-12-31,INV00004026,S009,P00026,1,1,0,0.0
SC00000505,2025-12-31,INV00001129,S003,P00129,4,4,0,0.0
SC00000506,2025-12-31,INV00007388,S015,P00388,12,12,0,0.0
SC00000507,2025-12-31,INV00004011,S009,P00011,5,5,0,0.0
SC00000508,2025-12-31,INV00001324,S003,P00324,10,10,0,0.0
SC00000509,2025-12-31,INV00009249,S019,P00249,10,10,0,0.0
SC00000510,2025-12-31,INV00003249,S007,P00249,1,1,0,0.0
SC00000511,2025-12-31,INV00009090,S019,P00090,2,2,0,0.0
SC00000512,2025-12-31,INV00002875,S006,P00375,2,2,0,0.0
SC00000513,2025-12-31,INV00007988,S016,P00488,1,1,0,0.0
SC00000514,2025-12-31,INV00008229,S017,P00229,8,8,0,0.0
SC00000515,2025-12-31,INV00002102,S005,P00102,1,1,0,0.0
SC00000516,2025-12-31,INV00003186,S007,P00186,15,15,0,0.0
SC00000517,2025-12-31,INV00004687,S010,P00187,5,5,0,0.0
SC00000518,2025-12-31,INV00004141,S009,P00141,2,2,0,0.0
SC00000519,2025-12-31,INV00007399,S015,P00399,1,1,0,0.0
SC00000520,2025-12-31,INV00010214,S021,P00214,8,8,0,0.0
SC00000521,2025-12-31,INV00011881,S024,P00381,5,5,0,0.0
SC00000522,2025-12-31,INV00007581,S016,P00081,6,6,0,0.0
SC00000523,2025-12-31,INV00010345,S021,P00345,2,2,0,0.0
SC00000524,2025-12-31,INV00000795,S002,P00295,1,1,0,0.0
SC00000525,2025-12-31,INV00002653,S006,P00153,3,3,0,0.0
SC00000526,2025-12-31,INV00011896,S024,P00396,2,2,0,0.0
SC00000527,2025-12-31,INV00005965,S012,P00465,6,6,0,0.0
SC00000528,2025-12-31,INV00008445,S017,P00445,5,5,0,0.0
SC00000529,2025-12-31,INV00007080,S015,P00080,6,6,0,0.0
SC00000530,2025-12-31,INV00010227,S021,P00227,10,10,0,0.0
SC00000531,2025-12-31,INV00012495,S025,P00495,3,3,0,0.0
SC00000532,2025-12-31,INV00006159,S013,P00159,2,2,0,0.0
SC00000533,2025-12-31,INV00007377,S015,P00377,6,6,0,0.0
SC00000534,2025-12-31,INV00010535,S022,P00035,5,5,0,0.0
SC00000535,2025-12-31,INV00009128,S019,P00128,1,1,0,0.0
SC00000536,2025-12-31,INV00007467,S015,P00467,1,1,0,0.0
SC00000537,2025-12-31,INV00010784,S022,P00284,1,1,0,0.0
SC00000538,2025-12-31,INV00000973,S002,P00473,3,3,0,0.0
SC00000539,2025-12-31,INV00010292,S021,P00292,6,6,0,0.0
SC00000540,2025-12-31,INV00014905,S030,P00405,6,6,0,0.0
SC00000541,2025-12-31,INV00003348,S007,P00348,7,7,0,0.0
SC00000542,2025-12-31,INV00001119,S003,P00119,1,1,0,0.0
SC00000543,2025-12-31,INV00000776,S002,P00276,6,6,0,0.0
SC00000544,2025-12-31,INV00013801,S028,P00301,2,2,0,0.0
SC00000545,2025-12-31,INV00013726,S028,P00226,7,7,0,0.0
SC00000546,2025-12-31,INV00008534,S018,P00034,4,4,0,0.0
SC00000547,2025-12-31,INV00003462,S007,P00462,3,3,0,0.0
SC00000548,2025-12-31,INV00002766,S006,P00266,1,1,0,0.0
SC00000549,2025-12-31,INV00002501,S006,P00001,6,6,0,0.0
SC00000550,2025-12-31,INV00012244,S025,P00244,7,7,0,0.0
SC00000551,2025-12-31,INV00003575,S008,P00075,1,1,0,0.0
SC00000552,2025-12-31,INV00000150,S001,P00150,11,11,0,0.0
SC00000553,2025-12-31,INV00000113,S001,P00113,15,15,0,0.0
SC00000554,2025-12-31,INV00014945,S030,P00445,8,8,0,0.0
SC00000555,2025-12-31,INV00009696,S020,P00196,1,1,0,0.0
SC00000556,2025-12-31,INV00006549,S014,P00049,11,11,0,0.0
SC00000557,2025-12-31,INV00002803,S006,P00303,4,4,0,0.0
SC00000558,2025-12-31,INV00012453,S025,P00453,4,4,0,0.0
SC00000559,2025-12-31,INV00002535,S006,P00035,2,2,0,0.0
SC00000560,2025-12-31,INV00008647,S018,P00147,1,1,0,0.0
SC00000561,2025-12-31,INV00005478,S011,P00478,5,5,0,0.0
SC00000562,2025-12-31,INV00004856,S010,P00356,1,1,0,0.0
SC00000563,2025-12-31,INV00010603,S022,P00103,8,8,0,0.0
SC00000564,2025-12-31,INV00008358,S017,P00358,2,2,0,0.0
SC00000565,2025-12-31,INV00010621,S022,P00121,13,13,0,0.0
SC00000566,2025-12-31,INV00011488,S023,P00488,13,13,0,0.0
SC00000567,2025-12-31,INV00012559,S026,P00059,7,7,0,0.0
SC00000568,2025-12-31,INV00002845,S006,P00345,3,3,0,0.0
SC00000569,2025-12-31,INV00008055,S017,P00055,6,6,0,0.0
SC00000570,2025-12-31,INV00009229,S019,P00229,5,5,0,0.0
SC00000571,2025-12-31,INV00003106,S007,P00106,2,2,0,0.0
SC00000572,2025-12-31,INV00010118,S021,P00118,3,3,0,0.0
SC00000573,2025-12-31,INV00008876,S018,P00376,7,7,0,0.0
SC00000574,2025-12-31,INV00012443,S025,P00443,10,10,0,0.0
SC00000575,2025-12-31,INV00000459,S001,P00459,2,2,0,0.0
SC00000576,2025-12-31,INV00011438,S023,P00438,4,4,0,0.0
SC00000577,2025-12-31,INV00002946,S006,P00446,3,3,0,0.0
SC00000578,2025-12-31,INV00005516,S012,P00016,4,4,0,0.0
SC00000579,2025-12-31,INV00004747,S010,P00247,27,28,1,0.037
SC00000580,2025-12-31,INV00008058,S017,P00058,3,3,0,0.0
SC00000581,2025-12-31,INV00012664,S026,P00164,5,5,0,0.0
SC00000582,2025-12-31,INV00012334,S025,P00334,2,2,0,0.0
SC00000583,2025-12-31,INV00008733,S018,P00233,3,3,0,0.0
SC00000584,2025-12-31,INV00003845,S008,P00345,2,2,0,0.0
SC00000585,2025-12-31,INV00014226,S029,P00226,4,4,0,0.0
SC00000586,2025-12-31,INV00013379,S027,P00379,3,3,0,0.0
SC00000587,2025-12-31,INV00000977,S002,P00477,3,3,0,0.0
SC00000588,2025-12-31,INV00004113,S009,P00113,3,3,0,0.0
SC00000589,2025-12-31,INV00008226,S017,P00226,2,2,0,0.0
SC00000590,2025-12-31,INV00008248,S017,P00248,9,9,0,0.0
SC00000591,2025-12-31,INV00014141,S029,P00141,1,1,0,0.0
SC00000592,2025-12-31,INV00006222,S013,P00222,1,1,0,0.0
SC00000593,2025-12-31,INV00011420,S023,P00420,4,4,0,0.0
SC00000594,2025-12-31,INV00003650,S008,P00150,13,13,0,0.0
SC00000595,2025-12-31,INV00008950,S018,P00450,6,6,0,0.0
SC00000596,2025-12-31,INV00001962,S004,P00462,4,4,0,0.0
SC00000597,2025-12-31,INV00003277,S007,P00277,2,2,0,0.0
SC00000598,2025-12-31,INV00012428,S025,P00428,4,4,0,0.0
SC00000599,2025-12-31,INV00014928,S030,P00428,4,4,0,0.0
SC00000600,2025-12-31,INV00001625,S004,P00125,1,1,0,0.0
SC00000601,2025-12-31,INV00012753,S026,P00253,2,2,0,0.0
SC00000602,2025-12-31,INV00007361,S015,P00361,13,13,0,0.0
SC00000603,2025-12-31,INV00003759,S008,P00259,1,1,0,0.0
SC00000604,2025-12-31,INV00001879,S004,P00379,4,4,0,0.0
SC00000605,2025-12-31,INV00001806,S004,P00306,1,1,0,0.0
SC00000606,2025-12-31,INV00008345,S017,P00345,4,4,0,0.0
SC00000607,2025-12-31,INV00004047,S009,P00047,9,9,0,0.0
SC00000608,2025-12-31,INV00005387,S011,P00387,3,3,0,0.0
SC00000609,2025-12-31,INV00008982,S018,P00482,5,5,0,0.0
SC00000610,2025-12-31,INV00003157,S007,P00157,3,3,0,0.0
SC00000611,2025-12-31,INV00006588,S014,P00088,8,8,0,0.0
SC00000612,2025-12-31,INV00004154,S009,P00154,12,12,0,0.0
SC00000613,2025-12-31,INV00002447,S005,P00447,3,3,0,0.0
SC00000614,2025-12-31,INV00005242,S011,P00242,2,2,0,0.0
SC00000615,2025-12-31,INV00004318,S009,P00318,1,1,0,0.0
SC00000616,2025-12-31,INV00001343,S003,P00343,1,1,0,0.0
SC00000617,2025-12-31,INV00012679,S026,P00179,4,4,0,0.0
SC00000618,2025-12-31,INV00005394,S011,P00394,1,1,0,0.0
SC00000619,2025-12-31,INV00003941,S008,P00441,7,7,0,0.0
SC00000620,2025-12-31,INV00004380,S009,P00380,4,4,0,0.0
SC00000621,2025-12-31,INV00013942,S028,P00442,9,9,0,0.0
SC00000622,2025-12-31,INV00014761,S030,P00261,3,3,0,0.0
SC00000623,2025-12-31,INV00013100,S027,P00100,4,4,0,0.0
SC00000624,2025-12-31,INV00014969,S030,P00469,3,3,0,0.0
SC00000625,2025-12-31,INV00004236,S009,P00236,1,1,0,0.0
SC00000626,2025-12-31,INV00011365,S023,P00365,11,11,0,0.0
SC00000627,2025-12-31,INV00013681,S028,P00181,3,3,0,0.0
SC00000628,2025-12-31,INV00002897,S006,P00397,10,10,0,0.0
SC00000629,2025-12-31,INV00006019,S013,P00019,1,1,0,0.0
SC00000630,2025-12-31,INV00006487,S013,P00487,3,3,0,0.0
SC00000631,2025-12-31,INV00014191,S029,P00191,15,15,0,0.0
SC00000632,2025-12-31,INV00003750,S008,P00250,2,2,0,0.0
SC00000633,2025-12-31,INV00010598,S022,P00098,9,9,0,0.0
SC00000634,2025-12-31,INV00014743,S030,P00243,12,12,0,0.0
SC00000635,2025-12-31,INV00001836,S004,P00336,6,6,0,0.0
SC00000636,2025-12-31,INV00003963,S008,P00463,5,5,0,0.0
SC00000637,2025-12-31,INV00003973,S008,P00473,9,9,0,0.0
SC00000638,2025-12-31,INV00013808,S028,P00308,4,4,0,0.0
SC00000639,2025-12-31,INV00012563,S026,P00063,12,12,0,0.0
SC00000640,2025-12-31,INV00011856,S024,P00356,1,1,0,0.0
SC00000641,2025-12-31,INV00001803,S004,P00303,7,7,0,0.0
SC00000642,2025-12-31,INV00002029,S005,P00029,9,9,0,0.0
SC00000643,2025-12-31,INV00008211,S017,P00211,12,12,0,0.0
SC00000644,2025-12-31,INV00011918,S024,P00418,5,5,0,0.0
SC00000645,2025-12-31,INV00004261,S009,P00261,10,10,0,0.0
SC00000646,2025-12-31,INV00011129,S023,P00129,6,6,0,0.0
SC00000647,2025-12-31,INV00008329,S017,P00329,2,2,0,0.0
SC00000648,2025-12-31,INV00005341,S011,P00341,2,2,0,0.0
SC00000649,2025-12-31,INV00002342,S005,P00342,6,6,0,0.0
SC00000650,2025-12-31,INV00012568,S026,P00068,3,3,0,0.0
SC00000651,2025-12-31,INV00005073,S011,P00073,4,4,0,0.0
SC00000652,2025-12-31,INV00012202,S025,P00202,3,3,0,0.0
SC00000653,2025-12-31,INV00014874,S030,P00374,7,7,0,0.0
SC00000654,2025-12-31,INV00002974,S006,P00474,10,10,0,0.0
SC00000655,2025-12-31,INV00012525,S026,P00025,9,9,0,0.0
SC00000656,2025-12-31,INV00008423,S017,P00423,3,3,0,0.0
SC00000657,2025-12-31,INV00000408,S001,P00408,6,6,0,0.0
SC00000658,2025-12-31,INV00006189,S013,P00189,6,6,0,0.0
SC00000659,2025-12-31,INV00003089,S007,P00089,3,3,0,0.0
SC00000660,2025-12-31,INV00005615,S012,P00115,3,3,0,0.0
SC00000661,2025-12-31,INV00012847,S026,P00347,2,2,0,0.0
SC00000662,2025-12-31,INV00000288,S001,P00288,1,1,0,0.0
SC00000663,2025-12-31,INV00008671,S018,P00171,11,11,0,0.0
SC00000664,2025-12-31,INV00003313,S007,P00313,2,2,0,0.0
SC00000665,2025-12-31,INV00011756,S024,P00256,4,4,0,0.0
SC00000666,2025-12-31,INV00007321,S015,P00321,6,6,0,0.0
SC00000667,2025-12-31,INV00000115,S001,P00115,5,5,0,0.0
SC00000668,2025-12-31,INV00013282,S027,P00282,8,8,0,0.0
SC00000669,2025-12-31,INV00011608,S024,P00108,1,1,0,0.0
SC00000670,2025-12-31,INV00008157,S017,P00157,2,2,0,0.0
SC00000671,2025-12-31,INV00012896,S026,P00396,12,12,0,0.0
SC00000672,2025-12-31,INV00001483,S003,P00483,7,7,0,0.0
SC00000673,2025-12-31,INV00014184,S029,P00184,3,3,0,0.0
SC00000674,2025-12-31,INV00012099,S025,P00099,6,6,0,0.0
SC00000675,2025-12-31,INV00004184,S009,P00184,2,2,0,0.0
SC00000676,2025-12-31,INV00004101,S009,P00101,4,4,0,0.0
SC00000677,2025-12-31,INV00010392,S021,P00392,2,2,0,0.0
SC00000678,2025-12-31,INV00008992,S018,P00492,3,3,0,0.0
SC00000679,2025-12-31,INV00013096,S027,P00096,4,4,0,0.0
SC00000680,2025-12-31,INV00006844,S014,P00344,10,10,0,0.0
SC00000681,2025-12-31,INV00012268,S025,P00268,2,2,0,0.0
SC00000682,2025-12-31,INV00006035,S013,P00035,11,11,0,0.0
SC00000683,2025-12-31,INV00010304,S021,P00304,1,1,0,0.0
SC00000684,2025-12-31,INV00006470,S013,P00470,10,10,0,0.0
SC00000685,2025-12-31,INV00009002,S019,P00002,9,9,0,0.0
SC00000686,2025-12-31,INV00005362,S011,P00362,1,1,0,0.0
SC00000687,2025-12-31,INV00000817,S002,P00317,1,1,0,0.0
SC00000688,2025-12-31,INV00008045,S017,P00045,4,4,0,0.0
SC00000689,2025-12-31,INV00008414,S017,P00414,4,4,0,0.0
SC00000690,2025-12-31,INV00003795,S008,P00295,3,3,0,0.0
SC00000691,2025-12-31,INV00012464,S025,P00464,1,1,0,0.0
SC00000692,2025-12-31,INV00005427,S011,P00427,6,6,0,0.0
SC00000693,2025-12-31,INV00003630,S008,P00130,3,3,0,0.0
SC00000694,2025-12-31,INV00014960,S030,P00460,3,3,0,0.0
SC00000695,2025-12-31,INV00001467,S003,P00467,6,6,0,0.0
SC00000696,2025-12-31,INV00008656,S018,P00156,2,2,0,0.0
SC00000697,2025-12-31,INV00010912,S022,P00412,5,5,0,0.0
SC00000698,2025-12-31,INV00011366,S023,P00366,1,1,0,0.0
SC00000699,2025-12-31,INV00013830,S028,P00330,4,4,0,0.0
SC00000700,2025-12-31,INV00003738,S008,P00238,3,3,0,0.0
SC00000701,2025-12-31,INV00011572,S024,P00072,1,1,0,0.0
SC00000702,2025-12-31,INV00011839,S024,P00339,5,5,0,0.0
SC00000703,2025-12-31,INV00001948,S004,P00448,6,6,0,0.0
SC00000704,2025-12-31,INV00007922,S016,P00422,2,2,0,0.0
SC00000705,2025-12-31,INV00000685,S002,P00185,1,1,0,0.0
SC00000706,2025-12-31,INV00003597,S008,P00097,3,3,0,0.0
SC00000707,2025-12-31,INV00008644,S018,P00144,6,6,0,0.0
SC00000708,2025-12-31,INV00011666,S024,P00166,5,5,0,0.0
SC00000709,2025-12-31,INV00003292,S007,P00292,5,5,0,0.0
SC00000710,2025-12-31,INV00003000,S006,P00500,9,9,0,0.0
SC00000711,2025-12-31,INV00012661,S026,P00161,7,7,0,0.0
SC00000712,2025-12-31,INV00014439,S029,P00439,7,7,0,0.0
SC00000713,2025-12-31,INV00009227,S019,P00227,4,4,0,0.0
SC00000714,2025-12-31,INV00002950,S006,P00450,3,3,0,0.0
SC00000715,2025-12-31,INV00003161,S007,P00161,5,5,0,0.0
SC00000716,2025-12-31,INV00000120,S001,P00120,5,5,0,0.0
SC00000717,2025-12-31,INV00012216,S025,P00216,2,2,0,0.0
SC00000718,2025-12-31,INV00005939,S012,P00439,4,4,0,0.0
SC00000719,2025-12-31,INV00006504,S014,P00004,7,7,0,0.0
SC00000720,2025-12-31,INV00004509,S010,P00009,1,1,0,0.0
SC00000721,2025-12-31,INV00011157,S023,P00157,27,28,1,0.037
SC00000722,2025-12-31,INV00013596,S028,P00096,1,1,0,0.0
SC00000723,2025-12-31,INV00002387,S005,P00387,6,6,0,0.0
SC00000724,2025-12-31,INV00008715,S018,P00215,6,6,0,0.0
SC00000725,2025-12-31,INV00004455,S009,P00455,3,3,0,0.0
SC00000726,2025-12-31,INV00001649,S004,P00149,4,4,0,0.0
SC00000727,2025-12-31,INV00001454,S003,P00454,3,3,0,0.0
SC00000728,2025-12-31,INV00005433,S011,P00433,2,2,0,0.0
SC00000729,2025-12-31,INV00000200,S001,P00200,10,10,0,0.0
SC00000730,2025-12-31,INV00005721,S012,P00221,25,26,1,0.04
SC00000731,2025-12-31,INV00005927,S012,P00427,1,1,0,0.0
SC00000732,2025-12-31,INV00012878,S026,P00378,3,3,0,0.0
SC00000733,2025-12-31,INV00000246,S001,P00246,1,1,0,0.0
SC00000734,2025-12-31,INV00009556,S020,P00056,20,21,1,0.05
SC00000735,2025-12-31,INV00014821,S030,P00321,2,2,0,0.0
SC00000736,2025-12-31,INV00003481,S007,P00481,2,2,0,0.0
SC00000737,2025-12-31,INV00011858,S024,P00358,4,4,0,0.0
SC00000738,2025-12-31,INV00005500,S011,P00500,7,7,0,0.0
SC00000739,2025-12-31,INV00013288,S027,P00288,6,6,0,0.0
SC00000740,2025-12-31,INV00000084,S001,P00084,4,4,0,0.0
SC00000741,2025-12-31,INV00000527,S002,P00027,3,3,0,0.0
SC00000742,2025-12-31,INV00009191,S019,P00191,1,1,0,0.0
SC00000743,2025-12-31,INV00002614,S006,P00114,3,3,0,0.0
SC00000744,2025-12-31,INV00006713,S014,P00213,1,1,0,0.0
SC00000745,2025-12-31,INV00014362,S029,P00362,4,4,0,0.0
SC00000746,2025-12-31,INV00003704,S008,P00204,3,3,0,0.0
SC00000747,2025-12-31,INV00010504,S022,P00004,3,3,0,0.0
SC00000748,2025-12-31,INV00010766,S022,P00266,12,12,0,0.0
SC00000749,2025-12-31,INV00004759,S010,P00259,2,2,0,0.0
SC00000750,2025-12-31,INV00007326,S015,P00326,6,6,0,0.0
SC00000751,2025-12-31,INV00004403,S009,P00403,1,1,0,0.0
SC00000752,2025-12-31,INV00006879,S014,P00379,2,2,0,0.0
SC00000753,2025-12-31,INV00008639,S018,P00139,7,7,0,0.0
SC00000754,2025-12-31,INV00002958,S006,P00458,1,1,0,0.0
SC00000755,2025-12-31,INV00009080,S019,P00080,5,5,0,0.0
SC00000756,2025-12-31,INV00007209,S015,P00209,8,8,0,0.0
SC00000757,2025-12-31,INV00008949,S018,P00449,2,2,0,0.0
SC00000758,2025-12-31,INV00002205,S005,P00205,4,4,0,0.0
SC00000759,2025-12-31,INV00008235,S017,P00235,2,2,0,0.0
SC00000760,2025-12-31,INV00005217,S011,P00217,9,9,0,0.0
SC00000761,2025-12-31,INV00003989,S008,P00489,4,4,0,0.0
SC00000762,2025-12-31,INV00002109,S005,P00109,8,8,0,0.0
SC00000763,2025-12-31,INV00005919,S012,P00419,10,10,0,0.0
SC00000764,2025-12-31,INV00012438,S025,P00438,8,8,0,0.0
SC00000765,2025-12-31,INV00003808,S008,P00308,1,1,0,0.0
SC00000766,2025-12-31,INV00007200,S015,P00200,11,11,0,0.0
SC00000767,2025-12-31,INV00000031,S001,P00031,8,8,0,0.0
SC00000768,2025-12-31,INV00007594,S016,P00094,2,2,0,0.0
SC00000769,2025-12-31,INV00011221,S023,P00221,10,10,0,0.0
SC00000770,2025-12-31,INV00000380,S001,P00380,3,3,0,0.0
SC00000771,2025-12-31,INV00001416,S003,P00416,5,5,0,0.0
SC00000772,2025-12-31,INV00014061,S029,P00061,8,8,0,0.0
